success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         32         54      0.009          2
      1          0               0         66         74      0.018          2
      1          0               0         71        102      0.019          2
      1          0               0         41         74      0.011          2
      1          0               0         67         92      0.031          2
      1          0               0         64        118      0.030          3
      1          0               0        198        419      0.074          3
      1          0               0         59        148      0.021          3
      1          0               0         50        117      0.017          3
      1          0               0         69        108      0.024          3
      1          0               0         64        165      0.029          4
      1          0               0         83        218      0.039          4
      1          0               0        106        185      0.052          4
      1          0               0        305        402      0.142          4
      1          0               0         88        196      0.040          4
      1          0               0        192        334      0.106          5
      1          0               0        216        527      0.116          5
      1          0               0        114        265      0.060          5
      1          0               0        262        378      0.168          5
      1          0               0        229        566      0.142          5
