success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0        192        334      0.102          5
      1          0               0        216        527      0.115          5
      1          0               0        114        265      0.059          5
      1          0               0        262        378      0.136          5
      1          0               0        229        566      0.123          5
      1          0               0        318        747      0.185          5
      1          0               0        178        284      0.093          5
      1          0               0        182        465      0.096          5
      1          0               0        261        794      0.143          5
      1          0               0        119        242      0.062          5
      1          0               0        158        311      0.083          5
      1          0               0        186        582      0.102          5
      1          0               0        270        576      0.139          5
      1          0               0        105        247      0.060          5
      1          0               0        244        593      0.134          5
      1          0               0         74        214      0.039          5
      1          0               0         73        196      0.038          5
      1          0               0        231        400      0.125          5
      1          0               0        227        305      0.119          5
      1          0               0        103        253      0.054          5
      1          0               0        214        423      0.112          5
      1          0               0         26         93      0.013          5
      1          0               0        219        476      0.111          5
      1          0               0        231        490      0.121          5
      1          0               0         50        133      0.026          5
      1          0               0        115        181      0.062          5
      1          0               0        168        301      0.090          5
      1          0               0        198        292      0.103          5
      1          0               0        185        486      0.101          5
      1          0               0         76        203      0.039          5
      1          0               0        176        382      0.096          5
      1          0               0        137        400      0.074          5
      1          0               0        198        453      0.105          5
      1          0               0        112        293      0.061          5
      1          0               0        145        432      0.077          5
      1          0               0        269        433      0.143          5
      1          0               0        211        616      0.113          5
      1          0               0        250        780      0.135          5
      1          0               0        195        519      0.103          5
      1          0               0        265        507      0.139          5
      1          0               0        243        506      0.123          5
      1          0               0        175        388      0.090          5
      1          0               0         87        197      0.047          5
      1          0               0        242        394      0.126          5
      1          0               0        137        274      0.073          5
      1          0               0        293        458      0.153          5
      1          0               0        181        405      0.104          5
      1          0               0        265        692      0.148          5
      1          0               0         71        218      0.038          5
      1          0               0        262        770      0.147          5
      1          0               0        191        408      0.116          6
      1          0               0        239        651      0.147          6
      1          0               0        114        257      0.070          6
      1          0               0        120        334      0.073          6
      1          0               0        234        584      0.138          6
      1          0               0        347        742      0.229          6
      1          0               0        203        463      0.124          6
      1          0               0        198        573      0.130          6
      1          0               0        217        646      0.137          6
      1          0               0        238        661      0.144          6
      1          0               0        165        222      0.096          6
      1          0               0        192        722      0.120          6
      1          0               0        138        247      0.082          6
      1          0               0        126        242      0.077          6
      1          0               0        314        907      0.201          6
      1          0               0        132        327      0.079          6
      1          0               0        162        317      0.098          6
      1          0               0        259        510      0.160          6
      1          0               0         42        159      0.026          6
      1          0               0        119        292      0.118          6
      1          0               0        261        636      0.224          6
      1          0               0         70        162      0.041          6
      1          0               0        219        480      0.127          6
      1          0               0        252        427      0.149          6
      1          0               0        194        327      0.116          6
      1          0               0        190        456      0.116          6
      1          0               0        179        428      0.114          6
      1          0               0        244        364      0.146          6
      1          0               0        184        477      0.118          6
      1          0               0         76        256      0.045          6
      1          0               0        176        375      0.110          6
      1          0               0        104        212      0.062          6
      1          0               0        198        658      0.131          6
      1          0               0        115        306      0.070          6
      1          0               0         93        268      0.056          6
      1          0               0        271        486      0.168          6
      1          0               0        235        701      0.139          6
      1          0               0        301        892      0.186          6
      1          0               0        210        589      0.139          6
      1          0               0        267        520      0.165          6
      1          0               0        297        804      0.192          6
      1          0               0        233        423      0.139          6
      1          0               0         87        231      0.051          6
      1          0               0         82        220      0.051          6
      1          0               0        134        288      0.081          6
      1          0               0        122        241      0.072          6
      1          0               0        182        522      0.125          6
      1          0               0        287        815      0.185          6
      1          0               0         96        311      0.060          6
      1          0               0        278        798      0.172          6
      1          0               0        201        548      0.143          7
      1          0               0        247        828      0.175          7
      1          0               0        141        455      0.099          7
      1          0               0        293        620      0.207          7
      1          0               0        123        265      0.082          7
      1          0               0        350        748      0.255          7
      1          0               0        238        461      0.163          7
      1          0               0        205        720      0.154          7
      1          0               0        243        763      0.173          7
      1          0               0        233        550      0.160          7
      1          0               0        164        494      0.109          7
      1          0               0        212        823      0.151          7
      1          0               0        239        374      0.164          7
      1          0               0        125        274      0.090          7
      1          0               0        316       1111      0.225          7
      1          0               0         77        243      0.051          7
      1          0               0        357        642      0.319          7
      1          0               0        277        674      0.200          7
      1          0               0         42        173      0.028          7
      1          0               0        129        385      0.094          7
      1          0               0        165        563      0.116          7
      1          0               0        158        320      0.108          7
      1          0               0        227        469      0.156          7
      1          0               0        253        361      0.173          7
      1          0               0        194        343      0.132          7
      1          0               0        204        488      0.143          7
      1          0               0        132        345      0.096          7
      1          0               0        232        419      0.162          7
      1          0               0        189        349      0.135          7
      1          0               0        108        365      0.073          7
      1          0               0        146        362      0.102          7
      1          0               0        106        302      0.074          7
      1          0               0        217        816      0.281          7
      1          0               0        115        315      0.090          7
      1          0               0        230        558      0.165          7
      1          0               0        232        642      0.175          7
      1          0               0        262        816      0.181          7
      1          0               0        315       1203      0.222          7
      1          0               0        208        828      0.160          7
      1          0               0        166        464      0.135          7
      1          0               0        251        800      0.182          7
      1          0               0        252        691      0.177          7
      1          0               0         69        213      0.047          7
      1          0               0         82        269      0.058          7
      1          0               0        247        460      0.176          7
      1          0               0         95        226      0.065          7
      1          0               0        190        525      0.139          7
      1          0               0        299        772      0.215          7
      1          0               0         96        353      0.067          7
      1          0               0        275        805      0.191          7
      1          0               0        204        668      0.167          8
      1          0               0        285       1010      0.281          8
      1          0               0        124        384      0.100          8
      1          0               0        171        651      0.134          8
      1          0               0        140        531      0.111          8
      1          0               0        377       1458      0.303          8
      1          0               0        226        439      0.175          8
      1          0               0        213        868      0.179          8
      1          0               0        249        893      0.207          8
      1          0               0        262        703      0.221          8
      1          0               0        255        839      0.198          8
      1          0               0        219        950      0.178          8
      1          0               0        243        576      0.190          8
      1          0               0        125        417      0.105          8
      1          0               0        254       1092      0.210          8
      1          0               0        176        502      0.135          8
      1          0               0        362        557      0.286          8
      1          0               0        292        891      0.232          8
      1          0               0        151        399      0.114          8
      1          0               0         87        372      0.068          8
      1          0               0        166        622      0.133          8
      1          0               0        232        416      0.182          8
      1          0               0        125        279      0.097          8
      1          0               0        260        580      0.201          8
      1          0               0        192        581      0.148          8
      1          0               0        123        429      0.096          8
      1          0               0        221        491      0.179          8
      1          0               0        236        431      0.181          8
      1          0               0        191        500      0.158          8
      1          0               0        100        313      0.095          8
      1          0               0        157        513      0.155          8
      1          0               0        180        679      0.168          8
      1          0               0        254       1058      0.209          8
      1          0               0        115        331      0.091          8
      1          0               0        148        491      0.115          8
      1          0               0        241        683      0.200          8
      1          0               0        253        413      0.196          8
      1          0               0        322       1242      0.270          8
      1          0               0        203        936      0.191          8
      1          0               0        184        509      0.164          8
      1          0               0        251        894      0.208          8
      1          0               0        289        828      0.270          8
      1          0               0         87        253      0.067          8
      1          0               0        254        407      0.197          8
      1          0               0        271        699      0.236          8
      1          0               0        117        351      0.091          8
      1          0               0        191        604      0.156          8
      1          0               0        311        829      0.260          8
      1          0               0        183        629      0.144          8
      1          0               0        269        787      0.212          8
      1          0               0        261        842      0.247          9
      1          0               0        353       1208      0.318          9
      1          0               0        158        561      0.138          9
      1          0               0        301       1050      0.270          9
