success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         30        172      0.028         10
      1          0               0         30        336      0.055         20
      1          0               0         30        496      0.081         30
      1          0               0         41        202      0.037         10
      1          0               0         46        477      0.079         20
      1          0               0         45        775      0.120         30
      1          0               0         37        203      0.032         10
      1          0               0         54        449      0.088         20
      1          0               0         54        693      0.141         30
      1          0               0         25        137      0.021         10
      1          0               0         35        354      0.056         20
      1          0               0         45        609      0.110         30
      1          0               0         40        228      0.034         10
      1          0               0         40        452      0.067         20
      1          0               0         40        652      0.102         30
      1          0               0         47        279      0.039         10
      1          0               0         47        478      0.076         20
      1          0               0         47        654      0.118         30
      1          0               0         53        297      0.045         10
      1          0               0         53        505      0.086         20
      1          0               0         53        750      0.130         30
      1          0               0         31        164      0.026         10
      1          0               0         39        324      0.059         20
      1          0               0         41        576      0.101         30
      1          0               0         46        238      0.039         10
      1          0               0         46        464      0.074         20
      1          0               0         46        711      0.125         30
      1          0               0         38        241      0.034         10
      1          0               0         41        464      0.069         20
      1          0               0         51        768      0.129         30
