success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         30        172      0.027         10
      1          0               0         30        336      0.054         20
      1          0               0         30        496      0.085         30
      1          0               0         30        647      0.117         40
      1          0               0         35        843      0.203         50
      1          0               0         41        202      0.038         10
      1          0               0         46        477      0.084         20
      1          0               0         45        775      0.125         30
      1          0               0         45        990      0.180         40
      1          0               0         46       1206      0.239         50
      1          0               0         37        203      0.034         10
      1          0               0         54        449      0.095         20
      1          0               0         54        693      0.148         30
      1          0               0         54       1007      0.217         40
      1          0               0         54       1306      0.288         50
      1          0               0         25        137      0.022         10
      1          0               0         35        354      0.060         20
      1          0               0         45        609      0.116         30
      1          0               0         44        876      0.161         40
      1          0               0         49       1094      0.233         50
      1          0               0         40        228      0.037         10
      1          0               0         40        452      0.070         20
      1          0               0         40        652      0.111         30
      1          0               0         46        912      0.199         40
      1          0               0         47       1230      0.377         50
      1          0               0         47        279      0.046         10
      1          0               0         47        478      0.081         20
      1          0               0         47        654      0.125         30
      1          0               0         47        873      0.188         40
      1          0               0         47       1138      0.262         50
      1          0               0         53        297      0.048         10
      1          0               0         53        505      0.089         20
      1          0               0         53        750      0.135         30
      1          0               0         53        955      0.185         40
      1          0               0         53       1207      0.268         50
      1          0               0         31        164      0.029         10
      1          0               0         39        324      0.062         20
      1          0               0         41        576      0.104         30
      1          0               0         40        828      0.147         40
      1          0               0         41       1044      0.202         50
      1          0               0         46        238      0.042         10
      1          0               0         46        464      0.078         20
      1          0               0         46        711      0.126         30
      1          0               0         46        920      0.182         40
      1          0               0         46       1148      0.249         50
      1          0               0         38        241      0.034         10
      1          0               0         41        464      0.078         20
      1          0               0         51        768      0.150         30
      1          0               0         51        988      0.189         40
      1          0               0         51       1244      0.276         50
