success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0        619       1971      0.905           9.698                 1.04         10
      1          0               0        764       3225      2.758          19.598                 1.02         20
      1          0               0        942       3366      6.413          29.586                 1.02         30
      0          0               0       1000      40000     12.066          38.307                 1.05         40
      1          0               0        955       6545     17.514          46.255                 1.08         50
      1          0               0        632      10768     16.217          53.076                 1.13         60
      1          0               0        694      12771     24.091          61.725                 1.14         70
      1          0               0        820      17330     35.715          69.076                 1.16         80
      1          0               0        984      22194     57.128          75.796                 1.19         90
      1          0               0        820      20954     59.515          82.941                 1.21        100
      1          0               0        587       2955      0.858           9.520                 1.06         10
      1          0               0        705       4587      2.558          19.470                 1.03         20
      1          0               0        881       7180      6.167          28.456                 1.06         30
      1          0               0        820       7765      9.820          35.379                 1.13         40
      1          0               0        576       7272     10.734          42.885                 1.17         50
      1          0               0        750       9433     20.760          51.952                 1.16         60
      1          0               0        754      10538     24.714          62.615                 1.12         70
      0          0               0       1000      80000     43.300          69.527                 1.15         80
      1          0               0        436       7435     24.735          76.307                 1.18         90
      1          0               0        739       9197     51.503          84.767                 1.18        100
      1          0               0        517       1578      1.005           9.669                 1.04         10
      1          0               0        974       4763      3.482          19.434                 1.03         20
      1          0               0        796       4472      5.377          29.065                 1.03         30
      0          0               0       1000      40000     11.073          38.131                 1.05         40
      1          0               0        695       7919     11.644          46.918                 1.07         50
      1          0               0        817      11077     20.449          53.738                 1.12         60
      1          0               0        797      12674     27.555          61.837                 1.13         70
      1          0               0        762      13928     32.736          70.635                 1.13         80
      0          0               0       1000      90000     59.500          76.294                 1.18         90
      0          0               0       1000     100000     70.509          84.201                 1.19        100
      1          0               0        864       2272      1.206           9.848                 1.02         10
      0          0               0       1000      20000      3.615          19.306                 1.04         20
      1          0               0        817       5736      5.736          28.047                 1.07         30
      0          0               0       1000      40000     11.525          37.580                 1.07         40
      0          0               0       1000      50000     17.851          46.041                 1.09         50
      0          0               0       1000      60000     25.914          54.596                  1.1         60
      0          0               0       1000      70000     35.625          61.563                 1.14         70
      0          0               0       1000      80000     45.077          68.422                 1.17         80
      0          0               0       1000      90000     60.029          75.848                 1.19         90
      0          0               0       1000     100000     75.108          81.357                 1.23        100
      1          0               0        761       2036      1.158           9.770                 1.03         10
      1          0               0        974       4506      3.954          17.956                 1.12         20
      1          0               0        899       5486      6.836          27.071                 1.11         30
      1          0               0        999       6548     13.579          32.839                 1.22         40
      1          0               0        847       7589     17.169          42.469                 1.18         50
      1          0               0        626       6773     16.716          52.661                 1.14         60
      1          0               0        809       9484     27.650          62.049                 1.13         70
      1          0               0        966       8628     42.551          70.807                 1.13         80
      1          0               0        657       8577     37.965          76.868                 1.17         90
      1          0               0        886      13944     63.268          83.358                  1.2        100
      1          0               0        299        939      0.459           9.903                 1.01         10
      1          0               0        748       3489      3.106          19.388                 1.03         20
      1          0               0        663       6398      5.157          27.603                 1.09         30
      0          0               0       1000      40000     12.009          37.316                 1.07         40
      1          0               0        956       8085     17.404          44.954                 1.11         50
      1          0               0        494       6616     13.267          51.638                 1.16         60
      1          0               0        847      10777     32.019          58.308                  1.2         70
      1          0               0        691       8544     33.771          65.384                 1.23         80
      0          0               0       1000      90000     59.914          75.309                  1.2         90
      1          0               0        670      10733     51.385          81.145                 1.23        100
      1          0               0        878       3467      1.324           9.472                 1.06         10
      1          0               0        302       1382      1.107          19.480                 1.03         20
      1          0               0        778       5209      5.677          28.969                 1.04         30
      1          0               0        919       6374     10.703          38.092                 1.05         40
      1          0               0        976       8091     17.422          45.814                 1.09         50
      0          0               0       1000      60000     27.150          52.752                 1.14         60
      0          0               0       1000      70000     35.865          60.212                 1.16         70
      0          0               0       1000      80000     46.235          68.291                 1.17         80
      0          0               0       1000      90000     57.376          76.055                 1.18         90
      0          0               0       1000     100000     72.067          82.066                 1.22        100
      1          0               0        630       1699      0.912           9.833                 1.02         10
      1          0               0        544       2871      1.978          19.529                 1.03         20
      0          0               0       1000      30000      6.819          29.230                 1.03         30
      1          0               0        707       5438      7.800          38.728                 1.04         40
      0          0               0       1000      50000     17.778          46.189                 1.08         50
      0          0               0       1000      60000     23.438          56.046                 1.07         60
      1          0               0        823       9188     27.648          62.045                 1.13         70
      0          0               0       1000      80000     43.582          69.414                 1.15         80
      1          0               0        983      11754     52.086          79.987                 1.13         90
      1          0               0        669      12402     44.979          86.574                 1.16        100
      1          0               0        679       2211      1.034           8.776                 1.15         10
      1          0               0        365       1782      1.397          18.219                  1.1         20
      1          0               0        866       4547      6.134          27.525                 1.09         30
      1          0               0        469       3267      5.741          35.235                 1.14         40
      1          0               0        870       6227     16.322          43.038                 1.16         50
      1          0               0        709       6153     20.136          49.550                 1.21         60
      0          0               0       1000      70000     38.584          57.501                 1.22         70
      0          0               0       1000      80000     49.992          65.575                 1.22         80
      1          0               0        940       7550     58.547          72.395                 1.24         90
      1          0               0        880      12175     71.557          76.888                  1.3        100
      1          0               0        664       2227      0.977           9.399                 1.07         10
      1          0               0        415       2358      1.502          19.552                 1.02         20
      0          0               0       1000      30000      6.837          29.219                 1.03         30
      1          0               0        837       9284      9.813          36.760                 1.09         40
      0          0               0       1000      50000     17.468          45.938                 1.09         50
      0          0               0       1000      60000     25.413          55.049                 1.09         60
      1          0               0        894      13930     29.319          63.134                 1.11         70
      1          0               0        830      10502     37.232          69.359                 1.16         80
      1          0               0        888      13106     52.732          76.029                 1.19         90
      0          0               0       1000     100000     73.347          82.801                 1.21        100
      1          0               0        677       3060      0.981           9.749                 1.03         10
      1          0               0        528       2609      1.930          19.487                 1.03         20
      1          0               0        683       3503      4.633          29.387                 1.02         30
      1          0               0        816       5472      9.274          38.110                 1.05         40
      1          0               0        855       6657     14.839          45.778                 1.09         50
      1          0               0        751       8837     19.250          51.463                 1.17         60
      1          0               0        725      12117     26.953          57.371                 1.22         70
      1          0               0        825      10675     39.827          65.612                 1.22         80
      1          0               0        801       9621     50.418          70.924                 1.27         90
      1          0               0        683      10612     51.132          78.469                 1.27        100
      1          0               0        497       2753      0.724           9.575                 1.05         10
      1          0               0        650       4694      2.536          18.103                 1.11         20
      1          0               0        812       7277      6.212          27.344                  1.1         30
      0          0               0       1000      40000     12.697          34.166                 1.17         40
      0          0               0       1000      50000     20.533          40.788                 1.23         50
      0          0               0       1000      60000     26.918          49.163                 1.22         60
      1          0               0        943      10051     35.628          55.457                 1.26         70
      0          0               0       1000      80000     48.455          63.493                 1.26         80
      1          0               0        511      10455     31.574          70.507                 1.28         90
      0          0               0       1000     100000     75.500          78.870                 1.27        100
      1          0               0        761       2277      1.089           9.704                 1.03         10
      1          0               0        329       1625      1.198          19.377                 1.03         20
      1          0               0        956       5554      6.583          28.496                 1.05         30
      1          0               0        720       4506      8.038          37.510                 1.07         40
      0          0               0       1000      50000     18.438          43.816                 1.14         50
      0          0               0       1000      60000     23.809          55.020                 1.09         60
      0          0               0       1000      70000     32.143          63.868                  1.1         70
      0          0               0       1000      80000     43.351          70.247                 1.14         80
      0          0               0       1000      90000     55.822          77.850                 1.16         90
      1          0               0        843       9947     59.128          84.446                 1.18        100
      1          0               0        568       2919      0.824           9.650                 1.04         10
      0          0               0       1000      20000      3.731          19.349                 1.04         20
      0          0               0       1000      30000      7.415          28.088                 1.07         30
      1          0               0        594       7832      6.929          37.495                 1.07         40
      1          0               0        878       7989     14.571          48.313                 1.04         50
      0          0               0       1000      60000     24.740          54.762                  1.1         60
      1          0               0        737      10103     26.249          59.449                 1.18         70
      1          0               0        842      10617     39.827          66.527                  1.2         80
      1          0               0        618       7464     36.807          75.506                 1.19         90
      1          0               0        933       9357     68.092          82.033                 1.22        100
      1          0               0        371       1698      0.538           9.663                 1.04         10
      1          0               0        794       5448      2.864          19.329                 1.04         20
      1          0               0        562       5620      4.291          26.214                 1.15         30
      1          0               0        804       5999     10.030          34.413                 1.16         40
      0          0               0       1000      50000     18.102          44.373                 1.13         50
      1          0               0        821      11767     20.649          52.954                 1.13         60
      1          0               0        800      13808     27.808          60.414                 1.16         70
      1          0               0        970      11360     43.085          68.732                 1.16         80
      1          0               0        829      13888     48.286          74.567                 1.21         90
      0          0               0       1000     100000     70.432          82.078                 1.22        100
      1          0               0        690       2387      0.992           9.578                 1.05         10
      1          0               0        597       3519      2.159          19.449                 1.03         20
      1          0               0        939       5109      6.697          28.075                 1.07         30
      0          0               0       1000      40000     11.462          38.163                 1.05         40
      1          0               0        749       5049     12.698          46.817                 1.07         50
      0          0               0       1000      60000     25.832          52.046                 1.15         60
      0          0               0       1000      70000     35.873          58.908                 1.19         70
      1          0               0        842      14125     41.769          62.691                 1.28         80
      0          0               0       1000      90000     63.265          69.310                  1.3         90
      0          0               0       1000     100000     85.613          75.794                 1.32        100
      1          0               0        123        674      0.177           9.870                 1.01         10
      1          0               0        972       2987      3.360          19.822                 1.01         20
      1          0               0        939       5216      6.320          29.196                 1.03         30
      1          0               0        702       5365      7.857          38.132                 1.05         40
      1          0               0        751       8730     13.741          44.905                 1.11         50
      1          0               0        705       8415     18.710          52.692                 1.14         60
      1          0               0        636       9797     22.610          61.137                 1.15         70
      1          0               0        843      10491     37.992          66.902                  1.2         80
      1          0               0        469       9239     30.427          70.068                 1.29         90
      1          0               0        702      11133     58.208          74.604                 1.34        100
      1          0               0        795       1369      1.100           9.919                 1.01         10
      1          0               0        843       2655      3.152          18.775                 1.07         20
      1          0               0        861       6374      6.347          27.545                 1.09         30
      0          0               0       1000      40000     12.260          35.122                 1.14         40
      1          0               0        771       9791     14.899          41.447                 1.21         50
      0          0               0       1000      60000     25.593          52.484                 1.14         60
      1          0               0        787       6321     26.272          61.827                 1.13         70
      1          0               0        918       6994     43.431          65.986                 1.21         80
      0          0               0       1000      90000     59.178          72.529                 1.24         90
      1          0               0        943      10993     70.544          80.099                 1.25        100
      1          0               0        655       1808      0.979           9.847                 1.02         10
      0          0               0       1000      20000      3.617          19.682                 1.02         20
      0          0               0       1000      30000      7.023          28.399                 1.06         30
      0          0               0       1000      40000     10.937          39.033                 1.03         40
      1          0               0        795       6091     14.457          46.296                 1.08         50
      0          0               0       1000      60000     26.405          53.662                 1.12         60
      0          0               0       1000      70000     35.991          59.406                 1.18         70
      1          0               0        662      10188     30.742          68.690                 1.17         80
      0          0               0       1000      90000     65.146          72.957                 1.23         90
      1          0               0        941      15931     76.214          80.998                 1.24        100
      1          0               0        310       1670      0.468           9.271                 1.09         10
      1          0               0        668       3878      2.481          19.422                 1.03         20
      1          0               0        798       5438      5.522          28.936                 1.04         30
      1          0               0        899       8681     10.438          38.348                 1.04         40
      0          0               0       1000      50000     17.510          46.406                 1.08         50
      0          0               0       1000      60000     25.236          53.162                 1.13         60
      1          0               0        973      12440     32.321          62.917                 1.11         70
      0          0               0       1000      80000     42.469          71.118                 1.13         80
      1          0               0        976      11346     53.684          78.446                 1.15         90
      1          0               0        788      12380     56.916          82.015                 1.22        100
      1          0               0        190        769      0.274           9.658                 1.04         10
      1          0               0        786       2949      2.854          19.510                 1.03         20
      0          0               0       1000      30000      7.019          28.568                 1.05         30
      0          0               0       1000      40000     11.204          38.105                 1.05         40
      0          0               0       1000      50000     17.169          46.849                 1.07         50
      0          0               0       1000      60000     24.481          54.654                  1.1         60
      0          0               0       1000      70000     32.879          62.777                 1.12         70
      1          0               0        990      10200     41.830          71.953                 1.11         80
      0          0               0       1000      90000     53.441          80.107                 1.12         90
      0          0               0       1000     100000     68.123          86.863                 1.15        100
      1          0               0        518       1828      0.739           9.739                 1.03         10
      1          0               0        619       3922      2.351          19.205                 1.04         20
      1          0               0        829       6224      6.101          28.253                 1.07         30
      1          0               0        945       9780     11.066          37.014                 1.08         40
      1          0               0        806      10876     14.037          46.133                 1.09         50
      0          0               0       1000      60000     26.318          52.037                 1.16         60
      0          0               0       1000      70000     35.828          59.351                 1.18         70
      0          0               0       1000      80000     46.775          67.452                 1.19         80
      0          0               0       1000      90000     60.310          74.392                 1.21         90
      1          0               0        833      22980     64.298          81.089                 1.23        100
      1          0               0        276       1713      0.585           9.417                 1.07         10
      1          0               0        696       5644      2.620          19.256                 1.04         20
      1          0               0        562       4620      4.243          27.263                  1.1         30
      1          0               0        729       8224      9.642          33.923                 1.18         40
      1          0               0        453       6375      8.948          42.640                 1.17         50
      1          0               0        765      11988     21.256          49.722                 1.21         60
      1          0               0        929      10350     33.856          57.516                 1.22         70
      1          0               0        598       8818     29.180          64.876                 1.23         80
      1          0               0        939      11637     61.268          69.275                  1.3         90
      1          0               0        904      14931     74.552          76.312                 1.31        100
      1          0               0       1000       3592      1.436           9.683                 1.04         10
      1          0               0        945       5378      3.908          17.612                 1.14         20
      0          0               0       1000      30000      7.661          26.934                 1.12         30
      0          0               0       1000      40000     12.723          35.366                 1.13         40
      0          0               0       1000      50000     19.304          43.040                 1.16         50
      0          0               0       1000      60000     27.268          51.936                 1.16         60
      0          0               0       1000      70000     35.465          60.116                 1.17         70
      0          0               0       1000      80000     47.469          66.324                 1.21         80
      0          0               0       1000      90000     62.593          73.879                 1.22         90
      0          0               0       1000     100000     78.269          80.497                 1.24        100
      1          0               0        534       1336      0.753           9.833                 1.02         10
      1          0               0        794       4126      2.878          19.510                 1.03         20
      1          0               0        629       5012      4.719          28.556                 1.05         30
      1          0               0        457       4681      5.417          36.834                 1.09         40
      1          0               0        796       5969     14.408          43.987                 1.14         50
      1          0               0        916       7038     22.797          53.592                 1.12         60
      1          0               0        949       8124     32.518          60.663                 1.15         70
      1          0               0        939       9911     41.578          69.958                 1.14         80
      0          0               0       1000      90000     55.877          77.980                 1.15         90
      0          0               0       1000     100000     71.659          83.974                 1.19        100
      1          0               0        860       2705      1.231           9.853                 1.02         10
      1          0               0        914       6441      3.359          19.621                 1.02         20
      0          0               0       1000      30000      7.270          28.012                 1.07         30
      0          0               0       1000      40000     11.818          37.148                 1.08         40
      0          0               0       1000      50000     18.447          44.753                 1.12         50
      0          0               0       1000      60000     25.202          53.361                 1.13         60
      0          0               0       1000      70000     36.057          59.457                 1.18         70
      0          0               0       1000      80000     43.616          69.137                 1.16         80
      0          0               0       1000      90000     56.335          76.993                 1.17         90
      0          0               0       1000     100000     67.752          85.132                 1.18        100
      1          0               0        564       1504      0.826           9.887                 1.01         10
      1          0               0        397       2369      1.489          18.982                 1.06         20
      1          0               0        715       4164      5.111          28.165                 1.07         30
      0          0               0       1000      40000     11.753          36.685                 1.09         40
      1          0               0        767       8535     13.787          44.897                 1.11         50
      1          0               0        814       9451     20.262          53.643                 1.12         60
      0          0               0       1000      70000     33.563          62.035                 1.13         70
      0          0               0       1000      80000     44.886          68.938                 1.16         80
      1          0               0        831      11717     45.980          78.563                 1.15         90
      1          0               0        989      12926     67.541          86.339                 1.16        100
      1          0               0        626       1383      0.897           9.834                 1.02         10
