number               collision            collision_obst       flowtime             makespan             run_time             success              sum_of_dists         max_dist            
30                   0                    0                    447                  43                   0.001                100                  435.0                43.0                
30                   0                    0                    598                  50                   0.002                100                  583.0                49.0                
30                   0                    0                    472                  40                   0.001                100                  466.0                40.0                
30                   0                    0                    746                  51                   0.002                100                  745.0                51.0                
30                   0                    0                    1102                 74                   0.004                100                  1090.0               74.0                
30                   0                    0                    475                  38                   0.001                100                  475.0                38.0                
30                   0                    0                    476                  52                   0.001                100                  475.0                52.0                
30                   0                    0                    691                  49                   0.002                100                  688.0                49.0                
30                   0                    0                    1122                 69                   0.003                100                  1053.0               69.0                
30                   0                    0                    694                  48                   0.002                100                  680.0                48.0                
30                   0                    0                    981                  64                   0.002                100                  965.0                62.0                
30                   0                    0                    911                  66                   0.002                100                  860.0                66.0                
30                   0                    0                    518                  29                   0.001                100                  509.0                29.0                
30                   0                    0                    1192                 81                   0.003                100                  1130.0               81.0                
30                   0                    0                    846                  52                   0.002                100                  815.0                51.0                
30                   0                    0                    913                  71                   0.003                100                  874.0                71.0                
30                   0                    0                    980                  53                   0.003                100                  978.0                52.0                
30                   0                    0                    754                  41                   0.002                100                  747.0                41.0                
30                   0                    0                    376                  31                   0.001                100                  374.0                31.0                
30                   0                    0                    1020                 61                   0.002                100                  987.0                61.0                
30                   0                    0                    743                  45                   0.002                100                  740.0                44.0                
30                   0                    0                    490                  39                   0.001                100                  490.0                39.0                
30                   0                    0                    600                  47                   0.001                100                  584.0                44.0                
30                   0                    0                    488                  36                   0.001                100                  482.0                36.0                
30                   0                    0                    429                  34                   0.001                100                  422.0                33.0                
30                   0                    0                    467                  33                   0.001                100                  463.0                33.0                
30                   0                    0                    593                  41                   0.001                100                  590.0                40.0                
30                   0                    0                    456                  36                   0.002                100                  446.0                36.0                
30                   0                    0                    1096                 78                   0.003                100                  1090.0               78.0                
30                   0                    0                    492                  57                   0.002                100                  492.0                57.0                
30                   0                    0                    663                  61                   0.002                100                  639.0                61.0                
30                   0                    0                    754                  60                   0.002                100                  746.0                60.0                
30                   0                    0                    449                  31                   0.001                100                  448.0                31.0                
30                   0                    0                    661                  42                   0.002                100                  659.0                42.0                
40                   0                    0                    518                  28                   0.001                100                  513.0                28.0                
40                   0                    0                    428                  26                   0.001                100                  398.0                26.0                
40                   0                    0                    570                  28                   0.001                100                  565.0                28.0                
40                   0                    0                    884                  51                   0.003                100                  871.0                49.0                
40                   0                    0                    652                  47                   0.003                100                  647.0                47.0                
40                   0                    0                    1121                 79                   0.005                100                  1109.0               79.0                
40                   0                    0                    888                  51                   0.003                100                  863.0                50.0                
40                   0                    0                    1163                 58                   0.004                100                  1126.0               58.0                
40                   0                    0                    1019                 58                   0.004                100                  951.0                58.0                
40                   0                    0                    665                  41                   0.002                100                  665.0                41.0                
40                   0                    0                    629                  45                   0.002                100                  604.0                45.0                
40                   0                    0                    615                  36                   0.002                100                  612.0                35.0                
40                   0                    0                    1194                 64                   0.005                100                  1191.0               64.0                
40                   0                    0                    657                  71                   0.003                100                  650.0                70.0                
40                   0                    0                    1342                 98                   0.006                100                  1281.0               98.0                
40                   0                    0                    696                  42                   0.002                100                  658.0                42.0                
40                   0                    0                    648                  36                   0.002                100                  639.0                36.0                
40                   0                    0                    645                  39                   0.002                100                  628.0                39.0                
40                   0                    0                    681                  47                   0.003                100                  674.0                46.0                
40                   0                    0                    806                  61                   0.003                100                  790.0                61.0                
40                   0                    0                    1009                 61                   0.004                100                  984.0                60.0                
40                   0                    0                    853                  59                   0.003                100                  799.0                59.0                
40                   0                    0                    635                  28                   0.002                100                  628.0                28.0                
40                   0                    0                    665                  36                   0.002                100                  647.0                36.0                
40                   0                    0                    664                  32                   0.002                100                  658.0                32.0                
40                   0                    0                    995                  54                   0.003                100                  995.0                54.0                
40                   0                    0                    541                  33                   0.001                100                  540.0                33.0                
40                   0                    0                    681                  36                   0.002                100                  681.0                36.0                
40                   0                    0                    600                  35                   0.002                100                  589.0                35.0                
40                   0                    0                    536                  28                   0.001                100                  528.0                28.0                
40                   0                    0                    798                  38                   0.002                100                  785.0                38.0                
40                   0                    0                    1397                 59                   0.005                100                  1395.0               58.0                
40                   0                    0                    988                  73                   0.005                100                  984.0                73.0                
40                   0                    0                    669                  35                   0.002                100                  665.0                35.0                
40                   0                    0                    718                  45                   0.003                100                  685.0                45.0                
40                   0                    0                    666                  32                   0.002                100                  657.0                32.0                
40                   0                    0                    1058                 56                   0.004                100                  1057.0               56.0                
40                   0                    0                    691                  43                   0.002                100                  663.0                43.0                
40                   0                    0                    1738                 75                   0.006                100                  1705.0               75.0                
40                   0                    0                    588                  43                   0.002                100                  570.0                43.0                
40                   0                    0                    617                  43                   0.003                100                  609.0                42.0                
40                   0                    0                    1041                 51                   0.003                100                  968.0                49.0                
40                   0                    0                    723                  50                   0.003                100                  718.0                50.0                
40                   0                    0                    808                  61                   0.003                100                  745.0                61.0                
40                   0                    0                    648                  45                   0.002                100                  621.0                45.0                
40                   0                    0                    569                  37                   0.002                100                  559.0                37.0                
40                   0                    0                    924                  57                   0.003                100                  878.0                57.0                
40                   0                    0                    789                  50                   0.003                100                  783.0                50.0                
40                   0                    0                    806                  39                   0.002                100                  794.0                39.0                
40                   0                    0                    834                  47                   0.003                100                  813.0                47.0                
40                   0                    0                    481                  29                   0.001                100                  469.0                29.0                
40                   0                    0                    695                  36                   0.002                100                  654.0                36.0                
40                   0                    0                    684                  39                   0.002                100                  673.0                39.0                
40                   0                    0                    776                  38                   0.002                100                  750.0                38.0                
40                   0                    0                    751                  43                   0.002                100                  748.0                43.0                
40                   0                    0                    479                  29                   0.002                100                  464.0                29.0                
40                   0                    0                    890                  70                   0.003                100                  848.0                70.0                
40                   0                    0                    573                  27                   0.001                100                  567.0                27.0                
40                   0                    0                    675                  52                   0.003                100                  664.0                52.0                
40                   0                    0                    705                  46                   0.002                100                  690.0                46.0                
40                   0                    0                    874                  44                   0.003                100                  841.0                44.0                
40                   0                    0                    627                  40                   0.002                100                  611.0                40.0                
40                   0                    0                    878                  71                   0.004                100                  876.0                71.0                
40                   0                    0                    645                  36                   0.002                100                  637.0                36.0                
40                   0                    0                    975                  42                   0.003                100                  944.0                42.0                
40                   0                    0                    825                  46                   0.002                100                  772.0                46.0                
40                   0                    0                    1175                 54                   0.003                100                  1168.0               53.0                
40                   0                    0                    1301                 69                   0.005                100                  1240.0               68.0                
40                   0                    0                    771                  39                   0.002                100                  737.0                38.0                
40                   0                    0                    1058                 69                   0.004                100                  1010.0               69.0                
40                   0                    0                    836                  36                   0.002                100                  833.0                36.0                
40                   0                    0                    673                  37                   0.002                100                  673.0                37.0                
40                   0                    0                    1061                 53                   0.003                100                  1045.0               53.0                
40                   0                    0                    818                  52                   0.003                100                  766.0                52.0                
40                   0                    0                    587                  35                   0.002                100                  584.0                35.0                
40                   0                    0                    764                  59                   0.003                100                  712.0                59.0                
40                   0                    0                    955                  66                   0.003                100                  920.0                66.0                
40                   0                    0                    638                  47                   0.002                100                  637.0                47.0                
40                   0                    0                    1101                 79                   0.004                100                  1070.0               79.0                
40                   0                    0                    490                  36                   0.002                100                  490.0                36.0                
40                   0                    0                    660                  46                   0.002                100                  654.0                46.0                
40                   0                    0                    761                  36                   0.002                100                  743.0                35.0                
40                   0                    0                    1269                 77                   0.005                100                  1186.0               77.0                
40                   0                    0                    914                  62                   0.003                100                  901.0                62.0                
40                   0                    0                    1042                 49                   0.003                100                  1016.0               49.0                
40                   0                    0                    820                  56                   0.003                100                  819.0                56.0                
40                   0                    0                    796                  57                   0.003                100                  761.0                57.0                
40                   0                    0                    661                  46                   0.002                100                  642.0                46.0                
40                   0                    0                    761                  49                   0.003                100                  758.0                49.0                
40                   0                    0                    575                  43                   0.002                100                  561.0                43.0                
40                   0                    0                    732                  57                   0.003                100                  725.0                57.0                
40                   0                    0                    511                  42                   0.002                100                  495.0                42.0                
40                   0                    0                    693                  33                   0.002                100                  673.0                33.0                
40                   0                    0                    587                  33                   0.002                100                  580.0                33.0                
40                   0                    0                    832                  57                   0.003                100                  808.0                57.0                
40                   0                    0                    486                  29                   0.001                100                  484.0                29.0                
40                   0                    0                    901                  56                   0.003                100                  865.0                56.0                
40                   0                    0                    1007                 61                   0.003                100                  984.0                61.0                
40                   0                    0                    408                  23                   0.001                100                  405.0                23.0                
40                   0                    0                    1211                 71                   0.004                100                  1186.0               71.0                
40                   0                    0                    510                  33                   0.002                100                  509.0                33.0                
40                   0                    0                    575                  30                   0.001                100                  575.0                30.0                
40                   0                    0                    624                  37                   0.002                100                  623.0                37.0                
40                   0                    0                    497                  35                   0.002                100                  496.0                35.0                
40                   0                    0                    567                  36                   0.002                100                  546.0                36.0                
40                   0                    0                    785                  45                   0.002                100                  770.0                44.0                
40                   0                    0                    784                  57                   0.003                100                  780.0                57.0                
40                   0                    0                    693                  35                   0.002                100                  660.0                35.0                
40                   0                    0                    581                  32                   0.002                100                  573.0                31.0                
40                   0                    0                    521                  44                   0.002                100                  466.0                44.0                
40                   0                    0                    565                  25                   0.001                100                  560.0                25.0                
40                   0                    0                    664                  42                   0.002                100                  624.0                42.0                
40                   0                    0                    1377                 68                   0.004                100                  1308.0               68.0                
40                   0                    0                    637                  29                   0.001                100                  605.0                29.0                
40                   0                    0                    601                  34                   0.002                100                  580.0                34.0                
40                   0                    0                    795                  50                   0.003                100                  737.0                50.0                
40                   0                    0                    622                  32                   0.002                100                  596.0                32.0                
40                   0                    0                    615                  29                   0.002                100                  614.0                29.0                
40                   0                    0                    766                  36                   0.002                100                  738.0                36.0                
40                   0                    0                    605                  57                   0.003                100                  604.0                57.0                
40                   0                    0                    1318                 75                   0.005                100                  1277.0               75.0                
40                   0                    0                    892                  44                   0.003                100                  858.0                43.0                
40                   0                    0                    730                  34                   0.002                100                  717.0                34.0                
40                   0                    0                    706                  46                   0.002                100                  701.0                46.0                
40                   0                    0                    1020                 68                   0.004                100                  1001.0               67.0                
40                   0                    0                    627                  49                   0.003                100                  611.0                45.0                
40                   0                    0                    883                  46                   0.003                100                  878.0                46.0                
40                   0                    0                    1413                 67                   0.004                100                  1402.0               67.0                
40                   0                    0                    684                  37                   0.002                100                  665.0                37.0                
40                   0                    0                    1000                 67                   0.004                100                  988.0                67.0                
40                   0                    0                    515                  22                   0.001                100                  504.0                22.0                
40                   0                    0                    604                  25                   0.001                100                  573.0                25.0                
40                   0                    0                    658                  30                   0.002                100                  629.0                30.0                
40                   0                    0                    496                  33                   0.002                100                  496.0                33.0                
40                   0                    0                    683                  56                   0.003                100                  632.0                56.0                
40                   0                    0                    606                  38                   0.002                100                  600.0                38.0                
40                   0                    0                    868                  42                   0.002                100                  838.0                41.0                
40                   0                    0                    535                  33                   0.002                100                  526.0                33.0                
40                   0                    0                    740                  41                   0.002                100                  722.0                41.0                
40                   0                    0                    947                  60                   0.003                100                  931.0                60.0                
40                   0                    0                    778                  61                   0.004                100                  747.0                61.0                
40                   0                    0                    557                  32                   0.002                100                  556.0                32.0                
40                   0                    0                    761                  58                   0.003                100                  731.0                58.0                
40                   0                    0                    1132                 58                   0.003                100                  1106.0               58.0                
40                   0                    0                    526                  32                   0.002                100                  524.0                32.0                
40                   0                    0                    586                  32                   0.002                100                  582.0                32.0                
40                   0                    0                    620                  38                   0.002                100                  610.0                38.0                
40                   0                    0                    779                  52                   0.003                100                  755.0                52.0                
40                   0                    0                    1157                 65                   0.004                100                  1140.0               64.0                
40                   0                    0                    480                  27                   0.001                100                  480.0                27.0                
40                   0                    0                    698                  35                   0.002                100                  673.0                35.0                
40                   0                    0                    754                  43                   0.002                100                  739.0                43.0                
40                   0                    0                    967                  51                   0.003                100                  919.0                51.0                
40                   0                    0                    1077                 64                   0.004                100                  1064.0               64.0                
40                   0                    0                    773                  42                   0.002                100                  755.0                41.0                
40                   0                    0                    614                  35                   0.002                100                  606.0                35.0                
40                   0                    0                    1202                 60                   0.004                100                  1199.0               60.0                
40                   0                    0                    853                  56                   0.003                100                  833.0                56.0                
40                   0                    0                    569                  38                   0.002                100                  563.0                38.0                
40                   0                    0                    744                  40                   0.002                100                  730.0                40.0                
40                   0                    0                    651                  36                   0.002                100                  636.0                36.0                
40                   0                    0                    633                  44                   0.003                100                  632.0                44.0                
40                   0                    0                    650                  36                   0.002                100                  629.0                36.0                
40                   0                    0                    972                  62                   0.004                100                  906.0                61.0                
40                   0                    0                    509                  28                   0.002                100                  509.0                28.0                
40                   0                    0                    729                  52                   0.002                100                  728.0                52.0                
40                   0                    0                    720                  47                   0.003                100                  695.0                47.0                
40                   0                    0                    622                  37                   0.002                100                  580.0                37.0                
40                   0                    0                    574                  32                   0.002                100                  563.0                31.0                
40                   0                    0                    464                  25                   0.001                100                  464.0                25.0                
40                   0                    0                    712                  45                   0.002                100                  695.0                45.0                
40                   0                    0                    554                  28                   0.002                100                  549.0                28.0                
40                   0                    0                    487                  27                   0.001                100                  487.0                27.0                
40                   0                    0                    629                  40                   0.002                100                  607.0                40.0                
40                   0                    0                    829                  67                   0.004                100                  787.0                67.0                
40                   0                    0                    843                  43                   0.002                100                  822.0                43.0                
40                   0                    0                    621                  45                   0.002                100                  607.0                45.0                
40                   0                    0                    371                  23                   0.001                100                  353.0                23.0                
40                   0                    0                    638                  41                   0.002                100                  601.0                41.0                
40                   0                    0                    792                  40                   0.002                100                  763.0                40.0                
40                   0                    0                    638                  57                   0.002                100                  619.0                57.0                
40                   0                    0                    812                  41                   0.002                100                  783.0                41.0                
40                   0                    0                    858                  59                   0.003                100                  847.0                58.0                
40                   0                    0                    600                  42                   0.002                100                  595.0                42.0                
40                   0                    0                    989                  63                   0.004                100                  962.0                63.0                
40                   0                    0                    752                  55                   0.003                100                  750.0                55.0                
40                   0                    0                    749                  55                   0.003                100                  722.0                55.0                
40                   0                    0                    817                  50                   0.003                100                  806.0                49.0                
40                   0                    0                    814                  36                   0.002                100                  810.0                36.0                
40                   0                    0                    1065                 73                   0.005                100                  1014.0               73.0                
40                   0                    0                    770                  42                   0.003                100                  765.0                42.0                
40                   0                    0                    965                  66                   0.004                100                  949.0                66.0                
40                   0                    0                    806                  43                   0.003                100                  803.0                43.0                
40                   0                    0                    688                  53                   0.003                100                  688.0                53.0                
40                   0                    0                    839                  59                   0.004                100                  827.0                59.0                
40                   0                    0                    630                  34                   0.002                100                  620.0                34.0                
40                   0                    0                    708                  41                   0.002                100                  706.0                41.0                
40                   0                    0                    553                  27                   0.001                100                  549.0                27.0                
40                   0                    0                    572                  30                   0.001                100                  565.0                30.0                
40                   0                    0                    649                  39                   0.002                100                  627.0                39.0                
40                   0                    0                    612                  37                   0.002                100                  610.0                36.0                
40                   0                    0                    778                  50                   0.003                100                  773.0                50.0                
40                   0                    0                    786                  41                   0.003                100                  777.0                41.0                
40                   0                    0                    874                  45                   0.003                100                  849.0                45.0                
40                   0                    0                    954                  58                   0.004                100                  935.0                58.0                
