success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         55        237      0.083         10
      1          0               0         60        366      0.344         20
      1          0               0         51        389      0.990         30
      1          0               0         47        306      2.215         40
      1          0               0         45        635      4.780         50
      1          0               0         50        458     13.074         60
      1          0               0         58        508     24.478         70
      1          0               0         22        364     31.062         80
      1          0               0         44        615     89.946         90
      1          0               0         21        506     59.982        100
      1          0               0         51        297      0.084         10
      1          0               0         60        345      0.274         20
      1          0               0         46        333      0.653         30
      1          0               0         41        461      1.032         40
      1          0               0         57        459      3.240         50
      1          0               0         22        289      2.428         60
      1          0               0         49        628      8.800         70
      1          0               0         39        729     13.626         80
      1          0               0         47        947     31.194         90
      1          0               0         57       1257    103.680        100
      1          0               0         26         88      0.038         10
      1          0               0         52        518      0.377         20
      1          0               0         52        394      0.998         30
      1          0               0         53        547      3.573         40
      1          0               0         42        479      5.314         50
      1          0               0         30        304      7.689         60
      1          0               0         34        434     14.997         70
      1          0               0         34        344     24.785         80
      1          0               0         37        612     48.209         90
      1          0               0         30        574     48.711        100
      1          0               0         35        147      0.049         10
      1          0               0         45        221      0.193         20
      1          0               0         31        231      0.433         30
      1          0               0         42        307      1.291         40
      1          0               0         16        250      1.573         50
      1          0               0         29        410      4.693         60
      1          0               0         31        448     13.210         70
      1          0               0         28        386     19.068         80
      1          0               0         15        349     13.630         90
      1          0               0         22        387     30.928        100
      1          0               0         25        100      0.035         10
      1          0               0         15        118      0.079         20
      1          0               0         73        654      1.072         30
      1          0               0         31        238      1.311         40
      1          0               0         51        678      4.181         50
      1          0               0         42        846      8.711         60
      1          0               0         41       1043     14.663         70
      1          0               0         42       1095     21.031         80
      1          0               0         43       1115     43.890         90
      1          0               0         54       1219     77.342        100
      1          0               0         63        307      0.092         10
      1          0               0         43        282      0.217         20
      1          0               0         22        167      0.453         30
      1          0               0         49        412      2.076         40
      1          0               0         40        275      3.533         50
      1          0               0         26        299      3.972         60
      1          0               0         23        343      7.869         70
      1          0               0         48        685     26.708         80
      1          0               0         51        745     69.960         90
      1          0               0         40        943     84.801        100
      1          0               0         49        258      0.128         10
      1          0               0         18        144      0.105         20
      1          0               0         72        612      1.071         30
      1          0               0         51        516      2.073         40
      1          0               0         14        234      1.665         50
      1          0               0         54        609     18.571         60
      1          0               0         70        844     38.519         70
      1          0               0         41        545     41.944         80
      1          0               0         37        583     53.938         90
      1          0               0         39        594     83.633        100
      1          0               0         51        126      0.077         10
      1          0               0         52        357      0.310         20
      1          0               0         43        404      0.697         30
      1          0               0         17        196      0.742         40
      1          0               0         51        526      5.079         50
      1          0               0         56        575     14.645         60
      1          0               0         30        389     14.498         70
      1          0               0         37        476     28.165         80
      1          0               0         46        676     50.830         90
      1          0               0         40        704     61.054        100
      1          0               0         62        273      0.085         10
      1          0               0         74        393      0.350         20
      1          0               0         28        178      0.385         30
      1          0               0         24        324      1.070         40
      1          0               0         50        510      7.765         50
      1          0               0         45        611     12.393         60
      1          0               0         44        546     19.539         70
      1          0               0         37        568     35.750         80
      1          0               0         37        501     49.593         90
      1          0               0         38        414     71.692        100
      1          0               0         43        199      0.058         10
      1          0               0         36        170      0.170         20
      1          0               0         41        372      0.486         30
      1          0               0         33        319      1.036         40
      1          0               0         37        404      2.762         50
      1          0               0         35        459      8.736         60
      1          0               0         35        467     16.681         70
      1          0               0         57        742     40.394         80
      1          0               0         37        562     59.931         90
      1          0               0         36        568     77.505        100
      1          0               0         40        149      0.052         10
      1          0               0         35        230      0.169         20
      1          0               0         61        610      0.776         30
      1          0               0         56        710      1.743         40
      1          0               0         70        936      6.140         50
      1          0               0         51        950      8.443         60
      1          0               0         39        629     13.125         70
      1          0               0         47        906     34.160         80
      1          0               0         43        843     74.078         90
      1          0               0         39        907     90.982        100
      1          0               0         33        108      0.045         10
      1          0               0         51        284      0.251         20
      1          0               0         50        422      0.737         30
      1          0               0         40        427      1.396         40
      1          0               0         35        390      3.061         50
      1          0               0         41        404      6.215         60
      1          0               0         38        567     15.332         70
      1          0               0         57        838     45.190         80
      1          0               0         47        904     63.570         90
      1          0               0         62       1245    139.479        100
      1          0               0         20         76      0.029         10
      1          0               0         57        374      0.302         20
      1          0               0         44        326      0.668         30
      1          0               0         41        572      1.839         40
      1          0               0         53        686      6.846         50
      1          0               0         35        529      6.593         60
      1          0               0         36        719     13.389         70
      1          0               0         48        751     29.261         80
      1          0               0         33        855     41.223         90
      1          0               0         35        820     67.796        100
      1          0               0         11         50      0.015         10
      1          0               0         33        228      0.165         20
      1          0               0         31        404      0.529         30
      1          0               0         50        708      2.020         40
      1          0               0         23        302      2.666         50
      1          0               0         31        361     11.544         60
      1          0               0         59        827     38.302         70
      1          0               0         38        733     38.912         80
      1          0               0         49        978    100.553         90
      1          0               0         46       1105    138.569        100
      1          0               0         31         92      0.047         10
      1          0               0         23        169      0.140         20
      1          0               0         21        188      0.347         30
      1          0               0         23        223      1.010         40
      1          0               0         35        358      2.596         50
      1          0               0         37        516      8.960         60
      1          0               0         22        334      8.731         70
      1          0               0         52        577     42.439         80
      1          0               0         57       1041     69.237         90
      1          0               0         44        983     89.765        100
      1          0               0         56        323      0.096         10
      1          0               0         96        698      0.521         20
      1          0               0         50        420      0.635         30
      1          0               0         51        714      1.936         40
      1          0               0         54        834      4.694         50
      1          0               0         37        703      6.270         60
      1          0               0         40        724     13.936         70
      1          0               0         40        465     29.595         80
      1          0               0         33        535     48.678         90
      1          0               0         44        728     92.084        100
      1          0               0         19         56      0.026         10
      1          0               0         44        272      0.210         20
      1          0               0         38        336      0.629         30
      1          0               0         41        376      1.793         40
      1          0               0         40        372      4.745         50
      1          0               0         47        549     10.483         60
      1          0               0         39        454     13.081         70
      1          0               0         26        402     15.064         80
      1          0               0         24        366     19.985         90
      1          0               0         19        366     23.114        100
      1          0               0         81        264      0.107         10
      1          0               0         69        438      0.298         20
      1          0               0         48        350      0.592         30
      1          0               0         51        449      1.676         40
      1          0               0         40        449      3.346         50
      1          0               0         44        608      6.889         60
      1          0               0         45        687     17.573         70
      1          0               0         38        421     21.561         80
      1          0               0         50        567     47.592         90
      1          0               0         32        461     43.952        100
      1          0               0         56        226      0.075         10
      1          0               0         57        551      0.293         20
      1          0               0         43        445      0.516         30
      1          0               0         40        539      1.347         40
      1          0               0         59        871      3.662         50
      1          0               0         53        944      7.507         60
      1          0               0         39        690     13.941         70
      1          0               0         40        574     25.237         80
      1          0               0         50        822     78.704         90
      1          0               0         44        772     93.119        100
      1          0               0         31        126      0.042         10
      1          0               0         43        198      0.177         20
      1          0               0         11        112      0.155         30
      1          0               0         55        473      1.446         40
      1          0               0         66        518      5.109         50
      1          0               0         46        527      7.012         60
      1          0               0         52        725     18.893         70
      1          0               0         48        512     28.239         80
      1          0               0         34        583     33.166         90
      1          0               0         41        675     59.397        100
      1          0               0         62        243      0.088         10
      1          0               0         27        199      0.127         20
      1          0               0         62        453      0.988         30
      1          0               0         82        661      2.522         40
      1          0               0         32        588      3.027         50
      1          0               0         65        891     10.036         60
      1          0               0         47        799     17.570         70
      1          0               0         33        781     26.286         80
      1          0               0         59        687     57.493         90
      1          0               0         20        423     27.493        100
      1          0               0         29        116      0.039         10
      1          0               0         48        253      0.222         20
      1          0               0         50        417      0.621         30
      1          0               0         44        494      2.015         40
      1          0               0         77        619      6.129         50
      1          0               0         36        466      7.602         60
      1          0               0         41        439     18.075         70
      1          0               0         40        632     28.136         80
      1          0               0         50        771     51.692         90
      1          0               0         18        331     29.065        100
      1          0               0         45        143      0.079         10
      1          0               0         19        114      0.121         20
      1          0               0         27        189      0.535         30
      1          0               0         22        200      0.946         40
      1          0               0         45        427      4.928         50
      1          0               0         35        439      7.456         60
      1          0               0         40        703     16.262         70
      1          0               0         34        592     19.862         80
      1          0               0         39        618     33.656         90
      1          0               0         34        654     44.664        100
      1          0               0         52        197      0.064         10
      1          0               0         57        300      0.212         20
      1          0               0         28        220      0.273         30
      1          0               0         42        309      0.925         40
      1          0               0         59        618      3.611         50
      1          0               0         52        475      5.796         60
      1          0               0         26        271      4.783         70
      1          0               0         45        545     25.801         80
      1          0               0         38        502     79.566         90
      1          0               0         37        716    113.029        100
      1          0               0         31        132      0.041         10
      1          0               0         26        203      0.150         20
      1          0               0         51        461      0.625         30
      1          0               0         22        262      0.727         40
      1          0               0         38        515      3.030         50
      1          0               0         47        579     10.593         60
      1          0               0         42        691     16.608         70
      1          0               0         15        317      8.684         80
      1          0               0         21        398     24.288         90
      1          0               0         16        311     47.120        100
      1          0               0         23        135      0.031         10
      1          0               0         70        462      0.356         20
      1          0               0         58        533      1.062         30
      1          0               0         43        483      1.547         40
      1          0               0         42        596      3.424         50
      1          0               0         42        834     10.211         60
      1          0               0         37        763     15.259         70
      1          0               0         46        808     28.145         80
      1          0               0         43       1053     53.206         90
      1          0               0         39        765     93.230        100
      1          0               0         58        206      0.079         10
      1          0               0         29        150      0.138         20
      1          0               0         43        279      0.522         30
      1          0               0         55        771      1.623         40
      1          0               0         52        674      4.109         50
      1          0               0         86       1058     14.856         60
      1          0               0         51        598     17.525         70
      1          0               0         37        539     21.071         80
      1          0               0         36        576     39.009         90
      1          0               0         37        705     67.592        100
      1          0               0         21         63      0.031         10
      1          0               0         17         99      0.119         20
      1          0               0         51        224      0.629         30
      1          0               0         39        299      2.399         40
      1          0               0         41        252      4.893         50
      1          0               0         48        282     11.270         60
      1          0               0         38        410     15.454         70
      1          0               0         38        528     24.500         80
      1          0               0         45        555     51.587         90
      1          0               0         41        790     79.011        100
      1          0               0         24         83      0.034         10
      1          0               0         61        446      0.329         20
      1          0               0         61        556      0.889         30
      1          0               0         59        468      2.240         40
      1          0               0         48        585      3.702         50
      1          0               0         34        411      7.245         60
      1          0               0         41        546     16.140         70
      1          0               0         43        925     35.050         80
      1          0               0         49       1252    108.033         90
      1          0               0         48       1065    145.850        100
      1          0               0         37         98      0.055         10
      1          0               0         48        441      0.294         20
      1          0               0         66        581      0.797         30
      1          0               0         62        451      2.220         40
      1          0               0         62        515      7.948         50
      1          0               0         48        533     11.339         60
      1          0               0         27        359     11.069         70
      1          0               0         35        331     23.279         80
      1          0               0         43        581     45.884         90
      1          0               0         40        526     59.899        100
      1          0               0         66        306      0.090         10
      1          0               0         47        264      0.236         20
      1          0               0         41        254      0.437         30
      1          0               0         53        352      1.426         40
      1          0               0         50        633      2.844         50
      1          0               0         52        752      8.930         60
      1          0               0         53       1093     18.334         70
      1          0               0         49       1053     29.159         80
      1          0               0         40        789     41.361         90
      1          0               0         40        629     68.924        100
      1          0               0         56        301      0.101         10
      1          0               0         45        435      0.252         20
      1          0               0         48        532      0.695         30
      1          0               0         41        640      2.142         40
      1          0               0         57        681      5.948         50
      1          0               0         42        659     13.005         60
      1          0               0         47        867     40.475         70
      1          0               0         46        949     58.121         80
      1          0               0         40        826     75.958         90
      1          0               0         32        628     79.448        100
      1          0               0         33         91      0.042         10
