success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         24         63      0.015          5
      1          0               0         36         86      0.023          5
      1          0               0         31        100      0.021          5
      1          0               0         29         81      0.018          5
      1          0               0         49         98      0.030          5
      1          0               0         43         96      0.028          5
      1          0               0         38         78      0.024          5
      1          0               0         23         52      0.014          5
      1          0               0         55        146      0.035          5
      1          0               0         62        136      0.041          5
      1          0               0         10         36      0.007          5
      1          0               0         55        157      0.035          5
      1          0               0         50        118      0.031          5
      1          0               0         64        103      0.044          5
      1          0               0         43        128      0.027          5
      1          0               0         53        106      0.033          5
      1          0               0         21         44      0.014          5
      1          0               0         58        139      0.036          5
      1          0               0         36         84      0.024          5
      1          0               0         50         99      0.031          5
      1          0               0         72        167      0.045          5
      1          0               0         46         98      0.028          5
      1          0               0         32         69      0.021          5
      1          0               0         23         78      0.015          5
      1          0               0         62        148      0.040          5
      1          0               0         62        109      0.038          5
      1          0               0         52         83      0.033          5
      1          0               0         74        150      0.045          5
      1          0               0         52        153      0.034          5
      1          0               0         35        105      0.022          5
      1          0               0         32        108      0.021          5
      1          0               0         67        157      0.042          5
      1          0               0         31         70      0.020          5
      1          0               0         33         99      0.020          5
      1          0               0         21         75      0.014          5
      1          0               0         29         93      0.019          5
      1          0               0         66        138      0.044          5
      1          0               0         55         84      0.034          5
      1          0               0         37        100      0.024          5
      1          0               0         28         77      0.018          5
      1          0               0         37        134      0.024          5
      1          0               0         69        150      0.045          5
      1          0               0         16         47      0.012          5
      1          0               0         65        173      0.041          5
      1          0               0         19         51      0.012          5
      1          0               0         44         87      0.027          5
      1          0               0         13         48      0.008          5
      1          0               0         47        118      0.033          5
      1          0               0         71        161      0.043          5
      1          0               0         38        109      0.025          5
      1          0               0         24         81      0.018          6
      1          0               0         28         92      0.024          6
      1          0               0         35        130      0.028          6
      1          0               0         37        115      0.028          6
      1          0               0         59        157      0.045          6
      1          0               0         43        120      0.035          6
      1          0               0         50        148      0.041          6
      1          0               0         55        107      0.042          6
      1          0               0         43        139      0.034          6
      1          0               0         68        138      0.051          6
      1          0               0         48         84      0.038          6
      1          0               0         69        224      0.057          6
      1          0               0         15         45      0.012          6
      1          0               0         69        147      0.055          6
      1          0               0         23         89      0.018          6
      1          0               0         53        133      0.041          6
      1          0               0         21         60      0.018          6
      1          0               0         48        129      0.036          6
      1          0               0         34         83      0.027          6
      1          0               0         35         91      0.028          6
      1          0               0         59        126      0.045          6
      1          0               0         59        157      0.044          6
      1          0               0         16         56      0.012          6
      1          0               0         38        108      0.029          6
      1          0               0         61        169      0.045          6
      1          0               0         56        157      0.043          6
      1          0               0         78        161      0.058          6
      1          0               0         71        210      0.056          6
      1          0               0         50        167      0.041          6
      1          0               0         37        135      0.031          6
      1          0               0         32        126      0.026          6
      1          0               0         77        141      0.056          6
      1          0               0         40         93      0.030          6
      1          0               0         48        145      0.036          6
      1          0               0         51        138      0.042          6
      1          0               0         31        102      0.024          6
      1          0               0         63        178      0.051          6
      1          0               0         58        127      0.043          6
      1          0               0         44        106      0.034          6
      1          0               0         28         95      0.021          6
      1          0               0         84        191      0.067          6
      1          0               0         71        255      0.084          6
      1          0               0         16         59      0.013          6
      1          0               0         49        176      0.039          6
      1          0               0         18         64      0.015          6
      1          0               0         50        114      0.038          6
      1          0               0         35         83      0.026          6
      1          0               0         53        152      0.043          6
      1          0               0         55         93      0.040          6
      1          0               0         56        136      0.042          6
      1          0               0         45        125      0.040          7
      1          0               0         22         81      0.020          7
      1          0               0         42        158      0.040          7
      1          0               0         54        173      0.048          7
      1          0               0         63        207      0.056          7
      1          0               0         41        126      0.040          7
      1          0               0         50        182      0.047          7
      1          0               0         66        116      0.057          7
      1          0               0         41        146      0.037          7
      1          0               0         49        148      0.045          7
      1          0               0         63        120      0.058          7
      1          0               0         45        212      0.045          7
      1          0               0         43        103      0.039          7
      1          0               0         69        170      0.068          7
      1          0               0         82        217      0.071          7
      1          0               0         55        164      0.049          7
      1          0               0         20         68      0.020          7
      1          0               0         66        187      0.063          7
      1          0               0         37        108      0.034          7
      1          0               0         56        156      0.052          7
      1          0               0         53        172      0.047          7
      1          0               0         65        223      0.057          7
      1          0               0         16         72      0.016          7
      1          0               0         17         93      0.016          7
      1          0               0         43        119      0.037          7
      1          0               0         65        202      0.058          7
      1          0               0         74        156      0.065          7
      1          0               0         46        173      0.044          7
      1          0               0         57        178      0.056          7
      1          0               0         48        151      0.049          7
      1          0               0         61        187      0.058          7
      1          0               0         83        242      0.072          7
      1          0               0         18         71      0.017          7
      1          0               0         48        155      0.043          7
      1          0               0         52        165      0.051          7
      1          0               0         31        119      0.028          7
      1          0               0         75        252      0.076          7
      1          0               0         83        211      0.073          7
      1          0               0         49        121      0.043          7
      1          0               0         73        199      0.068          7
      1          0               0         49        167      0.045          7
      1          0               0         58        123      0.050          7
      1          0               0         28        101      0.027          7
      1          0               0         95        271      0.090          7
      1          0               0         15         59      0.015          7
      1          0               0         69        161      0.062          7
      1          0               0         26         76      0.023          7
      1          0               0         52        194      0.054          7
      1          0               0         53        131      0.046          7
      1          0               0         23         81      0.020          7
      1          0               0         56        173      0.058          8
      1          0               0         37        121      0.038          8
      1          0               0         42        198      0.048          8
      1          0               0         41        115      0.043          8
      1          0               0         64        269      0.066          8
      1          0               0         57        187      0.064          8
      1          0               0         81        242      0.082          8
      1          0               0         59        150      0.066          8
      1          0               0         45        167      0.063          8
      1          0               0         62        193      0.080          8
      1          0               0         63        150      0.068          8
      1          0               0         47        199      0.051          8
      1          0               0         58        161      0.061          8
      1          0               0         67        209      0.075          8
      1          0               0         82        317      0.084          8
      1          0               0         67        231      0.070          8
      1          0               0         28         92      0.032          8
      1          0               0         64        242      0.074          8
      1          0               0         32        134      0.036          8
      1          0               0         49        129      0.050          8
      1          0               0         59        184      0.062          8
      1          0               0         71        290      0.072          8
      1          0               0         42        104      0.043          8
      1          0               0         22         91      0.023          8
      1          0               0         38        150      0.039          8
      1          0               0         65        241      0.072          8
      1          0               0         74        226      0.075          8
      1          0               0         39        134      0.043          8
      1          0               0         33        138      0.039          8
      1          0               0         34        127      0.038          8
      1          0               0         62        198      0.069          8
      1          0               0         80        234      0.080          8
      1          0               0         69        197      0.070          8
      1          0               0         67        178      0.068          8
      1          0               0         49        160      0.061          8
      1          0               0         58        149      0.059          8
      1          0               0         72        262      0.083          8
      1          0               0         84        332      0.086          8
      1          0               0         23         99      0.024          8
      1          0               0         35        129      0.038          8
      1          0               0         89        263      0.094          8
      1          0               0         43        138      0.044          8
      1          0               0         27        105      0.030          8
      1          0               0         26        112      0.028          8
      1          0               0         66        125      0.067          8
      1          0               0         63        196      0.064          8
      1          0               0         26         93      0.027          8
      1          0               0         58        221      0.072          8
      1          0               0         61        174      0.064          8
      1          0               0         51        161      0.051          8
      1          0               0         48        133      0.058          9
      1          0               0         47        167      0.055          9
      1          0               0         72        263      0.089          9
      1          0               0         27        105      0.032          9
      1          0               0         63        318      0.079          9
      1          0               0         57        188      0.070          9
      1          0               0         81        299      0.095          9
      1          0               0         62        152      0.073          9
      1          0               0         59        222      0.070          9
      1          0               0         60        238      0.075          9
      1          0               0         70        160      0.116          9
      1          0               0         70        249      0.081          9
      1          0               0         58        215      0.069          9
      1          0               0         42        188      0.052          9
      1          0               0         74        249      0.086          9
      1          0               0         52        182      0.065          9
      1          0               0         54        146      0.068          9
      1          0               0         56        256      0.073          9
      1          0               0         52        156      0.067          9
      1          0               0         46        139      0.054          9
      1          0               0         59        209      0.072          9
      1          0               0         71        317      0.082          9
      1          0               0         42        112      0.049          9
      1          0               0         28        111      0.034          9
      1          0               0         42        122      0.049          9
      1          0               0         52        223      0.070          9
      1          0               0         78        232      0.090          9
      1          0               0         59        276      0.072          9
      1          0               0         35        174      0.048          9
      1          0               0         49        176      0.063          9
      1          0               0         64        213      0.086          9
      1          0               0         35         97      0.044          9
      1          0               0         63        136      0.074          9
      1          0               0         52        205      0.064          9
      1          0               0         59        178      0.087          9
      1          0               0         57        197      0.067          9
      1          0               0         55        220      0.072          9
      1          0               0         68        206      0.085          9
      1          0               0         82        167      0.094          9
      1          0               0         19         73      0.024          9
      1          0               0         89        213      0.109          9
      1          0               0         60        198      0.071          9
      1          0               0         27        131      0.036          9
      1          0               0         26        137      0.033          9
      1          0               0         62        134      0.073          9
      1          0               0         29         99      0.035          9
      1          0               0         45        118      0.051          9
      1          0               0         55        271      0.079          9
      1          0               0         70        192      0.091          9
      1          0               0         44        149      0.051          9
      1          0               0         76        259      0.102         10
      1          0               0         33        137      0.046         10
      1          0               0         71        295      0.099         10
      1          0               0         50        173      0.067         10
      1          0               0         58        252      0.082         10
      1          0               0         33        131      0.048         10
      1          0               0         80        273      0.127         10
      1          0               0         80        249      0.106         10
      1          0               0         47        234      0.068         10
      1          0               0         71        263      0.096         10
      1          0               0         55        163      0.077         10
      1          0               0         58        222      0.077         10
      1          0               0         47        130      0.064         10
      1          0               0         42        194      0.060         10
      1          0               0         79        301      0.105         10
      1          0               0         36        165      0.052         10
      1          0               0         54        159      0.076         10
      1          0               0         41        202      0.060         10
      1          0               0         38        167      0.058         10
      1          0               0         68        180      0.090         10
      1          0               0         49        236      0.072         10
      1          0               0         66        323      0.086         10
      1          0               0         25         93      0.037         10
      1          0               0         73        184      0.101         10
      1          0               0         80        171      0.110         10
      1          0               0         65        285      0.102         10
      1          0               0         78        250      0.101         10
      1          0               0         59        332      0.086         10
      1          0               0         40        178      0.060         10
      1          0               0         59        233      0.086         10
      1          0               0         57        206      0.089         10
      1          0               0         54        151      0.076         10
      1          0               0         62        189      0.084         10
      1          0               0         60        250      0.083         10
      1          0               0         51        217      0.084         10
      1          0               0         76        244      0.101         10
      1          0               0         73        300      0.104         10
      1          0               0         60        171      0.084         10
      1          0               0         84        219      0.120         10
      1          0               0         29        107      0.044         10
      1          0               0         71        302      0.096         10
      1          0               0         56        171      0.073         10
      1          0               0         36        163      0.057         10
      1          0               0         28        147      0.043         10
      1          0               0         56        144      0.103         10
      1          0               0         56        159      0.074         10
      1          0               0         49        180      0.069         10
      1          0               0         75        386      0.111         10
      1          0               0         77        246      0.111         10
      1          0               0         36        143      0.049         10
