success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         76        259      0.112         10
      1          0               0         82        502      0.326         20
      1          0               0         87        519      0.721         30
      1          0               0         33        137      0.047         10
      1          0               0         43        247      0.162         20
      1          0               0         99        681      0.822         30
      1          0               0         71        295      0.096         10
      1          0               0         71        431      0.306         20
      1          0               0         74        703      0.633         30
      1          0               0         50        173      0.068         10
      1          0               0         55        392      0.200         20
      1          0               0         87        575      0.607         30
      1          0               0         58        252      0.083         10
      1          0               0         69        557      0.287         20
      1          0               0         60        626      0.642         30
      1          0               0         33        131      0.047         10
      1          0               0         45        305      0.169         20
      1          0               0         81        479      0.708         30
      1          0               0         80        273      0.109         10
      1          0               0         60        242      0.225         20
      1          0               0         69        349      0.520         30
      1          0               0         80        249      0.097         10
      1          0               0         63        237      0.201         20
      1          0               0         57        421      0.404         30
      1          0               0         47        234      0.067         10
      1          0               0        108        549      0.350         20
      1          0               0         73        557      0.510         30
      1          0               0         71        263      0.089         10
      1          0               0         65        410      0.235         20
      1          0               0         39        327      0.294         30
