success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         76        259      0.098         10
      1          0               0         82        502      0.331         20
      1          0               0         87        519      0.704         30
      1          0               0         46        444      0.762         40
      1          0               0         73        771      1.837         50
      1          0               0         33        137      0.044         10
      1          0               0         43        247      0.151         20
      1          0               0         99        681      0.710         30
      1          0               0         91        706      1.346         40
      1          0               0         92        793      2.236         50
      1          0               0         71        295      0.092         10
      1          0               0         71        431      0.272         20
      1          0               0         74        703      0.602         30
      1          0               0         79        769      1.313         40
      1          0               0         74        700      1.688         50
      1          0               0         50        173      0.060         10
      1          0               0         55        392      0.183         20
      1          0               0         87        575      0.536         30
      1          0               0         81        622      1.018         40
      1          0               0         85       1042      1.904         50
      1          0               0         58        252      0.074         10
      1          0               0         69        557      0.272         20
      1          0               0         60        626      0.635         30
      1          0               0         49        687      1.149         40
      1          0               0         44        754      2.029         50
      1          0               0         33        131      0.041         10
      1          0               0         45        305      0.156         20
      1          0               0         81        479      0.542         30
      1          0               0         58        487      1.063         40
      1          0               0         82        871      2.439         50
      1          0               0         80        273      0.096         10
      1          0               0         60        242      0.210         20
      1          0               0         69        349      0.473         30
      1          0               0         93        510      1.292         40
      1          0               0         84        654      2.365         50
      1          0               0         80        249      0.100         10
      1          0               0         63        237      0.198         20
      1          0               0         57        421      0.412         30
      1          0               0         83        442      1.151         40
      1          0               0         68        828      1.828         50
      1          0               0         47        234      0.066         10
      1          0               0        108        549      0.335         20
      1          0               0         73        557      0.511         30
      1          0               0         63        508      0.904         40
      1          0               0         61        635      1.451         50
      1          0               0         71        263      0.088         10
      1          0               0         65        410      0.230         20
      1          0               0         39        327      0.268         30
      1          0               0         88        638      1.090         40
      1          0               0         52        609      1.292         50
