success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0          9         16      0.003          2
      1          0               0         22         32      0.008          2
      1          0               0         31         43      0.009          2
      1          0               0         19         26      0.009          2
      1          0               0         40         49      0.011          2
      1          0               0         42         62      0.017          3
      1          0               0         24         52      0.009          3
      1          0               0         32         71      0.013          3
      1          0               0         31         43      0.012          3
      1          0               0         54         72      0.020          3
      1          0               0         36         74      0.019          4
      1          0               0         24         50      0.012          4
      1          0               0         51        113      0.028          4
      1          0               0         51        126      0.033          4
      1          0               0         28         65      0.016          4
      1          0               0         24         63      0.015          5
      1          0               0         36         86      0.021          5
      1          0               0         31        100      0.020          5
      1          0               0         29         81      0.018          5
      1          0               0         49         98      0.030          5
