success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0        109        557      0.258         10
      1          0               0        108       1041      0.593         20
      1          0               0        108       1646      1.318         30
      1          0               0        108       2159      2.346         40
      1          0               0        107       2685      3.467         50
      1          0               0        109       3343      4.981         60
      1          0               0        109       4011      6.864         70
      1          0               0        112       4685      9.575         80
      1          0               0        111       5325     11.896         90
      1          0               0        113       5957     15.100        100
      1          0               0         94        552      0.170         10
      1          0               0        123       1298      0.677         20
      1          0               0        123       1836      1.424         30
      1          0               0        123       2385      2.506         40
      1          0               0        122       3066      3.997         50
      1          0               0        123       3882      5.730         60
      1          0               0        123       4475      7.864         70
      1          0               0        122       5042      9.919         80
      1          0               0        123       5653     12.578         90
      1          0               0        121       6429     15.562        100
      1          0               0        103        696      0.184         10
      1          0               0        104       1194      0.637         20
      1          0               0        104       1621      1.189         30
      1          0               0        104       2272      2.222         40
      1          0               0        105       2828      3.399         50
      1          0               0        104       3281      4.769         60
      1          0               0        104       3884      6.409         70
      1          0               0        103       4564      8.766         80
      1          0               0        107       5379     11.226         90
      1          0               0        109       6136     14.265        100
      1          0               0         80        518      0.143         10
      1          0               0        102       1085      0.599         20
      1          0               0        112       1917      1.326         30
      1          0               0        112       2603      2.316         40
      1          0               0        107       3180      3.491         50
      1          0               0        108       3760      4.970         60
      1          0               0        107       4342      6.644         70
      1          0               0        107       5181      8.993         80
      1          0               0        109       5853     11.838         90
      1          0               0        111       6508     14.803        100
      1          0               0         99        702      0.197         10
      1          0               0         97       1418      0.551         20
      1          0               0         98       1968      1.213         30
      1          0               0         96       2597      2.071         40
      1          0               0        111       3189      3.532         50
      1          0               0        111       3990      5.010         60
      1          0               0        110       4525      6.748         70
      1          0               0        112       4974      9.211         80
      1          0               0        118       5596     12.112         90
      1          0               0        116       6208     14.797        100
      1          0               0         93        624      0.170         10
      1          0               0        109       1103      0.599         20
      1          0               0        109       1549      1.242         30
      1          0               0        108       2062      2.180         40
      1          0               0        114       2639      3.505         50
      1          0               0        113       3405      5.093         60
      1          0               0        112       3996      6.886         70
      1          0               0        129       4828     10.352         80
      1          0               0        130       5532     13.504         90
      1          0               0        130       6085     16.728        100
      1          0               0        103        539      0.180         10
      1          0               0        103       1183      0.568         20
      1          0               0        102       1677      1.198         30
      1          0               0        102       2279      2.108         40
      1          0               0        102       2881      3.226         50
      1          0               0        102       3451      4.671         60
      1          0               0        102       4185      6.630         70
      1          0               0        117       4939      9.516         80
      1          0               0        116       5720     12.293         90
      1          0               0        116       6335     15.108        100
      1          0               0         63        368      0.112         10
      1          0               0         94        987      0.560         20
      1          0               0         95       1500      1.111         30
      1          0               0        119       2117      2.331         40
      1          0               0        118       2653      3.641         50
      1          0               0        119       3149      5.271         60
      1          0               0        121       3860      7.372         70
      1          0               0        119       4552      9.571         80
      1          0               0        118       5093     12.161         90
      1          0               0        118       5688     15.087        100
      1          0               0         91        572      0.160         10
      1          0               0        110       1315      0.612         20
      1          0               0        109       1939      1.285         30
      1          0               0        110       2477      2.268         40
      1          0               0        108       3112      3.429         50
      1          0               0        109       3806      4.992         60
      1          0               0        108       4553      6.919         70
      1          0               0        109       5200      9.172         80
      1          0               0        110       5696     11.616         90
      1          0               0        110       6302     14.628        100
      1          0               0         84        507      0.154         10
      1          0               0        101       1127      0.592         20
      1          0               0        100       1666      1.173         30
      1          0               0        101       2233      2.010         40
      1          0               0        102       2812      3.213         50
      1          0               0        111       3370      5.014         60
      1          0               0        110       3956      6.716         70
      1          0               0        107       4566      8.891         80
      1          0               0        111       5271     11.407         90
      1          0               0        108       5888     14.002        100
