success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0        109        555      0.145         10
      1          0               0         94        552      0.078         10
      1          0               0        103        696      0.081         10
      1          0               0         80        517      0.064         10
      1          0               0         99        702      0.080         10
      1          0               0         93        623      0.075         10
      1          0               0        103        539      0.080         10
      1          0               0         63        369      0.049         10
      1          0               0         91        572      0.071         10
      1          0               0         84        507      0.068         10
      1          0               0        117        648      0.093         10
      1          0               0        112        641      0.087         10
      1          0               0        104        654      0.082         10
      1          0               0         87        436      0.068         10
      1          0               0         95        525      0.075         10
      1          0               0         98        594      0.078         10
      1          0               0         97        515      0.076         10
      1          0               0        106        474      0.085         10
      1          0               0        108        527      0.084         10
      1          0               0        111        660      0.088         10
      1          0               0        112        648      0.088         10
      1          0               0        108        516      0.085         10
      1          0               0        114        436      0.087         10
      1          0               0         75        425      0.059         10
      1          0               0         93        611      0.073         10
      1          0               0        103        546      0.080         10
      1          0               0        104        596      0.082         10
      1          0               0         93        447      0.074         10
      1          0               0        116        681      0.094         10
      1          0               0         86        449      0.068         10
      1          0               0        101        567      0.079         10
      1          0               0        101        568      0.081         10
      1          0               0         90        527      0.075         10
      1          0               0        101        499      0.079         10
      1          0               0        108        654      0.087         10
      1          0               0        107        661      0.084         10
      1          0               0         95        580      0.075         10
      1          0               0        101        571      0.081         10
      1          0               0        125        713      0.098         10
      1          0               0         91        669      0.072         10
      1          0               0         93        613      0.073         10
      1          0               0         99        461      0.078         10
      1          0               0         86        554      0.070         10
      1          0               0        107        605      0.085         10
      1          0               0        103        613      0.080         10
      1          0               0        108        579      0.087         10
      1          0               0         77        440      0.061         10
      1          0               0         87        462      0.067         10
      1          0               0         85        554      0.067         10
      1          0               0        117        761      0.096         10
      1          0               0        135        503      0.105         10
      1          0               0         98        534      0.078         10
      1          0               0         89        568      0.069         10
      1          0               0         94        629      0.074         10
      1          0               0        104        701      0.086         10
      1          0               0        129        627      0.099         10
      1          0               0         80        473      0.063         10
      1          0               0        116        614      0.091         10
      1          0               0        103        564      0.080         10
      1          0               0        106        481      0.087         10
      1          0               0        114        600      0.093         10
      1          0               0         89        530      0.070         10
      1          0               0         95        470      0.076         10
      1          0               0        117        654      0.097         10
      1          0               0         94        585      0.074         10
      1          0               0         85        580      0.069         10
      1          0               0        100        633      0.079         10
      1          0               0        113        629      0.092         10
      1          0               0         87        531      0.068         10
      1          0               0         98        564      0.078         10
      1          0               0         88        567      0.070         10
      1          0               0         84        418      0.066         10
      1          0               0         97        694      0.078         10
      1          0               0        113        682      0.089         10
      1          0               0        117        575      0.090         10
      1          0               0         97        552      0.076         10
      1          0               0         97        553      0.077         10
      1          0               0         99        625      0.078         10
      1          0               0         97        542      0.076         10
      1          0               0         92        521      0.072         10
      1          0               0        108        546      0.084         10
      1          0               0         88        512      0.070         10
      1          0               0         83        580      0.065         10
      1          0               0         76        475      0.062         10
      1          0               0         87        655      0.072         10
      1          0               0        110        544      0.096         10
      1          0               0         96        475      0.075         10
      1          0               0        117        756      0.092         10
      1          0               0         79        510      0.062         10
      1          0               0         84        524      0.067         10
      1          0               0        107        561      0.087         10
      1          0               0        101        761      0.081         10
      1          0               0         76        480      0.062         10
      1          0               0        105        612      0.082         10
      1          0               0        113        613      0.091         10
      1          0               0        102        491      0.079         10
      1          0               0         94        612      0.075         10
      1          0               0         94        536      0.075         10
      1          0               0        116        649      0.090         10
      1          0               0         85        623      0.069         10
      1          0               0         93        501      0.073         10
      1          0               0         98        621      0.078         10
      1          0               0         75        563      0.060         10
      1          0               0         94        608      0.076         10
      1          0               0        113        616      0.090         10
      1          0               0        124        635      0.097         10
      1          0               0        119        672      0.094         10
      1          0               0         97        522      0.078         10
      1          0               0         90        492      0.070         10
      1          0               0         92        600      0.072         10
      1          0               0         88        491      0.069         10
      1          0               0         92        459      0.073         10
      1          0               0        101        621      0.085         10
      1          0               0         81        524      0.063         10
      1          0               0         90        625      0.074         10
      1          0               0         91        502      0.071         10
      1          0               0         88        586      0.071         10
      1          0               0        104        649      0.082         10
      1          0               0         98        534      0.077         10
      1          0               0        100        483      0.079         10
      1          0               0         79        520      0.062         10
      1          0               0         82        598      0.067         10
      1          0               0         69        436      0.054         10
      1          0               0        125        653      0.098         10
      1          0               0        102        435      0.079         10
      1          0               0         96        621      0.075         10
      1          0               0         87        644      0.070         10
      1          0               0         84        518      0.068         10
      1          0               0         93        554      0.076         10
      1          0               0        117        597      0.094         10
      1          0               0        104        521      0.081         10
      1          0               0        125        665      0.098         10
      1          0               0         85        376      0.066         10
      1          0               0         74        465      0.059         10
      1          0               0         95        574      0.077         10
      1          0               0         75        455      0.060         10
      1          0               0         97        571      0.080         10
      1          0               0         88        671      0.071         10
      1          0               0         88        549      0.070         10
      1          0               0        105        515      0.082         10
      1          0               0        100        581      0.078         10
      1          0               0        102        644      0.080         10
      1          0               0         76        469      0.063         10
      1          0               0         81        557      0.066         10
      1          0               0        112        638      0.088         10
      1          0               0         76        449      0.061         10
      1          0               0         85        493      0.067         10
      1          0               0        106        439      0.082         10
      1          0               0        104        711      0.086         10
      1          0               0         96        631      0.076         10
      1          0               0        111        447      0.084         10
      1          0               0         83        470      0.066         10
      1          0               0         94        564      0.074         10
      1          0               0        116        651      0.092         10
      1          0               0         97        462      0.075         10
      1          0               0         91        408      0.070         10
      1          0               0         99        634      0.079         10
      1          0               0        106        505      0.084         10
      1          0               0        109        726      0.094         10
      1          0               0         84        464      0.066         10
      1          0               0         83        636      0.067         10
      1          0               0         59        374      0.048         10
      1          0               0         97        502      0.076         10
      1          0               0         95        637      0.076         10
      1          0               0         75        413      0.058         10
      1          0               0         85        468      0.071         10
      1          0               0        120        703      0.094         10
      1          0               0         88        524      0.068         10
      1          0               0        104        548      0.083         10
      1          0               0        113        755      0.089         10
      1          0               0         90        450      0.069         10
      1          0               0        124        593      0.096         10
      1          0               0         93        587      0.074         10
      1          0               0        112        646      0.089         10
      1          0               0         98        550      0.078         10
      1          0               0        103        577      0.080         10
      1          0               0        105        564      0.085         10
      1          0               0         82        303      0.063         10
      1          0               0         84        553      0.067         10
      1          0               0         74        427      0.057         10
