success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0        276       1446      0.236           9.978                  1.0         10
      1          0               0        322       3475      0.523          19.913                  1.0         20
      1          0               0        355       5902      0.817          29.377                 1.02         30
      1          0               0        354       8034      1.117          38.997                 1.03         40
      1          0               0        386       9895      1.539          48.619                 1.03         50
      1          0               0        385      12421      1.800          56.197                 1.07         60
      1          0               0        386      14310      2.131          65.329                 1.07         70
      1          0               0        386      16336      2.397          74.028                 1.08         80
      1          0               0        384      18360      2.673          82.234                  1.1         90
      1          0               0        384      20260      2.994          91.826                 1.09        100
      1          0               0        318       2683      0.268           9.953                 1.01         10
      1          0               0        318       4431      0.492          19.755                 1.01         20
      1          0               0        324       5997      0.733          29.043                 1.03         30
      1          0               0        324       8280      1.021          37.941                 1.06         40
      1          0               0        359      10158      1.404          47.253                 1.06         50
      1          0               0        359      11531      1.649          56.657                 1.06         60
      1          0               0        366      13557      1.993          65.546                 1.07         70
      1          0               0        365      15446      2.290          74.584                 1.08         80
      1          0               0        365      17453      2.587          83.570                 1.08         90
      1          0               0        379      19084      2.949          92.644                 1.08        100
      1          0               0        242       1696      0.227           9.938                 1.01         10
      1          0               0        366       4043      0.576          19.929                  1.0         20
      1          0               0        365       6317      0.864          29.490                 1.02         30
      1          0               0        387       8142      1.228          38.832                 1.03         40
      1          0               0        387       9698      1.509          47.780                 1.05         50
      1          0               0        387      11682      1.795          56.705                 1.06         60
      1          0               0        387      13737      2.108          66.183                 1.06         70
      1          0               0        387      15802      2.408          75.406                 1.06         80
      1          0               0        387      17958      2.662          84.747                 1.06         90
      1          0               0        388      20311      3.044          93.598                 1.07        100
      1          0               0        241       1599      0.201           9.963                  1.0         10
      1          0               0        361       3272      0.569          19.917                  1.0         20
      1          0               0        361       5606      0.833          29.324                 1.02         30
      1          0               0        361       7025      1.090          39.260                 1.02         40
      1          0               0        361       9202      1.367          48.180                 1.04         50
      1          0               0        361      11420      1.686          56.875                 1.06         60
      1          0               0        361      13377      1.935          65.942                 1.06         70
      1          0               0        397      15630      2.462          74.348                 1.08         80
      1          0               0        396      16859      2.744          83.707                 1.08         90
      1          0               0        395      19228      3.045          92.590                 1.08        100
      1          0               0        316       1487      0.262           9.968                  1.0         10
      1          0               0        348       3486      0.557          19.198                 1.04         20
      1          0               0        348       5222      0.818          28.948                 1.04         30
      1          0               0        348       6747      1.074          38.448                 1.04         40
      1          0               0        348       8560      1.380          47.994                 1.04         50
      1          0               0        348      10051      1.614          57.448                 1.05         60
      1          0               0        348      11616      1.918          66.960                 1.05         70
      1          0               0        407      13693      2.838          75.717                 1.06         80
      1          0               0        406      15796      2.790          84.202                 1.07         90
      1          0               0        404      17601      3.213          93.007                 1.08        100
      1          0               0        316       1492      0.286           9.937                 1.01         10
      1          0               0        342       3823      0.607          19.822                 1.01         20
      1          0               0        342       5233      0.863          29.637                 1.01         30
      1          0               0        342       6832      1.189          38.757                 1.03         40
      1          0               0        354       8666      1.555          48.223                 1.04         50
      1          0               0        354      10628      1.797          56.986                 1.05         60
      1          0               0        354      12269      2.093          65.859                 1.06         70
      1          0               0        354      13817      2.631          75.042                 1.07         80
      1          0               0        363      16323      2.981          84.044                 1.07         90
      1          0               0        363      17753      3.136          93.719                 1.07        100
      1          0               0        296       1591      0.281           9.821                 1.02         10
      1          0               0        338       3425      0.585          19.757                 1.01         20
      1          0               0        342       4932      0.882          29.509                 1.02         30
      1          0               0        342       6194      1.139          38.804                 1.03         40
      1          0               0        342       7490      1.420          48.585                 1.03         50
      1          0               0        342       9592      1.767          57.643                 1.04         60
      1          0               0        342      11628      2.008          66.681                 1.05         70
      1          0               0        342      14014      2.320          75.310                 1.06         80
      1          0               0        342      15883      2.613          84.032                 1.07         90
      1          0               0        342      17534      2.915          93.474                 1.07        100
      1          0               0        308       1986      0.272           9.964                  1.0         10
      1          0               0        407       3661      0.673          19.880                 1.01         20
      1          0               0        413       5730      0.991          29.661                 1.01         30
      1          0               0        413       7559      1.307          39.320                 1.02         40
      1          0               0        413       9339      1.560          48.564                 1.03         50
      1          0               0        413      10563      1.898          58.228                 1.03         60
      1          0               0        413      12807      2.199          67.584                 1.04         70
      1          0               0        413      15007      2.524          77.174                 1.04         80
      1          0               0        413      17231      2.856          85.806                 1.05         90
      1          0               0        413      19161      3.191          94.857                 1.06        100
      1          0               0        393       2129      0.333           9.980                  1.0         10
      1          0               0        393       3758      0.654          19.702                 1.02         20
      1          0               0        393       5427      0.978          29.099                 1.03         30
      1          0               0        393       7079      1.245          38.962                 1.03         40
      1          0               0        393       8833      1.501          48.654                 1.03         50
      1          0               0        396      10856      1.913          57.750                 1.04         60
      1          0               0        396      12876      2.182          67.053                 1.05         70
      1          0               0        396      14558      2.610          76.301                 1.05         80
      1          0               0        396      16809      3.008          85.348                 1.06         90
      1          0               0        396      20214      3.422          92.987                 1.08        100
      1          0               0        318       1842      0.314           9.978                  1.0         10
      1          0               0        384       3997      0.653          19.417                 1.03         20
      1          0               0        384       6079      0.956          29.232                 1.03         30
      1          0               0        384       7925      1.231          38.466                 1.04         40
      1          0               0        384       9776      1.610          48.117                 1.04         50
      1          0               0        384      11500      1.907          57.237                 1.05         60
      1          0               0        386      13849      2.289          65.842                 1.07         70
      1          0               0        385      15804      2.431          75.249                 1.07         80
      1          0               0        385      17371      3.497          84.535                 1.07         90
      1          0               0        385      19070      3.195          93.262                 1.08        100
      1          0               0        292       1846      0.247           9.966                  1.0         10
      1          0               0        292       3335      0.475          19.716                 1.02         20
      1          0               0        292       4966      0.681          28.771                 1.04         30
      1          0               0        301       6651      0.974          37.963                 1.06         40
      1          0               0        349       8950      1.365          47.175                 1.06         50
      1          0               0        349      10239      1.630          56.398                 1.07         60
      1          0               0        349      12191      1.934          65.266                 1.07         70
      1          0               0        383      14421      2.374          73.303                 1.09         80
      1          0               0        383      16534      2.709          81.958                  1.1         90
      1          0               0        383      18288      3.096          90.700                  1.1        100
      1          0               0        341       2169      0.294           9.953                 1.01         10
      1          0               0        341       4401      0.552          19.314                 1.04         20
      1          0               0        341       5968      0.810          29.123                 1.03         30
      1          0               0        341       7590      1.086          38.774                 1.03         40
      1          0               0        341       9199      1.379          48.062                 1.04         50
      1          0               0        341      10925      1.666          57.384                 1.05         60
      1          0               0        341      12632      1.937          65.874                 1.06         70
      1          0               0        382      14235      2.463          74.827                 1.07         80
      1          0               0        382      15982      2.778          83.822                 1.07         90
      1          0               0        397      17428      3.117          93.053                 1.08        100
      1          0               0        297       1614      0.247           9.923                 1.01         10
      1          0               0        310       3444      0.504          19.865                 1.01         20
      1          0               0        360       6014      0.832          29.683                 1.01         30
      1          0               0        360       7972      1.203          38.386                 1.04         40
      1          0               0        360       9657      1.424          47.267                 1.06         50
      1          0               0        376      11458      1.726          57.104                 1.05         60
      1          0               0        375      13477      2.026          65.608                 1.07         70
      1          0               0        375      15515      2.317          74.317                 1.08         80
      1          0               0        375      17841      2.608          82.275                  1.1         90
      1          0               0        376      19996      2.974          90.774                  1.1        100
      1          0               0        290       1792      0.243           9.990                  1.0         10
      1          0               0        379       3623      0.636          19.902                 1.01         20
      1          0               0        379       5371      0.924          29.699                 1.01         30
      1          0               0        379       7521      1.196          39.269                 1.02         40
      1          0               0        379       9640      1.548          48.451                 1.03         50
      1          0               0        380      11384      1.777          58.111                 1.03         60
      1          0               0        398      13500      2.225          67.327                 1.04         70
      1          0               0        398      15856      2.643          76.676                 1.05         80
      1          0               0        398      18170      2.982          85.899                 1.05         90
      1          0               0        398      20071      3.110          95.221                 1.05        100
      1          0               0        262       1544      0.229          10.000                  1.0         10
      1          0               0        324       3535      0.514          19.910                  1.0         20
      1          0               0        324       5533      0.752          29.667                 1.01         30
      1          0               0        323       6891      1.009          38.607                 1.04         40
      1          0               0        347       8559      1.335          48.205                 1.04         50
      1          0               0        348      10042      1.638          57.632                 1.04         60
      1          0               0        354      12209      1.917          66.525                 1.05         70
      1          0               0        354      14207      2.171          75.989                 1.05         80
      1          0               0        355      16101      2.452          84.699                 1.06         90
      1          0               0        386      18492      2.959          93.435                 1.07        100
      1          0               0        361       1972      0.325           9.934                 1.01         10
      1          0               0        360       3509      0.616          19.828                 1.01         20
      1          0               0        360       4935      0.846          29.650                 1.01         30
      1          0               0        360       6716      1.102          39.319                 1.02         40
      1          0               0        360       8546      1.388          48.617                 1.03         50
      1          0               0        360      10153      1.637          57.950                 1.04         60
      1          0               0        360      12014      1.973          66.811                 1.05         70
      1          0               0        359      13375      2.255          75.591                 1.06         80
      1          0               0        359      14816      2.536          84.769                 1.06         90
      1          0               0        360      16803      2.774          93.331                 1.07        100
      1          0               0        298       1829      0.254           9.987                  1.0         10
      1          0               0        325       3729      0.522          19.772                 1.01         20
      1          0               0        325       5490      0.754          29.655                 1.01         30
      1          0               0        325       7094      1.006          39.465                 1.01         40
      1          0               0        325       8525      1.247          48.982                 1.02         50
      1          0               0        325      10339      1.499          58.031                 1.04         60
      1          0               0        325      12273      1.748          67.542                 1.04         70
      1          0               0        325      13871      2.004          76.092                 1.05         80
      1          0               0        341      16675      2.392          84.085                 1.07         90
      1          0               0        341      18453      2.668          91.718                 1.09        100
      1          0               0        286       1009      0.243           9.962                  1.0         10
      1          0               0        352       2504      0.569          19.770                 1.01         20
      1          0               0        352       4731      0.816          29.545                 1.02         30
