success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0        195        694      0.258           8.426                  1.2         10
      1          0               0        216       1184      0.768          16.204                 1.24         20
      1          0               0        197       1295      1.651          19.680                 1.53         30
      1          0               0        216       1501      3.730          21.542                 1.86         40
      1          0               0        143       1391      5.017          27.084                 1.85         50
      1          0               0        152       2028     11.288          24.776                 2.43         60
      1          0               0        186       2205     28.782          23.204                 3.03         70
      1          0               0        157       2078     32.067          20.420                 3.93         80
      1          0               0        147       1807     72.226          18.789                 4.81         90
      1          0               0        153       2900    107.485          17.222                 5.86        100
      1          0               0        110        495      0.194           9.118                  1.1         10
      1          0               0        119        636      0.540          16.050                 1.25         20
      1          0               0        144        993      1.554          19.944                 1.51         30
      1          0               0         70        638      2.193          19.471                 2.07         40
      1          0               0        128       1509      5.889          22.211                 2.27         50
      1          0               0        119       1978     12.899          18.487                 3.27         60
      1          0               0        143       2009     26.970          19.126                 3.69         70
      1          0               0        134       2247     37.791          18.112                 4.46         80
      1          0               0         86       1753     66.993          14.686                 6.26         90
      1          0               0        178       2222    158.247          14.551                 6.91        100
      1          0               0         96        401      0.172           8.104                 1.27         10
      1          0               0        178       1233      0.916          14.831                 1.39         20
      1          0               0        197       1847      2.496          20.609                 1.52         30
      1          0               0        195       1269      3.721          26.815                 1.51         40
      1          0               0        185       2362      6.182          28.022                  1.8         50
      1          0               0        183       2433     12.730          25.082                 2.41         60
      1          0               0        183       2477     30.222          21.486                 3.27         70
      1          0               0        181       2820     69.254          16.508                 4.91         80
      1          0               0        172       2799     95.734          17.035                 5.32         90
      1          0               0        188       4212    232.751          18.021                  5.6        100
      1          0               0        287        637      0.832           9.394                 1.08         10
      1          0               0        259       1111      2.204          17.344                 1.17         20
      1          0               0        330       1654      6.793          21.824                  1.4         30
      1          0               0        286       2017     12.138          24.031                 1.68         40
      1          0               0        206       1833     15.711          25.951                 1.94         50
      1          0               0        101       1488     17.714          24.218                  2.5         60
      1          0               0        258       3985     65.700          26.516                 2.65         70
      1          0               0        246       3865     91.194          25.707                 3.13         80
      1          0               0        247       3523    181.190          22.190                 4.07         90
      1          0               0        290       2955    234.155          23.166                 4.36        100
      1          0               0        177        539      0.307           8.006                 1.26         10
      1          0               0         77        516      0.476          13.364                 1.52         20
      1          0               0        202       1480      2.826          16.045                 1.88         30
      1          0               0        197       1734      4.926          20.579                 1.95         40
      1          0               0        185       1588     17.446          19.059                 2.64         50
      1          0               0        171       1628     28.398          23.029                 2.62         60
      1          0               0        209       1920     53.297          24.134                 2.91         70
      1          0               0        145       2471     60.598          25.393                 3.16         80
      1          0               0        121       1919     67.588          26.537                 3.41         90
      1          0               0         90       1556     72.903          26.900                 3.74        100
      1          0               0        280        729      0.778           9.429                 1.07         10
      1          0               0        215       1416      2.043          14.740                 1.36         20
      1          0               0        212       1789      4.741          18.783                 1.61         30
      1          0               0        218       2200     11.885          17.280                 2.33         40
      1          0               0        216       2746     18.406          21.875                  2.3         50
      1          0               0        172       2163     24.799          23.337                 2.58         60
      1          0               0        149       2430     34.142          22.772                 3.09         70
      1          0               0        126       2285     51.705          20.444                 3.94         80
      1          0               0        159       2045    102.207          19.333                 4.67         90
      1          0               0        169       2032    135.997          19.988                 5.03        100
      1          0               0        195        512      0.668           7.703                 1.31         10
      1          0               0        228       1110      2.140          14.930                 1.35         20
      1          0               0        162       1382      3.253          20.580                 1.46         30
      1          0               0        217       2174      9.361          22.244                 1.81         40
      1          0               0        190       2028     14.883          25.421                 1.97         50
      1          0               0        197       2123     29.139          25.893                 2.33         60
      1          0               0        198       2486     41.672          25.540                 2.75         70
      1          0               0        229       3756     43.016          24.052                 3.34         80
      1          0               0        179       3437     55.899          22.592                  4.0         90
      1          0               0        221       3897     92.938          21.873                 4.59        100
      1          0               0        125        851      0.310           5.312                 1.97         10
      1          0               0        230       2008      1.483          11.104                 1.82         20
      1          0               0        170       2538      3.050          14.029                 2.18         30
      1          0               0        195       2285      5.403          22.338                 1.82         40
      1          0               0        181       2644     10.005          22.674                 2.25         50
      1          0               0        141       2829     11.092          27.298                 2.23         60
      1          0               0        183       2950     29.313          24.279                 2.92         70
      1          0               0        181       3071     93.906          25.359                  3.2         80
      1          0               0        166       3851    119.675          23.066                  4.0         90
      1          0               0        205       3884    208.610          19.000                 5.37        100
      1          0               0        190        838      0.332           7.989                 1.27         10
      1          0               0        255       2568      1.523          13.188                 1.53         20
      1          0               0        297       2850      3.545          18.229                 1.66         30
      1          0               0        177       2000      4.212          21.299                 1.89         40
      1          0               0        235       3225     18.809          22.519                 2.23         50
      1          0               0        247       3738     30.149          19.186                 3.15         60
      1          0               0        215       4393     31.414          19.465                 3.63         70
      1          0               0        202       5030     49.244          19.614                 4.11         80
      1          0               0        240       7154     97.678          16.550                 5.48         90
      1          0               0        168       5675     88.539          18.905                 5.34        100
      1          0               0        138        605      0.246           7.812                 1.29         10
      1          0               0        270       1581      1.151          17.548                 1.14         20
      1          0               0        271       1163      2.515          24.255                 1.24         30
      1          0               0        340       3058      6.117          29.329                 1.37         40
      1          0               0        335       2686     10.252          32.200                 1.56         50
      1          0               0        350       5357     18.825          32.306                 1.86         60
      1          0               0        295       4096     28.029          31.566                 2.22         70
      1          0               0        240       2320     36.740          30.012                 2.67         80
      1          0               0        260       2351     78.299          26.554                  3.4         90
      1          0               0        197       3607    126.938          27.030                 3.72        100
      1          0               0        158        720      0.475           8.778                 1.14         10
      1          0               0         72        498      0.699          14.486                 1.39         20
      1          0               0        172        858      2.973          21.924                 1.38         30
      1          0               0        197       1628      7.238          24.173                 1.66         40
      1          0               0        279       5060     15.302          26.194                 1.92         50
      1          0               0        293       5282     24.653          26.884                 2.24         60
      1          0               0        194       4140     30.945          23.747                 2.96         70
      1          0               0        239       4521    113.536          23.071                 3.48         80
      1          0               0        209       4625    112.154          22.861                 3.96         90
      1          0               0        158       3468    108.466          20.449                 4.93        100
      1          0               0        156       1159      0.379           8.064                 1.26         10
      1          0               0        178       1803      1.104          12.360                 1.64         20
      1          0               0        231       2190      2.552          18.784                 1.61         30
      1          0               0        129       1132      2.977          20.698                 1.94         40
      1          0               0        162       1484      7.415          21.883                 2.29         50
      1          0               0        156       1743     11.546          22.917                 2.64         60
      1          0               0        157       2797     21.590          22.898                 3.12         70
      1          0               0        137       2597     50.763          19.993                 4.09         80
      1          0               0        140       2253     67.924          18.350                 4.97         90
      1          0               0        160       3215    107.694          17.025                 5.95        100
      1          0               0        235        735      0.683           8.626                 1.17         10
      1          0               0        269       2051      2.811          13.257                 1.52         20
      1          0               0        227       2359      5.626          17.084                 1.77         30
      1          0               0        219       3169     11.222          21.703                 1.86         40
      1          0               0        202       2208     14.939          24.386                 2.06         50
      1          0               0        199       1841     22.039          27.337                 2.22         60
      1          0               0        259       2286     49.469          27.394                 2.57         70
      1          0               0        165       2006     50.528          27.352                 2.96         80
      1          0               0        173       2784     87.914          26.491                 3.42         90
      1          0               0        145       2419    232.261          18.055                 5.58        100
      1          0               0        108        605      0.190           7.880                  1.3         10
      1          0               0        136        491      0.767          12.301                 1.64         20
      1          0               0        184       1185      2.269          17.163                 1.77         30
      1          0               0        205       1299      5.180          17.698                 2.29         40
      1          0               0        203       1606      9.136          21.714                 2.32         50
      1          0               0        175       1783     13.473          23.623                 2.57         60
      1          0               0        188       2092     23.587          22.266                 3.16         70
      1          0               0        154       1599     31.983          23.000                  3.5         80
      1          0               0         90       1888     30.503          21.000                 4.33         90
      1          0               0        182       2542     88.771          21.505                 4.69        100
      1          0               0        224       1485      0.429           7.464                 1.36         10
      1          0               0        230       1317      1.370          11.804                  1.7         20
      1          0               0        317       2525      4.244          16.038                 1.88         30
      1          0               0        194       2373      7.125          15.582                 2.59         40
      1          0               0        176       2703     12.432          18.443                 2.73         50
      1          0               0        196       3652     24.990          20.117                 3.02         60
      1          0               0        170       3308     27.978          20.382                 3.47         70
      1          0               0        195       3287     49.631          23.518                 3.42         80
      1          0               0        174       3730     68.215          20.448                 4.43         90
      1          0               0        169       3953     90.455          19.751                 5.12        100
      1          0               0        163        704      0.286           7.914                 1.27         10
      1          0               0        118        818      0.649          14.305                 1.41         20
      1          0               0        157       1256      1.809          17.987                 1.67         30
      1          0               0        223       1749      4.377          23.623                  1.7         40
