success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      0          1               0         82        820      0.064           9.195                 1.09         10
      0          1               0          3         60      0.004          16.000                 1.25         20
      0          1               0          1         30      0.002          21.000                 1.43         30
      0          1               0        138       1380      0.102           9.565                 1.05         10
      0          1               0         12        240      0.017          15.500                  1.3         20
      0          1               0          2         60      0.004          21.500                  1.4         30
      0          1               0         42        420      0.031           9.452                 1.06         10
      0          1               0          6        120      0.008          16.333                 1.23         20
      0          1               0          6        180      0.013          22.333                 1.35         30
      0          1               0         35        350      0.026           9.429                 1.07         10
      0          1               0          5        100      0.007          15.600                 1.28         20
      0          2               0          2         60      0.004          22.500                 1.33         30
      0          1               0         89        890      0.064           9.697                 1.03         10
      0          1               0          3         60      0.004          14.333                  1.4         20
      0          1               0          1         30      0.002          18.000                 1.67         30
      0          1               0         14        140      0.011           8.857                 1.14         10
      0          1               0          3         60      0.004          17.000                 1.18         20
      0          1               0          3         90      0.007          22.000                 1.37         30
      0          1               0         91        910      0.063           9.385                 1.07         10
      0          1               0         14        280      0.018          18.500                 1.08         20
      0          3               0          5        150      0.010          22.000                 1.37         30
      0          1               0          2         20      0.001           9.000                 1.11         10
      0          1               0          9        180      0.011          18.000                 1.11         20
      0          1               0          2         60      0.004          21.500                  1.4         30
      0          1               0          7         70      0.005           8.143                 1.23         10
      0          1               0          1         20      0.001          16.000                 1.25         20
      0          2               0          4        120      0.008          20.250                 1.48         30
      0          1               0        119       1190      0.079           9.437                 1.07         10
      0          1               0          1         20      0.002          13.000                 1.54         20
      0          1               0          2         60      0.004          17.500                 1.72         30
      0          1               0         43        430      0.029           9.605                 1.04         10
      0          1               0          2         40      0.003          16.000                 1.25         20
      0          1               0          2         60      0.004          24.000                 1.25         30
      0          1               0         46        460      0.032           9.217                  1.1         10
      0          1               0          6        120      0.007          18.333                 1.09         20
      0          1               0          5        150      0.010          24.800                 1.22         30
      0          1               0          5         50      0.003           8.800                 1.14         10
      0          1               0          1         20      0.002          17.000                 1.18         20
      0          1               0          3         90      0.006          21.333                 1.41         30
      0          1               0         37        370      0.026           8.351                 1.21         10
      0          2               0         10        200      0.013          16.700                  1.2         20
      0          1               0          1         30      0.002          21.000                 1.43         30
      0          1               0          3         30      0.002           8.333                 1.23         10
      0          1               0         14        280      0.019          16.500                 1.22         20
      0          1               0          1         30      0.002          22.000                 1.36         30
      0          1               0         27        270      0.019           9.296                 1.08         10
      0          1               0          5        100      0.007          18.000                 1.11         20
      0          1               0          2         60      0.004          23.500                 1.28         30
      0          1               0         85        850      0.061           9.565                 1.05         10
      0          1               0          5        100      0.007          16.800                  1.2         20
      0          2               0          4        120      0.008          20.250                 1.48         30
      0          1               0          6         60      0.004           8.000                 1.26         10
      0          1               0         13        260      0.018          14.769                 1.37         20
      0          1               0          2         60      0.004          22.500                 1.34         30
      0          1               0          2         20      0.002           9.000                 1.11         10
      0          1               0          1         20      0.002          15.000                 1.33         20
      0          1               0          2         60      0.004          22.000                 1.37         30
      0          1               0         34        340      0.024           9.029                 1.12         10
      0          1               0          9        180      0.013          17.444                 1.15         20
      0          1               0          3         90      0.006          22.333                 1.35         30
      0          1               0          7         70      0.005           9.429                 1.07         10
      0          1               0         14        280      0.018          18.429                 1.09         20
      0          1               0          1         30      0.003          24.000                 1.25         30
      0          1               0         14        140      0.011           8.214                 1.24         10
      0          1               0          6        120      0.009          14.667                 1.37         20
      0          2               0          8        240      0.016          18.750                 1.61         30
      0          1               0          9         90      0.007           8.556                 1.17         10
      0          1               0         21        420      0.029          17.476                 1.15         20
      0          2               0          1         30      0.003          23.000                  1.3         30
      0          1               0          4         40      0.003           8.250                 1.22         10
      0          1               0          5        100      0.007          15.400                  1.3         20
      0          1               0          7        210      0.014          21.571                  1.4         30
      0          1               0          1         10      0.001           8.000                 1.25         10
      0          2               0          1         20      0.001          12.000                 1.67         20
      0          1               0          1         30      0.002          14.000                 2.14         30
      0          1               0         24        240      0.017           9.125                 1.11         10
      0          2               0          2         40      0.003          14.500                 1.38         20
      0          1               0          2         60      0.004          19.000                 1.58         30
      0          1               0          1         10      0.001           9.000                 1.11         10
      0          1               0         18        360      0.023          16.667                 1.21         20
      0          1               0          3         90      0.006          24.667                 1.22         30
      0          1               0          9         90      0.007           9.111                  1.1         10
      0          1               0          4         80      0.006          15.750                 1.27         20
      0          2               0          5        150      0.009          23.800                 1.26         30
