success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      0          1               0          2         20      0.002           8.000                 1.25         10
      0          1               0          1         20      0.001          17.000                 1.18         20
      0          1               0          1         30      0.002          21.000                 1.43         30
      0          1               0          9         90      0.006           9.222                 1.09         10
      0          1               0          6        120      0.008          16.833                  1.2         20
      0          1               0          1         30      0.002          23.000                  1.3         30
      0          1               0          3         30      0.002           9.000                 1.11         10
      0          1               0          5        100      0.006          15.200                 1.32         20
      0          1               0          2         60      0.004          24.000                 1.25         30
      0          1               0         31        310      0.021           9.355                 1.07         10
      0          1               0          8        160      0.010          17.250                 1.16         20
      0          1               0          4        120      0.008          22.750                 1.32         30
      0          1               0         14        140      0.009           9.286                 1.08         10
      0          1               0          3         60      0.004          15.000                 1.33         20
      0          1               0          3         90      0.006          17.333                 1.73         30
      0          1               0          3         30      0.002           9.000                 1.11         10
      0          1               0          9        180      0.011          18.111                 1.11         20
      0          2               0          1         30      0.002          23.000                  1.3         30
      0          1               0         15        150      0.010           9.200                 1.09         10
      0          1               0         27        540      0.035          17.407                 1.16         20
      0          1               0          2         60      0.004          23.000                 1.31         30
      0          1               0          4         40      0.003           9.000                 1.12         10
      0          1               0          4         80      0.005          17.000                 1.18         20
      0          1               0          7        210      0.014          23.286                 1.29         30
      0          1               0         15        150      0.010           8.800                 1.14         10
      0          1               0          5        100      0.006          17.000                 1.18         20
      0          1               0          2         60      0.004          21.000                 1.43         30
      0          1               0         21        210      0.014           9.286                 1.08         10
      0          1               0          1         20      0.001          13.000                 1.54         20
      0          1               0          1         30      0.002          17.000                 1.76         30
      0          1               0         69        690      0.047           9.551                 1.05         10
      0          1               0         10        200      0.013          14.700                 1.37         20
      0          1               0          2         60      0.004          22.500                 1.34         30
      0          1               0         38        380      0.026           9.447                 1.07         10
      0          1               0          6        120      0.007          18.500                 1.08         20
      0          1               0          4        120      0.008          23.750                 1.26         30
      0          1               0         42        420      0.028           9.524                 1.05         10
      0          2               0          6        120      0.008          16.167                 1.24         20
      0          1               0          1         30      0.002          22.000                 1.36         30
      0          1               0         26        260      0.018           9.269                 1.08         10
      0          1               0          1         20      0.001          16.000                 1.25         20
      0          1               0          1         30      0.002          21.000                 1.43         30
      0          1               0         11        110      0.008           7.909                 1.28         10
      0          1               0          3         60      0.004          16.667                  1.2         20
      0          2               0          1         30      0.002          22.000                 1.36         30
      0          1               0         36        360      0.024           9.056                 1.11         10
      0          1               0         13        260      0.017          18.154                  1.1         20
      0          1               0          2         60      0.004          24.000                 1.25         30
      0          1               0         17        170      0.012           9.471                 1.06         10
      0          1               0          1         20      0.001          15.000                 1.33         20
      0          1               0          3         90      0.006          20.000                  1.5         30
      0          1               0          4         40      0.003           8.500                 1.18         10
      0          1               0          5        100      0.007          13.600                 1.47         20
      0          1               0          1         30      0.002          21.000                 1.43         30
      0          1               0          6         60      0.004           7.833                  1.3         10
      0          1               0          2         40      0.003          15.500                 1.29         20
      0          1               0          4        120      0.008          23.250                 1.29         30
      0          1               0          1         10      0.001           9.000                 1.11         10
      0          1               0          5        100      0.006          17.400                 1.15         20
      0          1               0          2         60      0.004          23.500                 1.28         30
      0          1               0         12        120      0.008           9.333                 1.08         10
      0          1               0          2         40      0.003          16.500                 1.22         20
      0          1               0          1         30      0.002          24.000                 1.25         30
