success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      0          1               0          1         10      0.001           8.000                 1.25         10
      0          1               0          1         20      0.001          17.000                 1.18         20
      0          2               0          1         30      0.002          21.000                 1.43         30
      0          1               0         32        320      0.022           9.125                  1.1         10
      0          1               0          1         20      0.001          18.000                 1.11         20
      0          1               0          2         60      0.004          22.500                 1.33         30
      0          1               0         17        170      0.011           9.353                 1.07         10
      0          1               0         13        260      0.017          15.692                 1.28         20
      0          1               0          2         60      0.004          25.500                 1.18         30
      0          1               0         54        540      0.036           9.222                 1.09         10
      0          1               0          4         80      0.005          16.500                 1.21         20
      0          1               0          1         30      0.002          22.000                 1.36         30
      0          1               0         17        170      0.012           8.941                 1.12         10
      0          1               0          2         40      0.003          14.500                 1.38         20
      0          3               0          1         30      0.002          18.000                 1.67         30
      0          1               0         16        160      0.011           8.812                 1.14         10
      0          1               0          9        180      0.012          17.778                 1.13         20
      0          1               0          6        180      0.011          21.167                 1.42         30
      0          1               0         23        230      0.017           9.000                 1.11         10
      0          1               0         21        420      0.027          18.190                  1.1         20
      0          1               0          3         90      0.006          23.333                 1.29         30
      0          1               0         43        430      0.030           8.767                 1.15         10
      0          1               0         10        200      0.013          17.300                 1.16         20
      0          1               0          4        120      0.008          23.500                 1.28         30
      0          1               0          7         70      0.005           7.429                 1.35         10
      0          1               0          5        100      0.007          15.400                  1.3         20
      0          1               0          2         60      0.004          20.000                  1.5         30
      0          1               0         73        730      0.052           8.973                 1.12         10
      0          1               0          1         20      0.001          13.000                 1.54         20
      0          3               0          1         30      0.002          17.000                 1.76         30
      0          1               0         25        250      0.018           8.920                 1.13         10
      0          1               0          2         40      0.003          15.500                 1.29         20
      0          1               0          2         60      0.004          23.000                 1.31         30
      0          1               0         80        800      0.057           9.662                 1.04         10
      0          1               0         13        260      0.017          18.308                  1.1         20
      0          1               0          3         90      0.006          25.000                  1.2         30
      0          1               0         43        430      0.031           9.186                  1.1         10
      0          1               0         15        300      0.020          16.867                 1.19         20
      0          1               0          2         60      0.004          21.000                 1.43         30
      0          1               0         33        330      0.024           9.061                 1.11         10
      0          1               0          3         60      0.004          16.333                 1.23         20
      0          2               0          6        180      0.012          23.000                 1.31         30
      0          1               0          9         90      0.007           9.333                 1.07         10
      0          1               0          3         60      0.004          15.667                 1.29         20
      0          1               0          2         60      0.004          22.000                 1.36         30
      0          1               0         93        930      0.065           9.344                 1.08         10
      0          1               0          5        100      0.007          17.600                 1.14         20
      0          1               0          5        150      0.010          22.400                 1.34         30
      0          1               0          4         40      0.003           9.750                 1.03         10
      0          2               0          1         20      0.002          15.000                 1.33         20
