success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      0          1               0         41        410      0.030           8.707                 1.16         10
      0          1               0          1         20      0.001          17.000                 1.18         20
      0          1               0          2         60      0.004          22.000                 1.37         30
      0          1               0          7         70      0.005           9.571                 1.05         10
      0          1               0         14        280      0.018          17.357                 1.15         20
      0          2               0          3         90      0.006          21.667                 1.39         30
      0          1               0          1         10      0.001           9.000                 1.11         10
      0          1               0          5        100      0.007          16.200                 1.24         20
      0          1               0          5        150      0.010          23.200                  1.3         30
      0          1               0         53        530      0.037           9.226                 1.09         10
      0          1               0          3         60      0.004          16.667                  1.2         20
      0          1               0          3         90      0.006          22.000                 1.37         30
      0          1               0        120       1200      0.084           9.217                 1.09         10
      0          1               0          1         20      0.001          15.000                 1.33         20
      0          2               0          3         90      0.006          18.333                 1.64         30
      0          1               0         23        230      0.017           8.391                  1.2         10
      0          1               0          5        100      0.007          17.400                 1.16         20
      0          1               0          5        150      0.011          21.000                 1.44         30
      0          1               0         11        110      0.008           9.000                 1.12         10
      0          1               0          9        180      0.012          18.556                 1.08         20
      0          1               0          2         60      0.004          22.500                 1.34         30
      0          1               0         25        250      0.018           9.320                 1.08         10
      0          2               0          2         40      0.003          16.500                 1.21         20
      0          1               0          1         30      0.002          22.000                 1.36         30
      0          1               0         28        280      0.020           8.679                 1.16         10
      0          1               0          8        160      0.011          16.125                 1.24         20
      0          2               0          9        270      0.019          20.111                  1.5         30
      0          1               0          1         10      0.001           8.000                 1.25         10
      0          1               0          4         80      0.005          14.500                 1.38         20
      0          1               0          1         30      0.002          17.000                 1.76         30
      0          1               0        111       1110      0.077           9.423                 1.07         10
      0          1               0          7        140      0.009          15.714                 1.28         20
      0          1               0          2         60      0.004          24.500                 1.23         30
      0          1               0         10        100      0.007           9.900                 1.01         10
      0          1               0          9        180      0.012          16.222                 1.24         20
      0          1               0          1         30      0.002          25.000                  1.2         30
      0          1               0          9         90      0.006           8.333                  1.2         10
      0          1               0          4         80      0.005          16.000                 1.25         20
      0          1               0          1         30      0.002          22.000                 1.36         30
      0          1               0        103       1030      0.069           9.311                 1.08         10
      0          2               0          2         40      0.003          16.000                 1.25         20
      0          1               0          1         30      0.002          21.000                 1.43         30
      0          1               0         29        290      0.020           9.345                 1.08         10
      0          3               0          8        160      0.010          13.625                 1.49         20
      0          1               0          5        150      0.010          21.600                  1.4         30
      0          1               0        114       1140      0.076           9.509                 1.06         10
      0          1               0          1         20      0.001          18.000                 1.11         20
      0          1               0          5        150      0.009          23.600                 1.27         30
