success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      0          1               0         24        240      0.018           8.875                 1.14         10
      0          1               0          1         20      0.001          17.000                 1.18         20
      0          1               0         17        510      0.033          21.824                 1.38         30
      0          1               0         11        110      0.008           9.182                 1.09         10
      0          1               0          8        160      0.011          17.000                 1.18         20
      0          1               0          3         90      0.006          21.000                 1.44         30
      0          1               0         13        130      0.009           9.308                 1.08         10
      0          1               0         38        760      0.049          17.868                 1.12         20
      0          1               0          1         30      0.002          25.000                  1.2         30
      0          1               0         64        640      0.045           9.078                 1.11         10
      0          1               0          3         60      0.005          16.667                  1.2         20
      0          2               0          1         30      0.002          22.000                 1.36         30
      0          1               0          3         30      0.002           9.000                 1.12         10
      0          2               0          2         40      0.003          15.000                 1.33         20
      0          1               0          1         30      0.002          18.000                 1.67         30
      0          1               0          1         10      0.001           9.000                 1.11         10
      0          1               0          4         80      0.007          17.000                 1.19         20
      0          2               0          4        120      0.008          21.000                 1.44         30
      0          1               0         18        180      0.013           9.111                 1.11         10
      0          1               0          8        160      0.011          16.250                 1.24         20
      0          1               0          3         90      0.006          23.000                 1.31         30
      0          1               0         91        910      0.061           9.560                 1.05         10
      0          1               0          4         80      0.005          17.500                 1.14         20
      0          1               0          3         90      0.006          22.333                 1.34         30
      0          1               0         11        110      0.008           7.636                 1.32         10
      0          1               0         26        520      0.033          16.731                  1.2         20
      0          1               0          3         90      0.006          20.333                 1.48         30
      0          1               0          4         40      0.003           8.250                 1.22         10
      0          1               0         20        400      0.026          15.900                 1.27         20
      0          1               0          1         30      0.002          17.000                 1.76         30
      0          1               0         16        160      0.011           9.062                 1.11         10
      0          1               0         10        200      0.013          15.800                 1.27         20
      0          1               0          1         30      0.002          24.000                 1.25         30
      0          1               0         53        530      0.037           9.226                 1.09         10
      0          1               0          8        160      0.010          18.000                 1.11         20
      0          1               0          4        120      0.008          23.750                 1.27         30
      0          1               0         25        250      0.017           8.520                 1.18         10
      0          1               0          6        120      0.008          16.667                  1.2         20
      0          3               0          1         30      0.002          22.000                 1.36         30
      0          1               0         30        300      0.021           8.633                 1.17         10
      0          1               0          4         80      0.005          16.250                 1.23         20
      0          1               0          3         90      0.006          22.667                 1.33         30
      0          1               0          3         30      0.003           9.333                 1.07         10
      0          1               0          5        100      0.007          15.400                  1.3         20
      0          2               0          2         60      0.004          21.500                  1.4         30
      0          1               0         50        500      0.034           9.720                 1.03         10
      0          1               0         44        880      0.056          17.432                 1.15         20
      0          2               0          2         60      0.004          23.500                 1.28         30
      0          1               0        278       2780      0.191           9.414                 1.07         10
      0          1               0          4         80      0.005          15.250                 1.32         20
      0          1               0          2         60      0.004          20.000                  1.5         30
      0          1               0         15        150      0.011           8.467                  1.2         10
      0          1               0          1         20      0.001          14.000                 1.43         20
      0          2               0          1         30      0.002          21.000                 1.43         30
      0          1               0         10        100      0.007           8.900                 1.12         10
      0          1               0         10        200      0.014          14.600                 1.38         20
      0          1               0          1         30      0.002          23.000                  1.3         30
      0          1               0         76        760      0.052           9.579                 1.05         10
      0          1               0         25        500      0.033          17.040                 1.18         20
      0          1               0          1         30      0.002          23.000                  1.3         30
      0          1               0         25        250      0.018           9.720                 1.03         10
      0          1               0         44        880      0.058          17.818                 1.13         20
      0          1               0          4        120      0.007          23.750                 1.26         30
      0          1               0          3         30      0.002           6.667                 1.51         10
      0          1               0          2         40      0.003          14.500                 1.38         20
      0          1               0          2         60      0.004          19.500                 1.56         30
      0          1               0          7         70      0.005           8.714                 1.15         10
      0          1               0         11        220      0.014          17.182                 1.18         20
      0          1               0          2         60      0.004          23.000                  1.3         30
      0          1               0         13        130      0.009           8.846                 1.14         10
