success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0        345       1594      0.488           9.884                 1.01         10
      1          0               0        442       3212      1.548          19.740                 1.01         20
      1          0               0        474       4212      3.114          29.580                 1.01         30
      1          0               0        604       5166      6.344          39.421                 1.02         40
      1          0               0        646       8289     10.088          49.176                 1.02         50
      0          0               0       1000      60000     21.783          58.432                 1.03         60
      1          0               0        831      12496     23.943          68.096                 1.03         70
      1          0               0        958      15978     34.951          78.104                 1.02         80
      0          0               0       1000      90000     45.558          88.347                 1.02         90
      1          0               0        722      16710     40.289          96.870                 1.03        100
      1          0               0        379       1338      0.521           9.942                 1.01         10
      1          0               0        691       5655      2.434          19.637                 1.02         20
      1          0               0        990       7715      6.454          29.738                 1.01         30
      1          0               0        788       9233      8.333          39.346                 1.02         40
      1          0               0        849       8604     13.165          49.397                 1.01         50
      1          0               0        643       7504     13.947          59.075                 1.02         60
      1          0               0        566       9182     16.403          68.673                 1.02         70
      1          0               0        683      11097     25.057          78.635                 1.02         80
      1          0               0        609      14815     27.542          88.414                 1.02         90
      0          0               0       1000     100000     57.097          97.611                 1.02        100
      1          0               0        471       1811      0.661           9.930                 1.01         10
      1          0               0        750       5257      2.738          19.808                 1.01         20
      1          0               0        762       4866      5.283          29.769                 1.01         30
      0          0               0       1000      40000     10.517          39.557                 1.01         40
      1          0               0        856       6155     13.294          49.644                 1.01         50
      1          0               0        697      10071     15.928          59.221                 1.01         60
      0          0               0       1000      70000     29.073          68.394                 1.02         70
      0          0               0       1000      80000     36.249          78.416                 1.02         80
      1          0               0        455       8369     21.045          86.712                 1.04         90
      1          0               0        564       8365     32.682          95.606                 1.05        100
      1          0               0        280       1044      0.390           9.932                 1.01         10
      1          0               0        677       4808      2.395          19.719                 1.02         20
      1          0               0        700       7368      4.818          28.503                 1.05         30
      1          0               0        628       7107      6.740          38.807                 1.03         40
      0          0               0       1000      50000     15.471          49.645                 1.01         50
      1          0               0        903      11669     19.286          59.405                 1.01         60
      1          0               0        943      11999     26.592          69.122                 1.01         70
      1          0               0        805      11170     30.664          76.494                 1.05         80
      1          0               0        466       7645     22.988          84.697                 1.06         90
      1          0               0        902      14415     51.073          95.904                 1.04        100
      1          0               0        726       3041      1.018           9.901                 1.01         10
      1          0               0        604       5225      2.126          19.742                 1.01         20
      1          0               0        443       3355      2.923          29.698                 1.01         30
      1          0               0        688       6136      7.525          39.642                 1.01         40
      1          0               0        870       7444     13.494          49.590                 1.01         50
      1          0               0        841       8158     18.869          59.451                 1.01         60
      1          0               0        990      12389     28.513          68.485                 1.02         70
      0          0               0       1000      80000     36.492          78.423                 1.02         80
      1          0               0        927      15993     42.857          88.020                 1.02         90
      1          0               0        754      17991     42.270          97.638                 1.02        100
      1          0               0        178        677      0.249           9.916                 1.01         10
      1          0               0        408       2642      1.435          19.748                 1.01         20
      1          0               0        718       7543      4.686          29.694                 1.01         30
      1          0               0        173       2019      1.853          39.110                 1.02         40
      1          0               0        622       7167      9.659          49.426                 1.01         50
      0          0               0       1000      60000     21.423          59.439                 1.01         60
      1          0               0        966      13018     28.331          69.235                 1.01         70
      1          0               0        923      13951     33.614          79.105                 1.01         80
      0          0               0       1000      90000     46.095          88.661                 1.02         90
      1          0               0        853      17002     47.563          98.067                 1.02        100
      1          0               0        344       1564      0.487           9.872                 1.01         10
      1          0               0        635       4705      2.257          19.665                 1.02         20
      1          0               0        608       7032      4.033          29.442                 1.02         30
      1          0               0        594       8383      6.441          38.980                 1.03         40
      1          0               0        607       8465      9.610          49.074                 1.02         50
      1          0               0        625      10636     13.566          58.928                 1.02         60
      1          0               0        572      10982     17.054          68.465                 1.02         70
      1          0               0        575      11720     21.184          78.212                 1.02         80
      1          0               0        767      13735     35.173          87.682                 1.03         90
      1          0               0        596      16181     34.402          96.993                 1.03        100
      1          0               0        462       2535      0.644           9.898                 1.01         10
      1          0               0        388       2717      1.391          19.626                 1.02         20
      1          0               0        786       5938      5.365          29.704                 1.01         30
      1          0               0        589       7434      6.301          39.314                 1.02         40
      1          0               0        734       8497     11.668          49.147                 1.02         50
      1          0               0        819      12746     18.249          58.176                 1.03         60
      1          0               0        829      16044     24.397          67.969                 1.03         70
      1          0               0        908      17472     33.864          77.705                 1.03         80
      1          0               0        806      16123     37.813          86.594                 1.04         90
      0          0               0       1000     100000     56.811          97.351                 1.03        100
      1          0               0        610       2295      0.860           9.910                 1.01         10
      1          0               0        490       3230      1.753          19.673                 1.02         20
      1          0               0        588       4669      4.146          29.614                 1.01         30
      1          0               0        730       7502      7.762          39.449                 1.01         40
      0          0               0       1000      50000     16.360          49.433                 1.01         50
      1          0               0        935      10046     20.894          58.291                 1.03         60
      1          0               0        933      15672     27.698          67.989                 1.03         70
      1          0               0        968      21153     36.553          77.178                 1.04         80
      0          0               0       1000      90000     49.431          85.146                 1.06         90
      1          0               0        815      24497     49.670          93.231                 1.07        100
      1          0               0        490       1585      0.688           9.898                 1.01         10
      1          0               0        742       4867      2.706          18.934                 1.06         20
      1          0               0        724       6940      5.124          27.782                 1.08         30
      1          0               0        598       7138      6.536          38.318                 1.04         40
      1          0               0        691       7982     11.209          47.987                 1.04         50
      1          0               0        465       6819     10.708          57.090                 1.05         60
      1          0               0        923      10648     27.846          67.588                 1.04         70
      1          0               0        780      12632     29.657          76.215                 1.05         80
      1          0               0        671      15621     32.780          83.794                 1.07         90
      1          0               0        682      13173     40.736          93.188                 1.07        100
      1          0               0        623       2656      0.871           9.872                 1.01         10
      1          0               0        522       3230      1.863          19.567                 1.02         20
      0          0               0       1000      30000      6.519          29.807                 1.01         30
      1          0               0        867       8731      9.183          39.522                 1.01         40
      1          0               0        931       8221     14.616          49.541                 1.01         50
      1          0               0        772       8287     16.931          58.617                 1.02         60
      1          0               0        769      10211     22.230          68.975                 1.02         70
      0          0               0       1000      80000     36.617          78.392                 1.02         80
      1          0               0        981      19727     45.772          88.244                 1.02         90
      1          0               0        754      20147     43.685          96.930                 1.03        100
      1          0               0        187        846      0.292           9.914                 1.01         10
      1          0               0        681       3625      2.408          19.841                 1.01         20
      1          0               0        659       4656      4.383          29.653                 1.01         30
      1          0               0        570       5551      6.120          39.458                 1.01         40
      0          0               0       1000      50000     16.485          48.461                 1.03         50
      0          0               0       1000      60000     22.936          57.818                 1.04         60
      1          0               0        558       8017     16.635          67.280                 1.04         70
      1          0               0        740      12487     27.964          76.577                 1.04         80
      1          0               0        953      12874     46.199          85.070                 1.06         90
      1          0               0        996      19518     58.124          95.110                 1.05        100
      1          0               0        404       1454      0.565           9.881                 1.01         10
      1          0               0        503       2465      1.767          19.849                 1.01         20
      1          0               0        260       2278      1.756          29.519                 1.02         30
      1          0               0        552       5352      5.802          39.592                 1.01         40
      1          0               0        786      12182     12.332          49.355                 1.01         50
      1          0               0        728      10521     15.758          59.166                 1.01         60
      1          0               0        812      13855     23.106          69.201                 1.01         70
      1          0               0        778      12328     28.660          77.916                 1.03         80
      1          0               0        827      15227     37.811          87.816                 1.03         90
      1          0               0        778      20163     45.471          95.348                 1.05        100
      1          0               0        657       1304      0.913           9.953                 1.01         10
      1          0               0        247       1793      0.877          19.794                 1.01         20
      1          0               0        476       2879      3.264          28.868                 1.04         30
      1          0               0        695       4344      7.565          38.771                 1.03         40
      1          0               0        758       6859     12.114          48.582                 1.03         50
      1          0               0        705       8148     15.877          57.431                 1.05         60
      1          0               0        404       6811     12.264          67.554                 1.04         70
      1          0               0        782       7859     30.334          74.923                 1.07         80
      1          0               0        788      11199     38.987          84.434                 1.07         90
      1          0               0        933      11193     55.157          93.880                 1.07        100
      1          0               0        456       1740      0.638           9.914                 1.01         10
      1          0               0        468       2580      1.659          19.848                 1.01         20
      1          0               0        557       6232      3.729          29.632                 1.01         30
      1          0               0        840       6990      8.928          39.535                 1.01         40
      1          0               0        791       9920     12.798          49.259                 1.02         50
      1          0               0        762       7227     17.351          57.301                 1.05         60
      1          0               0        992      10462     29.303          67.424                 1.04         70
