success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0        143        535      0.221         10
      1          0               0        132        554      0.186         10
      1          0               0         57        238      0.085         10
      1          0               0        104        376      0.165         10
      1          0               0         26        125      0.039         10
      1          0               0         78        280      0.120         10
      1          0               0         56        210      0.083         10
      1          0               0        141        616      0.218         10
      1          0               0        154        678      0.245         10
      1          0               0         48        204      0.071         10
      1          0               0        153        749      0.219         10
      1          0               0        129        494      0.234         10
      1          0               0         83        471      0.118         10
      1          0               0         99        319      0.140         10
      1          0               0        186        665      0.287         10
      1          0               0        199        669      0.280         10
      1          0               0         90        388      0.134         10
      1          0               0         62        303      0.102         10
      1          0               0        137        554      0.198         10
      1          0               0         94        333      0.146         10
      1          0               0        179        655      0.267         10
      1          0               0         85        338      0.127         10
      1          0               0         93        373      0.143         10
      1          0               0         59        253      0.107         10
      1          0               0         67        161      0.099         10
      1          0               0         48        164      0.070         10
      1          0               0         56        234      0.086         10
      1          0               0        132        209      0.192         10
      1          0               0         81        307      0.122         10
      1          0               0         52        166      0.075         10
      1          0               0        107        434      0.158         10
      1          0               0        115        311      0.159         10
      1          0               0        137        428      0.206         10
      1          0               0        154        372      0.212         10
      1          0               0         71        211      0.099         10
      1          0               0        111        572      0.184         10
      1          0               0         79        302      0.120         10
      1          0               0        184        295      0.300         10
      1          0               0        166        417      0.253         10
      1          0               0        127        382      0.180         10
      1          0               0         98        378      0.138         10
      1          0               0        105        339      0.159         10
      1          0               0        137        491      0.190         10
      1          0               0        183        838      0.268         10
      1          0               0        149        431      0.202         10
      1          0               0         77        238      0.107         10
      1          0               0        132        450      0.187         10
      1          0               0         95        448      0.157         10
      1          0               0        129        670      0.195         10
      1          0               0        138        597      0.212         10
      1          0               0         86        450      0.144         10
      1          0               0        123        580      0.182         10
      1          0               0         45        235      0.066         10
      1          0               0         55        254      0.086         10
      1          0               0        105        591      0.176         10
      1          0               0         20         87      0.029         10
      1          0               0        174        593      0.256         10
      1          0               0         80        334      0.128         10
      1          0               0        143        470      0.200         10
      1          0               0         92        475      0.142         10
      1          0               0         91        357      0.141         10
      1          0               0        119        558      0.167         10
      1          0               0        176        670      0.246         10
      1          0               0        164        517      0.235         10
      1          0               0        147        391      0.216         10
      1          0               0         55        215      0.080         10
      1          0               0        157        737      0.223         10
