success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0        143        535      0.236         10
      1          0               0        132        554      0.334         10
      1          0               0         57        238      0.096         10
      1          0               0        104        376      0.278         10
      1          0               0         26        125      0.044         10
      1          0               0         78        280      0.128         10
      1          0               0         56        210      0.091         10
      1          0               0        141        616      0.294         10
      1          0               0        154        678      0.263         10
      1          0               0         48        204      0.077         10
      1          0               0        153        749      0.239         10
      1          0               0        129        494      0.257         10
      1          0               0         83        471      0.125         10
      1          0               0         99        319      0.156         10
      1          0               0        186        665      0.320         10
      1          0               0        199        669      0.298         10
      1          0               0         90        388      0.162         10
      1          0               0         62        303      0.114         10
      1          0               0        137        554      0.210         10
      1          0               0         94        333      0.158         10
      1          0               0        179        655      0.299         10
      1          0               0         85        338      0.139         10
      1          0               0         93        373      0.152         10
      1          0               0         59        253      0.118         10
      1          0               0         67        161      0.106         10
      1          0               0         48        164      0.074         10
      1          0               0         56        234      0.094         10
      1          0               0        132        209      0.210         10
      1          0               0         81        307      0.138         10
      1          0               0         52        166      0.082         10
      1          0               0        107        434      0.166         10
      1          0               0        115        311      0.167         10
      1          0               0        137        428      0.278         10
      1          0               0        154        372      0.239         10
      1          0               0         71        211      0.178         10
      1          0               0        111        572      0.272         10
      1          0               0         79        302      0.138         10
      1          0               0        184        295      0.331         10
      1          0               0        166        417      0.328         10
      1          0               0        127        382      0.228         10
      1          0               0         98        378      0.152         10
      1          0               0        105        339      0.196         10
      1          0               0        137        491      0.233         10
      1          0               0        183        838      0.305         10
      1          0               0        149        431      0.221         10
      1          0               0         77        238      0.187         10
      1          0               0        132        450      0.205         10
      1          0               0         95        448      0.173         10
      1          0               0        129        670      0.210         10
      1          0               0        138        597      0.296         10
      1          0               0         86        450      0.226         10
      1          0               0        123        580      0.201         10
      1          0               0         45        235      0.072         10
      1          0               0         55        254      0.095         10
      1          0               0        105        591      0.233         10
      1          0               0         20         87      0.031         10
      1          0               0        174        593      0.285         10
      1          0               0         80        334      0.244         10
      1          0               0        143        470      0.227         10
      1          0               0         92        475      0.196         10
      1          0               0         91        357      0.150         10
      1          0               0        119        558      0.180         10
      1          0               0        176        670      0.274         10
      1          0               0        164        517      0.252         10
      1          0               0        147        391      0.237         10
      1          0               0         55        215      0.084         10
      1          0               0        157        737      0.242         10
      1          0               0        206        547      0.317         10
      1          0               0         99        482      0.155         10
      1          0               0        137        308      0.213         10
      1          0               0         77        409      0.138         10
      1          0               0        142        793      0.247         10
      1          0               0        195        597      0.305         10
      1          0               0         96        300      0.145         10
      1          0               0        207        833      0.319         10
      1          0               0        157        580      0.247         10
      1          0               0        148        563      0.247         10
      1          0               0         67        237      0.105         10
      1          0               0         86        406      0.141         10
      1          0               0        112        455      0.182         10
      1          0               0        198        686      0.311         10
      1          0               0         86        511      0.197         10
      1          0               0        187        918      0.287         10
      1          0               0        166        413      0.246         10
      1          0               0        195        601      0.320         10
      1          0               0         70        165      0.106         10
      1          0               0         66        262      0.123         10
      1          0               0        157        516      0.339         10
      1          0               0        131        469      0.286         10
      1          0               0        112        227      0.175         10
      1          0               0         82        363      0.134         10
      1          0               0         67        313      0.112         10
      1          0               0         99        286      0.151         10
      1          0               0         72        251      0.112         10
      1          0               0         89        342      0.147         10
      1          0               0        115        488      0.184         10
      1          0               0        134        626      0.219         10
      1          0               0         63        389      0.104         10
      1          0               0         90        425      0.140         10
      1          0               0         73        295      0.111         10
      1          0               0         81        414      0.367         20
      1          0               0        120        727      0.638         20
      1          0               0         50        271      0.225         20
      1          0               0        132        745      0.614         20
      1          0               0        100        670      0.448         20
      1          0               0        131        634      0.663         20
      1          0               0         91        627      0.411         20
      1          0               0        135       1053      0.577         20
      1          0               0        207       1771      0.933         20
      1          0               0        156        892      0.723         20
      1          0               0        141        730      0.687         20
      1          0               0        104        815      0.551         20
      1          0               0         46        315      0.213         20
      1          0               0        168        657      0.753         20
      1          0               0        184       1226      0.838         20
      1          0               0         97        420      0.399         20
      1          0               0        157        897      0.759         20
      1          0               0        179       1502      0.901         20
      1          0               0        127        624      0.585         20
      1          0               0         54        201      0.271         20
      1          0               0        120        609      0.499         20
      1          0               0        152        896      0.788         20
      1          0               0        138       1071      0.708         20
      1          0               0        141       1348      0.744         20
      1          0               0         89        630      0.410         20
      1          0               0        108        725      0.473         20
      1          0               0        135       1165      0.765         20
      1          0               0        152        509      0.643         20
      1          0               0        139        802      0.635         20
      1          0               0        185       1103      0.865         20
      1          0               0         65        470      0.388         20
      1          0               0         98        592      0.437         20
      1          0               0        130        768      0.595         20
      1          0               0        172        886      0.747         20
