success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0        637       2249      0.921           9.799                 1.02         10
      0          0               0       1000      20000      3.541          19.811                 1.01         20
      1          0               0        896       4693      6.248          29.779                 1.01         30
      1          0               0        863       4578     10.021          39.610                 1.01         40
      1          0               0        769       9122     12.827          49.211                 1.02         50
      0          0               0       1000      60000     22.785          57.921                 1.04         60
      0          0               0       1000      70000     30.269          66.367                 1.06         70
      0          0               0       1000      80000     38.514          75.149                 1.07         80
      0          0               0       1000      90000     48.395          83.713                 1.08         90
      0          0               0       1000     100000     61.130          93.394                 1.07        100
      1          0               0        690       3299      0.960           9.893                 1.01         10
      1          0               0        744       4755      2.603          19.776                 1.01         20
      1          0               0        922       7715      6.005          29.566                 1.02         30
      1          0               0        648       8877      6.801          39.258                 1.02         40
      1          0               0        582       8338      9.155          48.969                 1.02         50
      1          0               0        912      10916     20.661          59.205                 1.01         60
      1          0               0        867      13312     25.099          68.901                 1.02         70
      0          0               0       1000      80000     36.335          78.969                 1.01         80
      1          0               0        899      14452     40.123          88.696                 1.02         90
      1          0               0        984      15867     54.979          98.682                 1.01        100
      1          0               0        543       1649      0.760           9.926                 1.01         10
      0          0               0       1000      20000      3.486          19.822                 1.01         20
      0          0               0       1000      30000      6.528          29.671                 1.01         30
      0          0               0       1000      40000     10.447          39.635                 1.01         40
      0          0               0       1000      50000     15.921          48.694                 1.03         50
      0          0               0       1000      60000     22.332          57.576                 1.04         60
      1          0               0        997      15811     29.675          67.312                 1.04         70
      0          0               0       1000      80000     37.403          76.712                 1.04         80
      0          0               0       1000      90000     46.791          86.341                 1.04         90
      0          0               0       1000     100000     57.575          95.695                 1.05        100
      1          0               0        895       2336      1.236           9.940                 1.01         10
      0          0               0       1000      20000      3.588          19.782                 1.01         20
      0          0               0       1000      30000      6.765          28.723                 1.04         30
      0          0               0       1000      40000     10.973          38.320                 1.04         40
      0          0               0       1000      50000     16.493          47.505                 1.05         50
      0          0               0       1000      60000     23.144          57.246                 1.05         60
      0          0               0       1000      70000     34.064          65.701                 1.07         70
      0          0               0       1000      80000     39.391          75.268                 1.06         80
      0          0               0       1000      90000     50.285          84.210                 1.07         90
      0          0               0       1000     100000     60.520          93.004                 1.08        100
