success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         81        279      0.040          5
      1          0               0        179        513      0.088          5
      1          0               0        152        363      0.075          5
      1          0               0        104        324      0.051          5
      1          0               0        159        480      0.076          5
      1          0               0        133        391      0.064          5
      1          0               0        168        495      0.081          5
      1          0               0        141        481      0.069          5
      1          0               0        139        390      0.068          5
      1          0               0         42        166      0.021          5
      1          0               0        148        506      0.073          5
      1          0               0        143        462      0.070          5
      1          0               0        154        315      0.075          5
      1          0               0        162        435      0.080          5
      1          0               0        142        419      0.069          5
      1          0               0        119        339      0.058          5
      1          0               0        159        375      0.078          5
      1          0               0        177        306      0.083          5
      1          0               0         88        261      0.042          5
      1          0               0        125        318      0.061          5
      1          0               0        143        478      0.069          5
      1          0               0        127        357      0.061          5
      1          0               0        153        513      0.074          5
      1          0               0        143        396      0.070          5
      1          0               0         46        129      0.022          5
      1          0               0         72        248      0.035          5
      1          0               0        103        270      0.050          5
      1          0               0        170        429      0.085          5
      1          0               0        100        293      0.048          5
      1          0               0        162        335      0.078          5
      1          0               0        142        383      0.071          5
      1          0               0        103        274      0.051          5
      1          0               0        126        341      0.063          5
      1          0               0        114        291      0.056          5
      1          0               0         94        266      0.046          5
      1          0               0         63        272      0.032          5
      1          0               0        148        304      0.072          5
      1          0               0        183        422      0.089          5
      1          0               0        177        448      0.086          5
      1          0               0         76        191      0.037          5
      1          0               0        141        439      0.070          5
      1          0               0         84        334      0.043          5
      1          0               0        117        367      0.057          5
      1          0               0        163        504      0.081          5
      1          0               0         45        143      0.022          5
      1          0               0        129        453      0.065          5
      1          0               0        101        364      0.050          5
      1          0               0        179        494      0.089          5
      1          0               0        100        246      0.060          5
      1          0               0        158        432      0.080          5
      1          0               0         81        311      0.046          6
      1          0               0        179        532      0.101          6
      1          0               0        152        463      0.086          6
      1          0               0        103        396      0.058          6
      1          0               0        159        607      0.089          6
      1          0               0        133        430      0.074          6
      1          0               0        168        526      0.095          6
      1          0               0        141        529      0.080          6
      1          0               0        139        495      0.081          6
      1          0               0        151        317      0.083          6
      1          0               0        148        609      0.085          6
      1          0               0        143        528      0.081          6
      1          0               0        154        459      0.087          6
      1          0               0        162        515      0.091          6
      1          0               0        146        565      0.087          6
      1          0               0        119        427      0.068          6
      1          0               0        159        449      0.089          6
      1          0               0        177        340      0.097          6
      1          0               0        144        405      0.080          6
      1          0               0        125        408      0.070          6
      1          0               0        142        593      0.081          6
      1          0               0        127        368      0.073          6
      1          0               0        153        517      0.085          6
      1          0               0        143        471      0.083          6
      1          0               0         78        207      0.044          6
      1          0               0        169        513      0.094          6
      1          0               0        103        350      0.058          6
      1          0               0        170        463      0.095          6
      1          0               0        100        339      0.056          6
      1          0               0        162        337      0.090          6
      1          0               0        142        423      0.083          6
      1          0               0        103        352      0.062          6
      1          0               0        126        440      0.071          6
      1          0               0        153        444      0.086          6
      1          0               0         94        381      0.054          6
      1          0               0         63        313      0.036          6
      1          0               0        148        317      0.083          6
      1          0               0        183        541      0.102          6
      1          0               0        177        555      0.099          6
      1          0               0         75        236      0.042          6
      1          0               0        140        566      0.081          6
      1          0               0        106        440      0.062          6
      1          0               0        117        424      0.067          6
      1          0               0        163        623      0.092          6
      1          0               0         48        191      0.027          6
      1          0               0        159        611      0.091          6
      1          0               0        173        537      0.098          6
      1          0               0        179        523      0.101          6
      1          0               0        100        327      0.057          6
      1          0               0        157        481      0.091          6
      1          0               0        104        415      0.098          7
      1          0               0        179        598      0.114          7
      1          0               0        152        505      0.097          7
      1          0               0        103        414      0.066          7
      1          0               0        158        707      0.102          7
      1          0               0        133        477      0.085          7
      1          0               0        168        554      0.107          7
      1          0               0        141        633      0.091          7
      1          0               0        139        575      0.093          7
      1          0               0        151        375      0.096          7
      1          0               0        148        654      0.096          7
      1          0               0        143        566      0.092          7
      1          0               0        154        528      0.098          7
      1          0               0        164        678      0.105          7
      1          0               0        164        729      0.111          7
      1          0               0        119        503      0.077          7
      1          0               0        159        455      0.103          7
      1          0               0        177        412      0.115          7
      1          0               0        144        431      0.090          7
      1          0               0        125        466      0.080          7
      1          0               0        142        685      0.094          7
      1          0               0        127        418      0.081          7
      1          0               0        153        556      0.099          7
      1          0               0        143        507      0.092          7
      1          0               0         78        223      0.050          7
      1          0               0        169        517      0.106          7
      1          0               0        160        510      0.104          7
      1          0               0        170        512      0.110          7
      1          0               0        100        383      0.066          7
      1          0               0        162        393      0.102          7
      1          0               0        142        447      0.092          7
      1          0               0        103        453      0.067          7
      1          0               0        126        537      0.082          7
      1          0               0        153        584      0.101          7
      1          0               0         94        440      0.062          7
      1          0               0        145        489      0.092          7
      1          0               0        147        349      0.093          7
      1          0               0        183        567      0.116          7
      1          0               0        176        654      0.114          7
      1          0               0        149        385      0.095          7
      1          0               0        140        640      0.093          7
      1          0               0        106        474      0.070          7
      1          0               0        117        488      0.076          7
      1          0               0        163        644      0.107          7
      1          0               0        125        316      0.080          7
      1          0               0        159        735      0.101          7
      1          0               0        172        691      0.113          7
      1          0               0        179        592      0.112          7
      1          0               0        100        369      0.066          7
      1          0               0        157        633      0.104          7
      1          0               0        104        445      0.076          8
      1          0               0        179        723      0.150          8
      1          0               0        152        685      0.111          8
      1          0               0        130        543      0.097          8
      1          0               0        158        820      0.117          8
      1          0               0        133        492      0.096          8
      1          0               0        168        587      0.120          8
      1          0               0        141        717      0.106          8
      1          0               0        139        649      0.106          8
      1          0               0        151        395      0.109          8
      1          0               0        148        726      0.109          8
      1          0               0        143        626      0.104          8
      1          0               0        154        593      0.111          8
      1          0               0        164        754      0.120          8
      1          0               0        163        855      0.123          8
      1          0               0        119        529      0.086          8
      1          0               0        159        517      0.113          8
      1          0               0        177        431      0.125          8
      1          0               0        144        521      0.104          8
      1          0               0        125        525      0.103          8
      1          0               0        142        772      0.105          8
      1          0               0        127        502      0.091          8
      1          0               0        152        684      0.110          8
      1          0               0        143        570      0.103          8
      1          0               0         78        287      0.056          8
      1          0               0        169        663      0.122          8
      1          0               0        160        606      0.114          8
      1          0               0        170        536      0.120          8
      1          0               0        100        453      0.076          8
      1          0               0        162        523      0.117          8
      1          0               0        142        500      0.120          8
      1          0               0        140        598      0.107          8
      1          0               0        126        598      0.090          8
      1          0               0        152        603      0.109          8
      1          0               0         94        480      0.068          8
      1          0               0        145        546      0.102          8
      1          0               0        147        388      0.103          8
      1          0               0        183        578      0.130          8
      1          0               0        176        765      0.127          8
      1          0               0        149        404      0.106          8
      1          0               0        140        689      0.103          8
      1          0               0        106        562      0.078          8
      1          0               0        117        512      0.086          8
      1          0               0        163        760      0.119          8
      1          0               0        175        491      0.122          8
      1          0               0        159        830      0.117          8
      1          0               0        173        748      0.128          8
      1          0               0        179        609      0.126          8
      1          0               0        144        513      0.103          8
      1          0               0        157        652      0.115          8
      1          0               0        104        487      0.085          9
      1          0               0        179        840      0.147          9
      1          0               0        151        799      0.122          9
      1          0               0        130        641      0.103          9
      1          0               0        158        879      0.126          9
      1          0               0        133        550      0.106          9
      1          0               0        168        605      0.134          9
      1          0               0        141        812      0.114          9
      1          0               0        139        664      0.121          9
      1          0               0        151        421      0.130          9
      1          0               0        148        824      0.120          9
      1          0               0        143        665      0.114          9
