success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0        138        414      0.070          5
      1          0               0         52        182      0.027          5
      1          0               0         62        214      0.032          5
      1          0               0         43        127      0.022          5
      1          0               0        122        318      0.061          5
      1          0               0        138        738      0.128         10
      1          0               0        168        539      0.160         10
      1          0               0         63        399      0.061         10
      1          0               0        180        511      0.162         10
      1          0               0        122        640      0.110         10
      1          0               0        137        990      0.221         15
      1          0               0        168        925      0.247         15
      1          0               0        118        708      0.165         15
      1          0               0        180        962      0.239         15
      1          0               0        134       1087      0.186         15
      1          0               0        135       1565      0.251         20
      1          0               0        169       1413      0.323         20
      1          0               0        118        898      0.224         20
      1          0               0        179       1390      0.348         20
      1          0               0        134       1372      0.246         20
      1          0               0        154       2055      0.371         25
      1          0               0        169       1784      0.388         25
      1          0               0        118       1195      0.258         25
      1          0               0        178       1711      0.381         25
      1          0               0        134       1822      0.364         25
