success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         83        315      0.100         10
      1          0               0         55        274      0.110         10
      1          0               0         39        155      0.045         10
      1          0               0         51        164      0.061         10
      1          0               0        110        408      0.132         10
      1          0               0         30        108      0.031         10
      1          0               0         91        263      0.099         10
      1          0               0         75        230      0.087         10
      1          0               0        100        358      0.111         10
      1          0               0         87        375      0.100         10
      1          0               0         63        323      0.077         10
      1          0               0         89        450      0.126         10
      1          0               0        100        400      0.121         10
      1          0               0         53        206      0.064         10
      1          0               0        102        380      0.128         10
      1          0               0        121        324      0.139         10
      1          0               0         52        148      0.056         10
      1          0               0         79        279      0.090         10
      1          0               0         56        279      0.065         10
      1          0               0         88        200      0.093         10
      1          0               0         30        129      0.030         10
      1          0               0         86        371      0.112         10
      1          0               0         95        333      0.107         10
      1          0               0         50        237      0.069         10
      1          0               0         84        287      0.089         10
      1          0               0         47        159      0.087         10
      1          0               0         43        156      0.047         10
      1          0               0         56        264      0.061         10
      1          0               0         39        137      0.041         10
      1          0               0         91        249      0.112         10
      1          0               0         86        348      0.094         10
      1          0               0         46        221      0.055         10
      1          0               0         58        138      0.060         10
      1          0               0         60        185      0.065         10
      1          0               0         78        195      0.080         10
      1          0               0         85        248      0.100         10
      1          0               0         53        157      0.057         10
      1          0               0        133        331      0.256         10
      1          0               0        113        279      0.151         10
      1          0               0         72        295      0.076         10
      1          0               0         34        174      0.037         10
      1          0               0         57        195      0.114         10
      1          0               0         94        286      0.152         10
      1          0               0         55        249      0.113         10
      1          0               0         80        253      0.083         10
      1          0               0         67        242      0.094         10
      1          0               0        107        390      0.242         10
      1          0               0         88        386      0.104         10
      1          0               0         76        232      0.081         10
      1          0               0         91        435      0.106         10
      1          0               0         62        219      0.068         10
      1          0               0         66        262      0.083         10
      1          0               0        102        359      0.163         10
      1          0               0         76        284      0.081         10
      1          0               0         71        313      0.090         10
      1          0               0         90        369      0.193         10
      1          0               0         55        255      0.065         10
      1          0               0         99        220      0.110         10
      1          0               0         34        161      0.038         10
      1          0               0        102        448      0.126         10
      1          0               0         75        281      0.088         10
      1          0               0        101        414      0.143         10
      1          0               0         78        327      0.104         10
      1          0               0         86        357      0.139         10
      1          0               0         64        147      0.067         10
      1          0               0         98        415      0.108         10
      1          0               0         63        197      0.083         10
      1          0               0         78        309      0.093         10
      1          0               0         55        197      0.061         10
      1          0               0         35        121      0.037         10
      1          0               0         38        188      0.041         10
      1          0               0         45        191      0.049         10
      1          0               0         62        242      0.086         10
      1          0               0         66        215      0.085         10
      1          0               0         72        265      0.084         10
      1          0               0        124        406      0.149         10
      1          0               0        105        387      0.124         10
      1          0               0         90        282      0.102         10
      1          0               0         72        310      0.088         10
      1          0               0         65        274      0.071         10
      1          0               0         98        459      0.118         10
      1          0               0         50        138      0.057         10
      1          0               0         73        233      0.084         10
      1          0               0         43        174      0.048         10
      1          0               0         82        291      0.089         10
      1          0               0        122        372      0.134         10
      1          0               0         95        371      0.106         10
      1          0               0         52        201      0.067         10
      1          0               0         64        178      0.075         10
      1          0               0         27        103      0.031         10
      1          0               0         43        126      0.044         10
      1          0               0         40        210      0.048         10
      1          0               0         69        217      0.080         10
      1          0               0         45        203      0.052         10
      1          0               0        122        329      0.129         10
      1          0               0         60        306      0.079         10
      1          0               0         86        290      0.093         10
      1          0               0         85        254      0.094         10
      1          0               0         52        231      0.057         10
      1          0               0         34        109      0.066         10
      1          0               0         94        477      0.258         20
      1          0               0         71        487      0.225         20
      1          0               0        120        531      0.329         20
