success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         73        214      0.044          5
      1          0               0         62        176      0.036          5
      1          0               0          8         26      0.004          5
      1          0               0         42         96      0.025          5
      1          0               0         51        141      0.027          5
      1          0               0         60         98      0.032          5
      1          0               0         62        167      0.034          5
      1          0               0         92        179      0.051          5
      1          0               0         50        127      0.026          5
      1          0               0         35        131      0.020          5
      1          0               0         54        144      0.031          5
      1          0               0         50        135      0.028          5
      1          0               0         64        147      0.034          5
      1          0               0         33         74      0.017          5
      1          0               0         77        146      0.042          5
      1          0               0         42        123      0.024          5
      1          0               0         10         34      0.005          5
      1          0               0         64        129      0.033          5
      1          0               0         53        102      0.029          5
      1          0               0         56        114      0.032          5
      1          0               0         57        146      0.030          5
      1          0               0         17         53      0.009          5
      1          0               0         60        124      0.033          5
      1          0               0         87        234      0.049          5
      1          0               0         55        135      0.030          5
      1          0               0         37         97      0.021          5
      1          0               0         21         69      0.011          5
      1          0               0         57        129      0.033          5
      1          0               0         72        119      0.040          5
      1          0               0         59        122      0.035          5
      1          0               0         71        164      0.041          5
      1          0               0         21         77      0.022          5
      1          0               0         61        121      0.035          5
      1          0               0         44        127      0.024          5
      1          0               0         26         62      0.014          5
      1          0               0         57        177      0.035          5
      1          0               0         25         56      0.013          5
      1          0               0         89        161      0.049          5
      1          0               0         45        118      0.024          5
      1          0               0         53         87      0.028          5
      1          0               0         57        188      0.032          5
      1          0               0         61        138      0.035          5
      1          0               0         80        184      0.047          5
      1          0               0         39         79      0.020          5
      1          0               0         47        106      0.025          5
      1          0               0         66        162      0.038          5
      1          0               0         71        140      0.040          5
      1          0               0         79        159      0.044          5
      1          0               0         23         77      0.012          5
      1          0               0         87        192      0.046          5
      1          0               0         63        197      0.043          6
      1          0               0         44        105      0.029          6
      1          0               0         82        176      0.051          6
      1          0               0         68        142      0.046          6
      1          0               0         66        184      0.043          6
      1          0               0         71        252      0.044          6
      1          0               0         61        203      0.040          6
      1          0               0         89        220      0.058          6
      1          0               0         54        129      0.034          6
      1          0               0         55        179      0.037          6
      1          0               0         83        240      0.059          6
      1          0               0         52        157      0.039          6
      1          0               0         72        170      0.046          6
      1          0               0         38         94      0.024          6
      1          0               0         82        194      0.055          6
      1          0               0         66        165      0.042          6
      1          0               0         10         42      0.007          6
      1          0               0         36        115      0.022          6
      1          0               0         47        111      0.030          6
      1          0               0         61        142      0.044          6
      1          0               0         63        168      0.041          6
      1          0               0         41        114      0.026          6
      1          0               0         70        129      0.044          6
      1          0               0         48        127      0.030          6
      1          0               0         65        193      0.044          6
      1          0               0         45        116      0.029          6
      1          0               0         62        168      0.038          6
      1          0               0         61        221      0.042          6
      1          0               0         85        191      0.055          6
      1          0               0         58        144      0.040          6
      1          0               0         79        175      0.052          6
      1          0               0         21         82      0.013          6
      1          0               0         60        134      0.039          6
      1          0               0         45        132      0.029          6
      1          0               0         10         47      0.006          6
      1          0               0         96        224      0.065          6
      1          0               0         44        102      0.028          6
      1          0               0         93        175      0.060          6
      1          0               0         69        172      0.044          6
      1          0               0         61        116      0.038          6
      1          0               0         74        313      0.053          6
      1          0               0         69        175      0.045          6
      1          0               0         67        187      0.046          6
      1          0               0         39        111      0.024          6
      1          0               0         59        139      0.037          6
      1          0               0         73        229      0.056          6
      1          0               0         92        224      0.064          6
      1          0               0         90        210      0.057          6
      1          0               0         87        173      0.055          6
      1          0               0         86        209      0.053          6
      1          0               0         45        202      0.037          7
      1          0               0         46        144      0.035          7
      1          0               0         31         71      0.022          7
      1          0               0         68        154      0.052          7
      1          0               0         66        225      0.051          7
      1          0               0         77        227      0.053          7
      1          0               0         74        237      0.054          7
      1          0               0         92        175      0.071          7
      1          0               0         62        176      0.045          7
      1          0               0         58        177      0.043          7
      1          0               0         86        268      0.066          7
      1          0               0         64        224      0.051          7
      1          0               0         70        180      0.060          7
      1          0               0         53        139      0.041          7
      1          0               0         89        227      0.067          7
      1          0               0         60        175      0.045          7
      1          0               0         13         55      0.009          7
      1          0               0         71        192      0.052          7
      1          0               0         81        286      0.059          7
      1          0               0         57        198      0.044          7
      1          0               0         63        172      0.045          7
      1          0               0         60        165      0.043          7
      1          0               0        117        234      0.084          7
      1          0               0         48        143      0.036          7
      1          0               0         99        340      0.081          7
      1          0               0         44        124      0.034          7
      1          0               0         54        133      0.039          7
      1          0               0         56        243      0.048          7
      1          0               0        104        247      0.078          7
      1          0               0         25        107      0.018          7
      1          0               0         79        253      0.061          7
      1          0               0         21        104      0.016          7
      1          0               0         36         83      0.026          7
      1          0               0         65        161      0.048          7
      1          0               0          9         54      0.006          7
      1          0               0         86        167      0.068          7
      1          0               0         27         93      0.020          7
      1          0               0        126        210      0.106          7
      1          0               0         84        233      0.083          7
      1          0               0         89        335      0.065          7
      1          0               0         74        310      0.057          7
      1          0               0         77        208      0.059          7
      1          0               0         95        259      0.077          7
      1          0               0         55        165      0.042          7
      1          0               0         73        262      0.055          7
      1          0               0         79        225      0.063          7
      1          0               0         94        365      0.084          7
      1          0               0         88        164      0.068          7
      1          0               0         62        146      0.046          7
      1          0               0         89        314      0.070          7
