success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         83        315      0.101         10
      1          0               0         55        274      0.062         10
      1          0               0         39        155      0.040         10
      1          0               0         51        164      0.053         10
      1          0               0        110        408      0.125         10
      1          0               0         30        108      0.031         10
      1          0               0         91        263      0.095         10
      1          0               0         75        230      0.082         10
      1          0               0        100        358      0.112         10
      1          0               0         87        375      0.094         10
      1          0               0         63        323      0.079         10
      1          0               0         89        450      0.111         10
      1          0               0        100        400      0.114         10
      1          0               0         53        206      0.059         10
      1          0               0        102        380      0.119         10
      1          0               0        121        324      0.133         10
      1          0               0         52        148      0.053         10
      1          0               0         79        279      0.085         10
      1          0               0         56        279      0.061         10
      1          0               0         88        200      0.091         10
      1          0               0         30        129      0.031         10
      1          0               0         86        371      0.098         10
      1          0               0         95        333      0.101         10
      1          0               0         50        237      0.063         10
      1          0               0         84        287      0.086         10
      1          0               0         47        159      0.049         10
      1          0               0         43        156      0.044         10
      1          0               0         56        264      0.059         10
      1          0               0         39        137      0.039         10
      1          0               0         91        249      0.109         10
      1          0               0         86        348      0.090         10
      1          0               0         46        221      0.055         10
      1          0               0         58        138      0.057         10
      1          0               0         60        185      0.063         10
      1          0               0         78        195      0.078         10
      1          0               0         85        248      0.098         10
      1          0               0         53        157      0.052         10
      1          0               0        133        331      0.142         10
      1          0               0        113        279      0.135         10
      1          0               0         72        295      0.074         10
      1          0               0         34        174      0.036         10
      1          0               0         57        195      0.063         10
      1          0               0         94        286      0.103         10
      1          0               0         55        249      0.060         10
      1          0               0         80        253      0.086         10
      1          0               0         67        242      0.067         10
      1          0               0        107        390      0.153         10
      1          0               0         88        386      0.099         10
      1          0               0         76        232      0.078         10
      1          0               0         91        435      0.103         10
      1          0               0         62        219      0.066         10
      1          0               0         66        262      0.080         10
      1          0               0        102        359      0.118         10
      1          0               0         76        284      0.077         10
      1          0               0         71        313      0.092         10
      1          0               0         90        369      0.118         10
      1          0               0         55        255      0.064         10
      1          0               0         99        220      0.103         10
      1          0               0         34        161      0.035         10
      1          0               0        102        448      0.123         10
      1          0               0         75        281      0.081         10
      1          0               0        101        414      0.135         10
      1          0               0         78        327      0.093         10
      1          0               0         86        357      0.121         10
      1          0               0         64        147      0.063         10
      1          0               0         98        415      0.105         10
      1          0               0         63        197      0.080         10
      1          0               0         78        309      0.091         10
      1          0               0         55        197      0.059         10
      1          0               0         35        121      0.038         10
      1          0               0         38        188      0.040         10
      1          0               0         45        191      0.047         10
      1          0               0         62        242      0.087         10
      1          0               0         66        215      0.075         10
      1          0               0         72        265      0.077         10
      1          0               0        124        406      0.141         10
      1          0               0        105        387      0.110         10
      1          0               0         90        282      0.096         10
      1          0               0         72        310      0.085         10
      1          0               0         65        274      0.067         10
      1          0               0         98        459      0.137         10
      1          0               0         50        138      0.065         10
      1          0               0         73        233      0.078         10
      1          0               0         43        174      0.045         10
      1          0               0         82        291      0.094         10
      1          0               0        122        372      0.130         10
      1          0               0         95        371      0.102         10
      1          0               0         52        201      0.067         10
      1          0               0         64        178      0.070         10
      1          0               0         27        103      0.028         10
      1          0               0         43        126      0.041         10
      1          0               0         40        210      0.050         10
      1          0               0         69        217      0.074         10
      1          0               0         45        203      0.051         10
      1          0               0        122        329      0.121         10
      1          0               0         60        306      0.071         10
      1          0               0         86        290      0.087         10
      1          0               0         85        254      0.095         10
      1          0               0         52        231      0.070         10
      1          0               0         34        109      0.035         10
      1          0               0        105        356      0.130         10
      1          0               0         95        320      0.119         10
      1          0               0         81        348      0.094         10
      1          0               0        110        294      0.131         10
      1          0               0        103        495      0.116         10
      1          0               0         41        188      0.047         10
      1          0               0         66        250      0.087         10
      1          0               0         66        340      0.088         10
      1          0               0         67        220      0.076         10
      1          0               0         50        185      0.053         10
      1          0               0         52        212      0.059         10
      1          0               0         82        205      0.092         10
      1          0               0         89        271      0.105         10
      1          0               0         68        340      0.086         10
      1          0               0        107        281      0.122         10
      1          0               0         85        433      0.099         10
      1          0               0        131        503      0.162         10
      1          0               0         56        206      0.067         10
      1          0               0         51        203      0.061         10
      1          0               0         35        125      0.040         10
      1          0               0         79        264      0.091         10
      1          0               0         35        133      0.040         10
      1          0               0         73        304      0.084         10
      1          0               0         53        233      0.066         10
      1          0               0         74        149      0.077         10
      1          0               0         66        238      0.080         10
      1          0               0         83        345      0.103         10
      1          0               0        116        261      0.125         10
      1          0               0        124        271      0.141         10
      1          0               0         82        348      0.108         10
      1          0               0         92        316      0.134         10
      1          0               0        138        390      0.155         10
      1          0               0         83        473      0.108         10
      1          0               0         81        271      0.089         10
      1          0               0        131        345      0.153         10
      1          0               0         47        205      0.065         10
      1          0               0         43         98      0.043         10
      1          0               0         67        140      0.077         10
      1          0               0         63        244      0.080         10
      1          0               0         62        229      0.076         10
      1          0               0         58        143      0.062         10
      1          0               0         82        266      0.110         10
      1          0               0         78        335      0.112         10
      1          0               0         69        250      0.077         10
      1          0               0         97        335      0.132         10
      1          0               0         57        229      0.067         10
      1          0               0         90        297      0.108         10
      1          0               0         72        283      0.077         10
      1          0               0         94        439      0.126         10
      1          0               0         78        291      0.107         10
      1          0               0         79        264      0.104         10
      1          0               0         55        149      0.060         10
      1          0               0         75        236      0.100         10
      1          0               0         64        210      0.081         10
      1          0               0         53        167      0.056         10
      1          0               0        109        425      0.128         10
      1          0               0        105        212      0.119         10
      1          0               0         89        317      0.108         10
      1          0               0        118        326      0.145         10
      1          0               0         58        247      0.068         10
      1          0               0         97        315      0.125         10
      1          0               0         57        243      0.069         10
      1          0               0         59        260      0.067         10
      1          0               0         95        330      0.111         10
      1          0               0        105        361      0.120         10
      1          0               0         68        246      0.076         10
      1          0               0         49        137      0.051         10
      1          0               0         58        269      0.067         10
      1          0               0         38        185      0.045         10
      1          0               0         74        271      0.097         10
      1          0               0         37        138      0.041         10
      1          0               0        108        436      0.135         10
      1          0               0         32        117      0.032         10
      1          0               0         67        225      0.080         10
      1          0               0         73        287      0.093         10
      1          0               0         86        250      0.101         10
      1          0               0         42        176      0.048         10
      1          0               0         74        227      0.088         10
      1          0               0         77        297      0.094         10
      1          0               0         63        153      0.066         10
      1          0               0         46        178      0.047         10
      1          0               0         84        363      0.133         10
      1          0               0         97        581      0.116         10
      1          0               0         97        408      0.120         10
      1          0               0         51        238      0.058         10
      1          0               0         78        232      0.101         10
      1          0               0         95        328      0.106         10
      1          0               0         64        201      0.073         10
      1          0               0        110        353      0.125         10
      1          0               0         45        256      0.080         10
      1          0               0         29        128      0.031         10
      1          0               0         43        166      0.048         10
      1          0               0         69        249      0.085         10
      1          0               0         73        212      0.080         10
      1          0               0         69        338      0.087         10
      1          0               0         54        262      0.071         10
      1          0               0         57        192      0.072         10
      1          0               0         91        280      0.100         10
      1          0               0         83        372      0.107         10
