success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0        142        303      0.087          5
      1          0               0         65        123      0.041          5
      1          0               0        136        315      0.080          5
      1          0               0        159        535      0.122          5
      1          0               0        140        348      0.090          5
      1          0               0        123        245      0.078          5
      1          0               0        176        280      0.110          5
      1          0               0         95        283      0.061          5
      1          0               0         81        243      0.052          5
      1          0               0        216        516      0.138          5
      1          0               0        238        671      0.152          5
      1          0               0        226        631      0.144          5
      1          0               0        200        410      0.125          5
      1          0               0         56        136      0.036          5
      1          0               0        233        547      0.150          5
      1          0               0        159        327      0.102          5
      1          0               0         98        186      0.063          5
      1          0               0        125        232      0.079          5
      1          0               0        116        206      0.077          5
      1          0               0        206        617      0.133          5
      1          0               0        124        487      0.079          5
      1          0               0         84        199      0.054          5
      1          0               0        128        236      0.083          5
      1          0               0        134        272      0.085          5
      1          0               0         88        261      0.058          5
      1          0               0         28         87      0.018          5
      1          0               0        139        380      0.093          5
      1          0               0         18         53      0.014          5
      1          0               0         49        134      0.034          5
      1          0               0         83        193      0.054          5
      1          0               0        107        209      0.068          5
      1          0               0        235        336      0.148          5
      1          0               0         23         79      0.015          5
      1          0               0        198        336      0.127          5
      1          0               0         62        127      0.040          5
      1          0               0        169        472      0.109          5
      1          0               0        156        500      0.101          5
      1          0               0         77        210      0.051          5
      1          0               0        111        360      0.072          5
      1          0               0        137        335      0.088          5
      1          0               0        193        361      0.123          5
      1          0               0        197        377      0.131          5
      1          0               0        184        265      0.116          5
      1          0               0        216        423      0.138          5
      1          0               0        255        529      0.162          5
      1          0               0        142        471      0.096          5
      1          0               0         94        248      0.060          5
      1          0               0        107        224      0.070          5
      1          0               0        146        413      0.097          5
      1          0               0        184        526      0.119          5
      1          0               0        176        414      0.135          6
      1          0               0         67        123      0.051          6
      1          0               0        277        588      0.213          6
      1          0               0        138        536      0.111          6
      1          0               0        158        491      0.125          6
      1          0               0        154        374      0.119          6
      1          0               0         89        243      0.068          6
      1          0               0        104        332      0.081          6
      1          0               0        262        502      0.199          6
      1          0               0        226        666      0.184          6
      1          0               0        243        735      0.187          6
      1          0               0        276        907      0.212          6
      1          0               0        198        494      0.149          6
      1          0               0         56        178      0.043          6
      1          0               0        247        565      0.186          6
      1          0               0        194        347      0.145          6
      1          0               0        134        223      0.101          6
      1          0               0        143        315      0.108          6
      1          0               0        124        455      0.095          6
      1          0               0        219        743      0.167          6
      1          0               0        112        411      0.086          6
      1          0               0        171        259      0.130          6
      1          0               0        116        292      0.088          6
      1          0               0         37        113      0.028          6
      1          0               0         88        330      0.068          6
      1          0               0         28        101      0.022          6
      1          0               0        139        396      0.111          6
      1          0               0         21         74      0.017          6
      1          0               0         44        137      0.037          6
      1          0               0         83        204      0.063          6
      1          0               0        176        532      0.133          6
      1          0               0        127        204      0.108          6
      1          0               0         52        125      0.040          6
      1          0               0        204        385      0.154          6
      1          0               0         77        200      0.059          6
      1          0               0        130        315      0.099          6
      1          0               0        192        579      0.149          6
      1          0               0        194        414      0.148          6
      1          0               0        139        462      0.112          6
      1          0               0        174        500      0.157          6
      1          0               0        213        501      0.161          6
      1          0               0        132        266      0.100          6
      1          0               0        150        360      0.120          6
      1          0               0        219        527      0.201          6
      1          0               0        182        462      0.142          6
      1          0               0        158        450      0.125          6
      1          0               0        217        559      0.167          6
      1          0               0        144        344      0.110          6
      1          0               0        142        304      0.105          6
      1          0               0        264        692      0.201          6
      1          0               0        196        464      0.173          7
      1          0               0         70        183      0.063          7
      1          0               0        157        418      0.142          7
      1          0               0        137        405      0.129          7
      1          0               0        194        649      0.179          7
      1          0               0        167        497      0.153          7
      1          0               0        303        462      0.267          7
      1          0               0        104        340      0.096          7
      1          0               0        142        438      0.130          7
      1          0               0        136        435      0.126          7
      1          0               0        348        872      0.342          7
      1          0               0        219        581      0.201          7
      1          0               0        120        343      0.110          7
      1          0               0        158        321      0.144          7
      1          0               0        112        276      0.102          7
      1          0               0        142        388      0.131          7
      1          0               0        131        336      0.123          7
      1          0               0        229        508      0.208          7
      1          0               0        182        572      0.172          7
      1          0               0        245        939      0.230          7
      1          0               0        123        534      0.116          7
      1          0               0        180        345      0.160          7
      1          0               0         73        209      0.064          7
      1          0               0         40        146      0.036          7
      1          0               0        216        502      0.217          7
      1          0               0        167        262      0.149          7
      1          0               0        174        555      0.160          7
      1          0               0         80        196      0.069          7
      1          0               0        160        282      0.145          7
      1          0               0        186        370      0.164          7
      1          0               0        190        547      0.171          7
      1          0               0        113        282      0.099          7
      1          0               0         92        215      0.088          7
      1          0               0        174        368      0.154          7
      1          0               0        230        489      0.209          7
      1          0               0        339        654      0.291          7
      1          0               0        241        643      0.212          7
