success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         33        130      0.028          5
      1          0               0         40        138      0.021          5
      1          0               0         30        112      0.021          5
      1          0               0         28         86      0.015          5
      1          0               0         40        131      0.021          5
      1          0               0         38        234      0.037         10
      1          0               0         39        247      0.037         10
      1          0               0         41        251      0.048         10
      1          0               0         41        213      0.043         10
      1          0               0         41        270      0.042         10
      1          0               0         38        330      0.059         15
      1          0               0         39        344      0.056         15
      1          0               0         41        352      0.074         15
      1          0               0         41        279      0.059         15
      1          0               0         41        339      0.064         15
      1          0               0         38        468      0.119         20
      1          0               0         39        479      0.115         20
      1          0               0         41        493      0.097         20
      1          0               0         41        409      0.079         20
      1          0               0         47        461      0.103         20
      1          0               0         38        542      0.224         25
      1          0               0         39        590      0.128         25
      1          0               0         42        620      0.156         25
      1          0               0         41        506      0.101         25
      1          0               0         47        603      0.148         25
