success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         33        130      0.020          5
      1          0               0         40        138      0.022          5
      1          0               0         30        112      0.016          5
      1          0               0         28         86      0.014          5
      1          0               0         40        131      0.022          5
      1          0               0         38        234      0.063         10
      1          0               0         39        247      0.065         10
      1          0               0         41        251      0.055         10
      1          0               0         41        213      0.038         10
      1          0               0         41        270      0.042         10
      1          0               0         38        330      0.091         15
      1          0               0         39        344      0.056         15
      1          0               0         41        352      0.073         15
      1          0               0         41        279      0.058         15
      1          0               0         41        339      0.065         15
      1          0               0         38        468      0.090         20
      1          0               0         39        479      0.093         20
      1          0               0         41        493      0.101         20
      1          0               0         41        409      0.080         20
      1          0               0         47        461      0.101         20
      1          0               0         38        542      0.130         25
      1          0               0         39        590      0.124         25
      1          0               0         42        620      0.166         25
      1          0               0         41        506      0.171         25
      1          0               0         47        603      0.258         25
