success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0        110        257      0.069          5
      1          0               0         45        157      0.037          5
      1          0               0         80        240      0.052          5
      1          0               0        168        248      0.110          5
      1          0               0        179        503      0.111          5
      1          0               0        103        198      0.093          7
      1          0               0        222        514      0.213          7
      1          0               0        110        426      0.098          7
      1          0               0        105        347      0.097          7
      1          0               0        197        589      0.173          7
      1          0               0        229        494      0.312          9
      1          0               0        156        401      0.231          9
      1          0               0         94        301      0.121          9
      1          0               0        142        459      0.165          9
      1          0               0         91        299      0.106          9
