success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0        110        257      0.072          5
      1          0               0         45        157      0.058          5
      1          0               0         80        240      0.053          5
      1          0               0        168        248      0.106          5
      1          0               0        179        503      0.115          5
      1          0               0        374        667      0.517         10
      1          0               0        175        435      0.244         10
      1          0               0        115        416      0.170         10
      1          0               0        150        553      0.257         10
      1          0               0         85        315      0.115         10
      1          0               0        120        637      0.307         15
      1          0               0        292       1030      0.863         15
      1          0               0        166        680      0.421         15
      1          0               0        102        787      0.277         15
      1          0               0        232        910      0.567         15
      1          0               0        247       1277      0.932         20
      1          0               0         85        706      0.347         20
      1          0               0        250       1433      0.906         20
      1          0               0        104        776      0.393         20
      1          0               0        358       1637      1.351         20
      1          0               0        276       1765      1.435         25
      1          0               0         90        968      0.574         25
      1          0               0        256       1605      1.468         25
      1          0               0        174       1163      0.800         25
      1          0               0        367       2761      1.918         25
