success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         30        172      0.028         10
      1          0               0         30        336      0.056         20
      1          0               0         30        496      0.083         30
      1          0               0         41        202      0.036         10
      1          0               0         46        477      0.080         20
      1          0               0         45        775      0.120         30
      1          0               0         37        203      0.035         10
      1          0               0         54        449      0.097         20
      1          0               0         54        693      0.154         30
      1          0               0         25        137      0.023         10
      1          0               0         35        354      0.063         20
      1          0               0         45        609      0.117         30
      1          0               0         40        228      0.036         10
      1          0               0         40        452      0.073         20
      1          0               0         40        652      0.113         30
      1          0               0         47        279      0.043         10
      1          0               0         47        478      0.083         20
      1          0               0         47        654      0.130         30
      1          0               0         53        297      0.047         10
      1          0               0         53        505      0.094         20
      1          0               0         53        750      0.147         30
      1          0               0         31        164      0.028         10
      1          0               0         39        324      0.066         20
      1          0               0         41        576      0.109         30
      1          0               0         46        238      0.041         10
      1          0               0         46        464      0.082         20
      1          0               0         46        711      0.132         30
      1          0               0         38        241      0.036         10
      1          0               0         41        464      0.079         20
      1          0               0         51        768      0.143         30
