success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         30        172      0.027         10
      1          0               0         30        336      0.053         20
      1          0               0         30        496      0.081         30
      1          0               0         41        202      0.036         10
      1          0               0         46        477      0.076         20
      1          0               0         45        775      0.119         30
      1          0               0         37        203      0.033         10
      1          0               0         54        449      0.095         20
      1          0               0         54        693      0.148         30
      1          0               0         25        137      0.022         10
      1          0               0         35        354      0.060         20
      1          0               0         45        609      0.116         30
      1          0               0         40        228      0.037         10
      1          0               0         40        452      0.073         20
      1          0               0         40        652      0.113         30
      1          0               0         47        279      0.043         10
      1          0               0         47        478      0.084         20
      1          0               0         47        654      0.131         30
      1          0               0         53        297      0.047         10
      1          0               0         53        505      0.093         20
      1          0               0         53        750      0.137         30
      1          0               0         31        164      0.029         10
      1          0               0         39        324      0.064         20
      1          0               0         41        576      0.105         30
      1          0               0         46        238      0.043         10
      1          0               0         46        464      0.086         20
      1          0               0         46        711      0.130         30
      1          0               0         38        241      0.034         10
      1          0               0         41        464      0.074         20
      1          0               0         51        768      0.137         30
