success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         46        139      0.054          5
      1          0               0         39         97      0.044          5
      1          0               0         38        118      0.042          5
      1          0               0         27         99      0.036          5
      1          0               0         37         83      0.044          5
      1          0               0         61        270      0.176         10
      1          0               0         59        212      0.168         10
      1          0               0         47        212      0.158         10
      1          0               0         60        231      0.172         10
      1          0               0         46        195      0.164         10
      1          0               0         39        230      0.220         15
      1          0               0         25        117      0.124         15
      1          0               0         55        334      0.444         15
      1          0               0         72        384      0.401         15
      1          0               0         59        355      0.340         15
      1          0               0         43        324      0.286         20
      1          0               0         31        235      0.173         20
      1          0               0         51        395      0.362         20
      1          0               0         76        598      0.381         20
      1          0               0         58        354      0.468         20
      1          0               0         40        303      0.506         25
      1          0               0         26        237      0.224         25
      1          0               0         61        413      0.635         25
      1          0               0         74        436      0.537         25
      1          0               0         95        534      0.971         25
