success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         42        209      0.062         10
      1          0               0         45        186      0.061         10
      1          0               0         39        144      0.055         10
      1          0               0         69        169      0.097         10
      1          0               0         69        199      0.169         10
      1          0               0         92        236      0.120         10
      1          0               0         80        277      0.130         10
      1          0               0         29        140      0.077         10
      1          0               0         61        232      0.158         10
      1          0               0         75        397      0.190         10
      1          0               0         58        250      0.159         10
      1          0               0         69        316      0.188         10
      1          0               0         29        148      0.092         10
      1          0               0         47        167      0.080         10
      1          0               0         65        195      0.181         10
      1          0               0         60        284      0.080         10
      1          0               0         43        125      0.062         10
      1          0               0         68        260      0.100         10
      1          0               0         38        178      0.064         10
      1          0               0         84        209      0.114         10
      1          0               0         33        148      0.047         10
      1          0               0         76        341      0.107         10
      1          0               0         66        162      0.089         10
      1          0               0         69        262      0.113         10
      1          0               0         72        319      0.096         10
      1          0               0         72        227      0.102         10
      1          0               0         52        138      0.073         10
      1          0               0         51        219      0.078         10
      1          0               0         44        125      0.058         10
      1          0               0         22        126      0.030         10
      1          0               0         76        311      0.107         10
      1          0               0         62        291      0.097         10
      1          0               0         56        134      0.072         10
      1          0               0         42        146      0.063         10
      1          0               0         59        146      0.158         10
      1          0               0         49        197      0.072         10
      1          0               0         49        149      0.066         10
      1          0               0         97        238      0.148         10
      1          0               0         70        195      0.104         10
      1          0               0         61        245      0.083         10
      1          0               0         52        167      0.070         10
      1          0               0         50        224      0.091         10
      1          0               0         63        186      0.084         10
      1          0               0         65        261      0.099         10
      1          0               0         36        126      0.091         10
      1          0               0         50        159      0.107         10
      1          0               0         85        319      0.227         10
      1          0               0         72        296      0.227         10
      1          0               0         59        179      0.168         10
      1          0               0         89        330      0.279         10
      1          0               0         52        156      0.153         10
      1          0               0         59        233      0.192         10
      1          0               0         73        240      0.230         10
      1          0               0         65        194      0.204         10
      1          0               0         58        285      0.158         10
      1          0               0         65        254      0.131         10
      1          0               0         50        227      0.080         10
      1          0               0         84        231      0.133         10
      1          0               0         90        261      0.129         10
      1          0               0         49        207      0.078         10
      1          0               0         57        203      0.086         10
      1          0               0         83        324      0.128         10
      1          0               0         59        234      0.127         10
      1          0               0         53        240      0.125         10
      1          0               0         61        142      0.268         10
      1          0               0         83        263      0.287         10
      1          0               0         46        266      0.190         10
      1          0               0         57        214      0.181         10
      1          0               0         63        268      0.189         10
      1          0               0         20        109      0.067         10
      1          0               0         34        167      0.104         10
      1          0               0         42        147      0.180         10
      1          0               0         27        156      0.103         10
      1          0               0         52        162      0.157         10
      1          0               0         66        185      0.212         10
      1          0               0         66        285      0.211         10
      1          0               0         90        333      0.270         10
      1          0               0         74        214      0.218         10
      1          0               0         37        161      0.126         10
      1          0               0         69        297      0.203         10
      1          0               0         74        269      0.230         10
      1          0               0         29        121      0.108         10
      1          0               0         88        256      0.283         10
      1          0               0         40        130      0.139         10
      1          0               0         41        189      0.132         10
      1          0               0         55        137      0.159         10
      1          0               0         76        292      0.222         10
      1          0               0         42        164      0.150         10
      1          0               0         65        207      0.323         10
      1          0               0         26        125      0.111         10
      1          0               0         31         94      0.095         10
      1          0               0         32        165      0.108         10
      1          0               0         42        169      0.130         10
      1          0               0         53        191      0.190         10
      1          0               0        104        200      0.303         10
      1          0               0         62        246      0.207         10
      1          0               0         77        277      0.197         10
      1          0               0         43        180      0.164         10
      1          0               0         54        258      0.171         10
      1          0               0         25         96      0.083         10
      1          0               0         64        395      0.650         20
      1          0               0         65        364      0.789         20
