success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         46        139      0.051          5
      1          0               0         39         97      0.027          5
      1          0               0         38        118      0.042          5
      1          0               0         27         99      0.020          5
      1          0               0         37         83      0.025          5
      1          0               0         47        166      0.047          7
      1          0               0         38        135      0.036          7
      1          0               0         33        150      0.035          7
      1          0               0         56        199      0.059          7
      1          0               0         45        146      0.047          7
      1          0               0         47        235      0.066          9
      1          0               0         43        159      0.061          9
      1          0               0         29        165      0.041          9
      1          0               0         60        231      0.081          9
      1          0               0         36        156      0.052          9
