success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         60        172      0.066          5
      1          0               0         25         80      0.017          5
      1          0               0          8         26      0.005          5
      1          0               0         37        108      0.025          5
      1          0               0         48        133      0.030          5
      1          0               0         57        120      0.035          5
      1          0               0         79        174      0.049          5
      1          0               0         61        125      0.038          5
      1          0               0         50        132      0.031          5
      1          0               0         30        121      0.021          5
      1          0               0         46        125      0.029          5
      1          0               0         45        109      0.029          5
      1          0               0         38         70      0.023          5
      1          0               0         33         74      0.023          5
      1          0               0         22         52      0.014          5
      1          0               0         50        130      0.031          5
      1          0               0         10         34      0.006          5
      1          0               0         62        131      0.037          5
      1          0               0         48         95      0.029          5
      1          0               0         51        140      0.033          5
      1          0               0         54        170      0.033          5
      1          0               0         17         53      0.011          5
      1          0               0         68        120      0.042          5
      1          0               0         71        169      0.044          5
      1          0               0         52        163      0.033          5
      1          0               0         49        106      0.031          5
      1          0               0         19         66      0.012          5
      1          0               0         52        128      0.033          5
      1          0               0         46         95      0.028          5
      1          0               0         57        133      0.039          5
      1          0               0         40        106      0.025          5
      1          0               0         21         77      0.014          5
      1          0               0         53        114      0.034          5
      1          0               0         37        136      0.024          5
      1          0               0         24         63      0.015          5
      1          0               0         54        130      0.035          5
      1          0               0         23         71      0.015          5
      1          0               0         86        125      0.053          5
      1          0               0         41        115      0.026          5
      1          0               0         49         79      0.029          5
      1          0               0         40        131      0.026          5
      1          0               0         42        121      0.027          5
      1          0               0         28         97      0.018          5
      1          0               0         37         77      0.023          5
      1          0               0         44        113      0.029          5
      1          0               0         58        153      0.038          5
      1          0               0         40        126      0.026          5
      1          0               0         39        107      0.024          5
      1          0               0         22         75      0.014          5
      1          0               0         77        119      0.047          5
      1          0               0         54        169      0.047          6
      1          0               0         42        110      0.039          6
      1          0               0         76        203      0.073          6
      1          0               0         58        163      0.050          6
      1          0               0         45        128      0.034          6
      1          0               0         53        165      0.040          6
      1          0               0         56        187      0.044          6
      1          0               0         59        132      0.043          6
      1          0               0         54        138      0.041          6
      1          0               0         53        162      0.043          6
      1          0               0         67        198      0.051          6
      1          0               0         49        151      0.042          6
      1          0               0         38         84      0.029          6
      1          0               0         24         72      0.018          6
      1          0               0         32        100      0.024          6
      1          0               0         66        156      0.049          6
      1          0               0         10         42      0.008          6
      1          0               0         31        109      0.025          6
      1          0               0         43        103      0.032          6
      1          0               0         56        172      0.044          6
      1          0               0         74        134      0.054          6
      1          0               0         75        142      0.054          6
      1          0               0         60        119      0.044          6
      1          0               0         61        124      0.046          6
      1          0               0         57        201      0.044          6
      1          0               0         35         97      0.027          6
      1          0               0         58        156      0.044          6
      1          0               0         58        227      0.045          6
      1          0               0         46        106      0.035          6
      1          0               0         55        150      0.043          6
      1          0               0         36        128      0.027          6
      1          0               0         21         82      0.018          6
      1          0               0         54        127      0.042          6
      1          0               0         43        109      0.033          6
      1          0               0         10         47      0.008          6
      1          0               0         84        240      0.067          6
      1          0               0         41        112      0.031          6
      1          0               0         85        169      0.065          6
      1          0               0         66        171      0.050          6
      1          0               0         60        124      0.044          6
      1          0               0         57        219      0.043          6
      1          0               0         42        138      0.033          6
      1          0               0         44        163      0.036          6
      1          0               0         37        100      0.029          6
      1          0               0         47        102      0.036          6
      1          0               0         56        194      0.044          6
      1          0               0         46        141      0.035          6
      1          0               0         56        127      0.042          6
      1          0               0         92        172      0.068          6
      1          0               0         75        197      0.054          6
      1          0               0         70        245      0.067          7
      1          0               0         49        159      0.045          7
      1          0               0         29         69      0.025          7
      1          0               0         58        175      0.055          7
      1          0               0         45        137      0.046          7
      1          0               0         74        156      0.065          7
      1          0               0         65        246      0.057          7
      1          0               0         54        158      0.049          7
      1          0               0         49        166      0.045          7
      1          0               0         50        183      0.048          7
      1          0               0         67        254      0.061          7
      1          0               0         60        211      0.056          7
      1          0               0         38        121      0.034          7
      1          0               0         69        134      0.063          7
      1          0               0         70        135      0.060          7
      1          0               0         45        141      0.041          7
      1          0               0         13         55      0.012          7
      1          0               0         44        150      0.041          7
      1          0               0         62        163      0.053          7
      1          0               0         53        132      0.048          7
      1          0               0         75        191      0.064          7
      1          0               0         65        202      0.060          7
      1          0               0        102        210      0.106          7
      1          0               0         57        146      0.053          7
      1          0               0         90        350      0.078          7
      1          0               0         34        112      0.030          7
      1          0               0         50        125      0.044          7
      1          0               0         51        193      0.049          7
      1          0               0         85        188      0.074          7
      1          0               0         24         94      0.022          7
      1          0               0         76        243      0.067          7
