success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0         73        272      0.090           7.685                 1.34         10
      1          0               0         46        237      0.152          11.283                  1.8         20
      1          0               0         90        534      1.113           9.722                 3.13         30
      1          0               0         81        363      0.118           6.704                 1.58         10
      1          0               0         67        503      0.252          11.194                 1.84         20
      1          0               0         83        752      0.734          12.373                  2.5         30
      1          0               0         81        245      0.115           6.123                 1.65         10
      1          0               0         69        717      0.367           7.783                 2.59         20
      1          0               0         83        698      1.132           7.699                 3.97         30
      1          0               0         94        341      0.126           7.330                 1.43         10
      1          0               0         57        410      0.168          11.404                 1.77         20
      1          0               0         81        562      0.635          11.420                  2.7         30
      1          0               0         34        144      0.040           7.412                 1.37         10
      1          0               0         28        129      0.087          10.143                 1.99         20
      1          0               0         52        479      0.511          10.923                 2.77         30
      1          0               0         71        263      0.111           5.817                 1.76         10
      1          0               0         70        375      0.258          11.586                 1.74         20
      1          0               0         40        322      0.399          11.150                 2.72         30
      1          0               0         61        321      0.093           5.918                 1.73         10
      1          0               0         52        313      0.178           9.577                 2.11         20
      1          0               0         60        493      0.576          10.167                 3.07         30
      1          0               0         64        175      0.077           7.828                  1.3         10
      1          0               0         59        365      0.227           9.780                 2.08         20
      1          0               0         51        445      0.470          10.137                 3.01         30
      1          0               0         75        251      0.097           7.027                 1.44         10
      1          0               0         83        353      0.316          10.084                 2.03         20
      1          0               0         88        547      0.714          12.716                 2.38         30
      1          0               0         64        283      0.102           6.672                 1.52         10
      1          0               0         54        273      0.172          11.167                 1.82         20
      1          0               0         55        465      0.365          13.055                 2.33         30
      1          0               0         69        193      0.082           7.928                  1.3         10
      1          0               0         90        447      0.285          11.778                 1.78         20
      1          0               0        107        921      0.867          12.430                 2.46         30
      1          0               0         33        102      0.040           7.212                 1.43         10
      1          0               0         64        375      0.188          10.688                 1.89         20
      1          0               0         96        851      0.809          12.771                 2.38         30
      1          0               0         23        106      0.028           7.391                 1.38         10
      1          0               0         65        424      0.230           9.646                 2.13         20
      1          0               0         71        493      0.582          13.352                 2.26         30
      1          0               0         21         70      0.024           8.143                 1.23         10
      1          0               0         46        294      0.170          11.587                 1.75         20
      1          0               0         51        503      0.526          11.000                 2.74         30
      1          0               0         38        113      0.059           7.158                 1.41         10
      1          0               0         37        206      0.176           9.892                 2.08         20
      1          0               0         54        361      0.523          10.389                 2.98         30
      1          0               0         63        320      0.116           5.524                 1.88         10
      1          0               0        109        974      0.453          10.376                 1.95         20
      1          0               0        100       1022      0.948          12.350                 2.45         30
      1          0               0         24         86      0.031           7.583                 1.34         10
      1          0               0         56        243      0.192          12.339                 1.66         20
      1          0               0         93        882      1.019          12.871                  2.4         30
      1          0               0        103        301      0.130           7.903                 1.31         10
      1          0               0         89        641      0.270          12.180                 1.69         20
      1          0               0         85        788      0.579          12.647                  2.4         30
      1          0               0         34        172      0.042           7.529                 1.35         10
      1          0               0         70        570      0.262          10.857                 1.86         20
      1          0               0         50        624      0.314          13.440                 2.25         30
      1          0               0         49        184      0.065           7.857                 1.32         10
      1          0               0         46        343      0.121          13.587                 1.48         20
      1          0               0         56        346      0.337          13.714                  2.2         30
      1          0               0         83        377      0.112           7.277                 1.41         10
      1          0               0         87        559      0.273          12.356                 1.64         20
      1          0               0         84        691      0.924          11.333                 2.67         30
      1          0               0         35        131      0.047           7.571                 1.34         10
      1          0               0         82        356      0.284          11.707                 1.74         20
      1          0               0         85        837      0.833          14.529                 2.09         30
      1          0               0         75        280      0.133           6.027                 1.72         10
      1          0               0         65        212      0.274          11.277                 1.79         20
      1          0               0         78        620      1.068          12.603                 2.39         30
      1          0               0         64        196      0.070           8.938                 1.14         10
      1          0               0        140       1021      0.438          14.621                  1.4         20
      1          0               0        121       1041      0.918          14.083                 2.15         30
      1          0               0         51        146      0.065           7.137                 1.43         10
      1          0               0         37        305      0.119          10.297                 1.97         20
      1          0               0         78        718      0.758          11.872                 2.58         30
      1          0               0         33        156      0.044           7.758                  1.3         10
      1          0               0         58        421      0.235          10.448                 1.93         20
      1          0               0         95        885      1.361          10.663                 2.85         30
      1          0               0         79        303      0.096           7.861                 1.29         10
      1          0               0         75        480      0.212          12.120                 1.68         20
      1          0               0         66        575      0.568          12.606                 2.39         30
      1          0               0         12         44      0.014           8.167                 1.23         10
      1          0               0         11         66      0.030          10.909                 1.84         20
      1          0               0         80        413      0.663          12.838                  2.4         30
      1          0               0         26        102      0.038           6.308                 1.63         10
      1          0               0         94        652      0.447           9.021                 2.25         20
      1          0               0         74        536      0.681          10.959                 2.77         30
      1          0               0         51        119      0.114           6.745                 1.55         10
      1          0               0         80        742      0.334          10.725                 1.94         20
      1          0               0         68        454      0.430          14.132                 2.17         30
      1          0               0         68        222      0.090           7.176                 1.42         10
      1          0               0        101        802      0.395          11.416                 1.79         20
      1          0               0         65        520      0.460          14.677                 2.14         30
      1          0               0         65        338      0.139           4.769                 2.19         10
      1          0               0         81        686      0.353          11.049                 1.83         20
      1          0               0         73        661      0.829          12.027                 2.51         30
      1          0               0         59        149      0.075           8.169                 1.23         10
      1          0               0         71        277      0.271           9.986                 2.02         20
      1          0               0         95        696      0.796          12.032                  2.5         30
      1          0               0         18         67      0.023           7.056                 1.44         10
      1          0               0         89        631      0.394          10.483                 1.93         20
      1          0               0        105       1058      1.293          13.105                 2.31         30
      1          0               0         63        233      0.108           6.524                 1.59         10
      1          0               0         68        442      0.397           8.015                 2.64         20
      1          0               0         65        504      0.752          11.277                 2.69         30
      1          0               0         50        147      0.066           7.180                 1.44         10
      1          0               0         92        438      0.277          13.261                 1.54         20
      1          0               0         36        268      0.359          11.611                 2.62         30
      1          0               0         70        277      0.097           7.914                  1.3         10
      1          0               0         88        606      0.435          10.875                 1.89         20
      1          0               0         86        942      0.963          14.163                 2.16         30
      1          0               0         97        512      0.148           6.732                 1.56         10
      1          0               0         98        653      0.479           8.939                 2.26         20
      1          0               0        103        726      0.864          10.515                 2.88         30
