number               collision            collision_obst       flowtime             makespan             runtime              success              sum_of_dists         max_dist            
40                   0                    0                    2016                 138                  0.012                100                  1981.0               138.0               
40                   0                    0                    1714                 109                  0.009                100                  1714.0               109.0               
40                   0                    0                    1964                 124                  0.011                100                  1945.0               124.0               
40                   0                    0                    2197                 104                  0.01                 100                  2188.0               104.0               
40                   0                    0                    3008                 166                  0.013                100                  2967.0               166.0               
40                   0                    0                    2460                 120                  0.011                100                  2436.0               120.0               
40                   0                    0                    2214                 110                  0.01                 100                  2213.0               110.0               
40                   0                    0                    1837                 92                   0.009                100                  1837.0               92.0                
40                   0                    0                    2258                 121                  0.011                100                  2258.0               121.0               
40                   0                    0                    2279                 114                  0.011                100                  2223.0               114.0               
40                   0                    0                    2826                 142                  0.011                100                  2826.0               142.0               
40                   0                    0                    2404                 101                  0.008                100                  2404.0               101.0               
40                   0                    0                    1161                 76                   0.006                100                  1155.0               76.0                
40                   0                    0                    1901                 101                  0.01                 100                  1900.0               101.0               
40                   0                    0                    1843                 85                   0.007                100                  1843.0               85.0                
40                   0                    0                    2158                 110                  0.009                100                  2101.0               110.0               
40                   0                    0                    2197                 117                  0.011                100                  2197.0               117.0               
40                   0                    0                    2482                 135                  0.012                100                  2482.0               135.0               
40                   0                    0                    2311                 133                  0.013                100                  2304.0               132.0               
40                   0                    0                    2721                 132                  0.012                100                  2665.0               132.0               
40                   0                    0                    1532                 109                  0.01                 100                  1530.0               109.0               
40                   0                    0                    2050                 133                  0.011                100                  1964.0               133.0               
40                   0                    0                    1643                 95                   0.009                100                  1643.0               95.0                
40                   0                    0                    1984                 136                  0.012                100                  1984.0               136.0               
40                   0                    0                    1695                 98                   0.008                100                  1695.0               98.0                
40                   0                    0                    2764                 145                  0.012                100                  2764.0               145.0               
40                   0                    0                    2995                 162                  0.013                100                  2985.0               162.0               
40                   0                    0                    1591                 114                  0.009                100                  1591.0               114.0               
40                   0                    0                    1890                 120                  0.011                100                  1890.0               120.0               
40                   0                    0                    1415                 80                   0.008                100                  1401.0               80.0                
40                   0                    0                    2258                 127                  0.011                100                  2202.0               127.0               
40                   0                    0                    2559                 126                  0.011                100                  2559.0               126.0               
40                   0                    0                    1331                 76                   0.005                100                  1331.0               76.0                
40                   0                    0                    2527                 104                  0.011                100                  2527.0               104.0               
40                   0                    0                    2742                 152                  0.014                100                  2723.0               152.0               
40                   0                    0                    2129                 124                  0.011                100                  2112.0               124.0               
40                   0                    0                    3047                 139                  0.011                100                  2999.0               139.0               
40                   0                    0                    1689                 88                   0.008                100                  1689.0               88.0                
40                   0                    0                    1517                 76                   0.007                100                  1492.0               76.0                
40                   0                    0                    2593                 126                  0.012                100                  2593.0               126.0               
40                   0                    0                    1832                 109                  0.009                100                  1832.0               109.0               
40                   0                    0                    3249                 167                  0.013                100                  3249.0               167.0               
40                   0                    0                    3594                 159                  0.013                100                  3593.0               159.0               
40                   0                    0                    3014                 156                  0.012                100                  3014.0               156.0               
40                   0                    0                    2563                 146                  0.012                100                  2538.0               146.0               
40                   0                    0                    1712                 108                  0.01                 100                  1712.0               108.0               
40                   0                    0                    2243                 114                  0.01                 100                  2221.0               114.0               
40                   0                    0                    2846                 198                  0.015                100                  2845.0               198.0               
40                   0                    0                    2109                 120                  0.011                100                  2109.0               120.0               
40                   0                    0                    1844                 84                   0.009                100                  1844.0               84.0                
40                   0                    0                    2082                 119                  0.013                100                  2082.0               119.0               
40                   0                    0                    1563                 90                   0.008                100                  1543.0               90.0                
40                   0                    0                    2247                 129                  0.012                100                  2216.0               129.0               
40                   0                    0                    2710                 151                  0.012                100                  2709.0               151.0               
40                   0                    0                    2090                 101                  0.01                 100                  1988.0               101.0               
40                   0                    0                    1716                 111                  0.009                100                  1716.0               111.0               
40                   0                    0                    1670                 102                  0.01                 100                  1670.0               102.0               
40                   0                    0                    2583                 117                  0.011                100                  2583.0               117.0               
40                   0                    0                    2108                 108                  0.01                 100                  2088.0               108.0               
40                   0                    0                    3636                 167                  0.014                100                  3547.0               167.0               
40                   0                    0                    1490                 96                   0.009                100                  1490.0               96.0                
40                   0                    0                    1761                 107                  0.01                 100                  1761.0               107.0               
40                   0                    0                    2336                 138                  0.012                100                  2336.0               138.0               
40                   0                    0                    2140                 104                  0.01                 100                  2140.0               104.0               
40                   0                    0                    2816                 122                  0.01                 100                  2816.0               122.0               
40                   0                    0                    1827                 113                  0.01                 100                  1827.0               113.0               
40                   0                    0                    2930                 160                  0.012                100                  2930.0               160.0               
40                   0                    0                    1759                 103                  0.009                100                  1758.0               103.0               
40                   0                    0                    1969                 111                  0.009                100                  1931.0               111.0               
40                   0                    0                    2160                 114                  0.011                100                  2134.0               114.0               
40                   0                    0                    1956                 121                  0.011                100                  1956.0               121.0               
40                   0                    0                    1592                 150                  0.012                100                  1592.0               150.0               
40                   0                    0                    2275                 135                  0.011                100                  2275.0               135.0               
40                   0                    0                    2133                 129                  0.01                 100                  2110.0               129.0               
40                   0                    0                    1863                 101                  0.009                100                  1863.0               101.0               
40                   0                    0                    1897                 125                  0.011                100                  1896.0               125.0               
40                   0                    0                    2529                 154                  0.012                100                  2515.0               154.0               
40                   0                    0                    2251                 116                  0.009                100                  2251.0               116.0               
40                   0                    0                    1581                 89                   0.007                100                  1581.0               89.0                
40                   0                    0                    2057                 121                  0.012                100                  2016.0               121.0               
40                   0                    0                    1517                 110                  0.01                 100                  1517.0               110.0               
40                   0                    0                    2754                 142                  0.012                100                  2754.0               142.0               
40                   0                    0                    1698                 110                  0.01                 100                  1645.0               110.0               
40                   0                    0                    2731                 144                  0.012                100                  2720.0               144.0               
40                   0                    0                    2392                 138                  0.011                100                  2392.0               138.0               
40                   0                    0                    1328                 89                   0.009                100                  1328.0               89.0                
40                   0                    0                    1860                 84                   0.009                100                  1860.0               84.0                
40                   0                    0                    2209                 120                  0.011                100                  2209.0               120.0               
40                   0                    0                    2245                 129                  0.013                100                  2245.0               129.0               
40                   0                    0                    1437                 104                  0.01                 100                  1437.0               104.0               
40                   0                    0                    2471                 144                  0.012                100                  2464.0               144.0               
40                   0                    0                    1974                 123                  0.01                 100                  1974.0               123.0               
40                   0                    0                    2557                 160                  0.012                100                  2554.0               160.0               
40                   0                    0                    1365                 93                   0.008                100                  1365.0               93.0                
40                   0                    0                    2779                 148                  0.011                100                  2779.0               148.0               
40                   0                    0                    2303                 99                   0.009                100                  2302.0               99.0                
40                   0                    0                    1965                 125                  0.012                100                  1965.0               125.0               
40                   0                    0                    2503                 167                  0.013                100                  2503.0               167.0               
40                   0                    0                    1466                 74                   0.007                100                  1418.0               74.0                
40                   0                    0                    2472                 141                  0.012                100                  2472.0               141.0               
40                   0                    0                    2171                 115                  0.01                 100                  2170.0               115.0               
40                   0                    0                    1731                 95                   0.008                100                  1691.0               95.0                
40                   0                    0                    1613                 97                   0.009                100                  1610.0               97.0                
40                   0                    0                    2037                 115                  0.01                 100                  2003.0               115.0               
40                   0                    0                    1414                 87                   0.008                100                  1414.0               87.0                
40                   0                    0                    1588                 102                  0.009                100                  1580.0               102.0               
40                   0                    0                    1992                 102                  0.01                 100                  1991.0               102.0               
40                   0                    0                    1659                 140                  0.013                100                  1655.0               140.0               
40                   0                    0                    1572                 104                  0.009                100                  1570.0               104.0               
40                   0                    0                    2181                 156                  0.013                100                  2169.0               156.0               
40                   0                    0                    1464                 93                   0.009                100                  1413.0               93.0                
40                   0                    0                    1967                 121                  0.011                100                  1934.0               121.0               
40                   0                    0                    2483                 137                  0.012                100                  2483.0               137.0               
40                   0                    0                    2697                 136                  0.011                100                  2697.0               136.0               
40                   0                    0                    1849                 110                  0.011                100                  1848.0               110.0               
40                   0                    0                    2029                 108                  0.01                 100                  1994.0               108.0               
50                   0                    0                    2608                 133                  0.016                100                  2604.0               133.0               
50                   0                    0                    2190                 97                   0.013                100                  2190.0               97.0                
50                   0                    0                    2019                 125                  0.015                100                  1985.0               125.0               
50                   0                    0                    3429                 177                  0.017                100                  3429.0               177.0               
50                   0                    0                    2099                 84                   0.011                100                  2099.0               84.0                
50                   0                    0                    2012                 89                   0.012                100                  1994.0               89.0                
50                   0                    0                    2343                 106                  0.014                100                  2343.0               106.0               
50                   0                    0                    2010                 83                   0.011                100                  2009.0               82.0                
50                   0                    0                    1912                 93                   0.011                100                  1856.0               93.0                
50                   0                    0                    3310                 132                  0.016                100                  3310.0               132.0               
50                   0                    0                    2235                 109                  0.015                100                  2235.0               109.0               
50                   0                    0                    2762                 154                  0.017                100                  2696.0               154.0               
50                   0                    0                    2292                 97                   0.012                100                  2292.0               97.0                
50                   0                    0                    2316                 98                   0.012                100                  2316.0               98.0                
50                   0                    0                    2919                 127                  0.014                100                  2919.0               127.0               
50                   0                    0                    2059                 79                   0.01                 100                  2041.0               79.0                
50                   0                    0                    2249                 129                  0.014                100                  2213.0               129.0               
50                   0                    0                    3307                 129                  0.014                100                  3226.0               129.0               
50                   0                    0                    2219                 103                  0.011                100                  2186.0               103.0               
50                   0                    0                    3203                 123                  0.013                100                  3190.0               123.0               
50                   0                    0                    1864                 103                  0.011                100                  1863.0               103.0               
50                   0                    0                    3138                 145                  0.017                100                  3068.0               145.0               
50                   0                    0                    2784                 107                  0.014                100                  2736.0               107.0               
50                   0                    0                    3564                 164                  0.016                100                  3564.0               164.0               
50                   0                    0                    1665                 78                   0.01                 100                  1661.0               78.0                
50                   0                    0                    3893                 141                  0.016                100                  3893.0               141.0               
50                   0                    0                    2193                 96                   0.009                100                  2193.0               96.0                
50                   0                    0                    2374                 111                  0.014                100                  2374.0               111.0               
50                   0                    0                    2712                 103                  0.013                100                  2711.0               103.0               
50                   0                    0                    3209                 152                  0.016                100                  3208.0               151.0               
50                   0                    0                    2628                 142                  0.017                100                  2625.0               142.0               
50                   0                    0                    3677                 166                  0.017                100                  3655.0               166.0               
50                   0                    0                    2042                 84                   0.01                 100                  2025.0               84.0                
50                   0                    0                    1995                 98                   0.012                100                  1920.0               98.0                
50                   0                    0                    1894                 80                   0.009                100                  1894.0               80.0                
50                   0                    0                    2277                 109                  0.013                100                  2221.0               109.0               
50                   0                    0                    3851                 154                  0.017                100                  3819.0               154.0               
50                   0                    0                    2066                 113                  0.013                100                  2065.0               113.0               
50                   0                    0                    1720                 92                   0.01                 100                  1720.0               92.0                
50                   0                    0                    3364                 155                  0.018                100                  3358.0               155.0               
50                   0                    0                    3052                 124                  0.017                100                  2989.0               124.0               
50                   0                    0                    2135                 113                  0.013                100                  2069.0               113.0               
50                   0                    0                    2378                 91                   0.011                100                  2378.0               91.0                
50                   0                    0                    2827                 109                  0.012                100                  2768.0               109.0               
50                   0                    0                    2650                 102                  0.011                100                  2649.0               102.0               
50                   0                    0                    3582                 164                  0.017                100                  3492.0               164.0               
50                   0                    0                    2101                 97                   0.012                100                  2100.0               97.0                
50                   0                    0                    2527                 125                  0.015                100                  2526.0               125.0               
50                   0                    0                    2479                 108                  0.013                100                  2419.0               108.0               
50                   0                    0                    2219                 115                  0.014                100                  2159.0               115.0               
50                   0                    0                    2350                 118                  0.014                100                  2333.0               118.0               
50                   0                    0                    1820                 101                  0.012                100                  1820.0               101.0               
50                   0                    0                    1714                 103                  0.013                100                  1714.0               103.0               
50                   0                    0                    1648                 81                   0.01                 100                  1642.0               81.0                
50                   0                    0                    2475                 129                  0.016                100                  2474.0               129.0               
50                   0                    0                    1539                 83                   0.011                100                  1539.0               83.0                
50                   0                    0                    1984                 86                   0.01                 100                  1984.0               86.0                
50                   0                    0                    2611                 101                  0.012                100                  2611.0               101.0               
50                   0                    0                    1963                 99                   0.012                100                  1937.0               99.0                
50                   0                    0                    1822                 96                   0.012                100                  1764.0               96.0                
50                   0                    0                    2351                 94                   0.012                100                  2315.0               94.0                
50                   0                    0                    2224                 101                  0.012                100                  2224.0               101.0               
50                   0                    0                    2052                 99                   0.012                100                  2052.0               99.0                
50                   0                    0                    3327                 146                  0.018                100                  3319.0               146.0               
50                   0                    0                    1857                 78                   0.009                100                  1833.0               78.0                
50                   0                    0                    1697                 79                   0.01                 100                  1696.0               79.0                
50                   0                    0                    2002                 104                  0.013                100                  1933.0               104.0               
50                   0                    0                    2999                 140                  0.016                100                  2998.0               140.0               
50                   0                    0                    2152                 115                  0.014                100                  2152.0               115.0               
50                   0                    0                    2940                 129                  0.016                100                  2859.0               129.0               
50                   0                    0                    2337                 89                   0.01                 100                  2282.0               89.0                
50                   0                    0                    3024                 133                  0.014                100                  2987.0               133.0               
50                   0                    0                    1930                 94                   0.011                100                  1902.0               94.0                
50                   0                    0                    1701                 87                   0.01                 100                  1682.0               87.0                
50                   0                    0                    2384                 98                   0.012                100                  2384.0               98.0                
50                   0                    0                    1732                 91                   0.014                100                  1732.0               91.0                
50                   0                    0                    3027                 114                  0.014                100                  3026.0               114.0               
50                   0                    0                    2123                 103                  0.012                100                  2123.0               103.0               
50                   0                    0                    2174                 101                  0.013                100                  2096.0               101.0               
50                   0                    0                    2779                 117                  0.015                100                  2779.0               117.0               
50                   0                    0                    2165                 93                   0.012                100                  2165.0               93.0                
50                   0                    0                    2338                 111                  0.013                100                  2286.0               111.0               
50                   0                    0                    2577                 125                  0.016                100                  2573.0               125.0               
50                   0                    0                    2504                 116                  0.014                100                  2504.0               116.0               
50                   0                    0                    3387                 120                  0.015                100                  3387.0               120.0               
50                   0                    0                    2832                 126                  0.016                100                  2832.0               126.0               
50                   0                    0                    1992                 105                  0.014                100                  1968.0               105.0               
50                   0                    0                    2093                 101                  0.011                100                  2093.0               101.0               
50                   0                    0                    1577                 83                   0.009                100                  1577.0               83.0                
50                   0                    0                    4544                 193                  0.02                 100                  4333.0               193.0               
50                   0                    0                    1810                 87                   0.011                100                  1810.0               87.0                
50                   0                    0                    1962                 104                  0.012                100                  1961.0               104.0               
50                   0                    0                    1776                 85                   0.01                 100                  1776.0               85.0                
50                   0                    0                    1915                 125                  0.016                100                  1915.0               125.0               
50                   0                    0                    1824                 94                   0.012                100                  1824.0               94.0                
50                   0                    0                    2695                 141                  0.016                100                  2660.0               141.0               
50                   0                    0                    2433                 102                  0.012                100                  2397.0               102.0               
50                   0                    0                    1758                 108                  0.013                100                  1757.0               108.0               
50                   0                    0                    1840                 89                   0.01                 100                  1840.0               89.0                
50                   0                    0                    2004                 94                   0.01                 100                  2004.0               94.0                
50                   0                    0                    2318                 103                  0.013                100                  2318.0               103.0               
50                   0                    0                    2040                 109                  0.013                100                  2018.0               109.0               
50                   0                    0                    2467                 126                  0.014                100                  2454.0               126.0               
50                   0                    0                    1931                 114                  0.014                100                  1876.0               114.0               
50                   0                    0                    2279                 99                   0.011                100                  2279.0               99.0                
50                   0                    0                    1829                 92                   0.012                100                  1809.0               92.0                
50                   0                    0                    1646                 74                   0.009                100                  1646.0               74.0                
50                   0                    0                    1765                 86                   0.009                100                  1765.0               86.0                
50                   0                    0                    1730                 100                  0.012                100                  1730.0               100.0               
50                   0                    0                    2083                 85                   0.011                100                  2082.0               85.0                
50                   0                    0                    2763                 135                  0.016                100                  2735.0               135.0               
50                   0                    0                    2562                 114                  0.014                100                  2561.0               114.0               
50                   0                    0                    3272                 132                  0.015                100                  3272.0               132.0               
50                   0                    0                    2299                 93                   0.013                100                  2299.0               93.0                
50                   0                    0                    1839                 89                   0.011                100                  1838.0               89.0                
50                   0                    0                    3027                 137                  0.016                100                  3018.0               137.0               
50                   0                    0                    2158                 145                  0.016                100                  2119.0               145.0               
50                   0                    0                    2350                 102                  0.013                100                  2350.0               102.0               
50                   0                    0                    2185                 118                  0.015                100                  2185.0               118.0               
50                   0                    0                    1836                 86                   0.011                100                  1836.0               86.0                
50                   0                    0                    2705                 119                  0.014                100                  2705.0               119.0               
50                   0                    0                    1434                 70                   0.008                100                  1434.0               70.0                
50                   0                    0                    2649                 120                  0.014                100                  2613.0               120.0               
