success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         86        257      0.042          5
      1          0               0         95        312      0.046          5
      1          0               0         96        338      0.047          5
      1          0               0         60        275      0.033          5
      1          0               0         99        395      0.048          5
      1          0               0         78        329      0.039          5
      1          0               0        103        334      0.049          5
      1          0               0         41        166      0.021          5
      1          0               0         87        270      0.042          5
      1          0               0         85        298      0.042          5
      1          0               0        116        358      0.056          5
      1          0               0        110        292      0.052          5
      1          0               0        105        358      0.064          5
      1          0               0         76        192      0.036          5
      1          0               0         95        275      0.045          5
      1          0               0         98        286      0.047          5
      1          0               0         52        141      0.026          5
      1          0               0        105        292      0.051          5
      1          0               0        108        285      0.052          5
      1          0               0        107        277      0.051          5
      1          0               0         70        252      0.034          5
      1          0               0        109        212      0.052          5
      1          0               0        115        246      0.055          5
      1          0               0         75        196      0.036          5
      1          0               0         93        286      0.061          5
      1          0               0         94        250      0.046          5
      1          0               0         93        246      0.044          5
      1          0               0         93        260      0.046          5
      1          0               0        109        310      0.054          5
      1          0               0         86        234      0.041          5
      1          0               0        101        251      0.048          5
      1          0               0         87        214      0.041          5
      1          0               0         59        193      0.029          5
      1          0               0        101        307      0.049          5
      1          0               0        108        361      0.053          5
      1          0               0        107        331      0.051          5
      1          0               0         95        275      0.045          5
      1          0               0         56        208      0.027          5
      1          0               0         87        289      0.041          5
      1          0               0         85        359      0.041          5
      1          0               0         91        300      0.043          5
      1          0               0         43        147      0.021          5
      1          0               0         86        296      0.041          5
      1          0               0        108        317      0.052          5
      1          0               0        103        332      0.050          5
      1          0               0        108        292      0.053          5
      1          0               0         78        253      0.038          5
      1          0               0         87        206      0.042          5
      1          0               0         81        247      0.040          5
      1          0               0        117        417      0.058          5
      1          0               0         86        290      0.048          6
      1          0               0         95        374      0.053          6
      1          0               0         96        397      0.054          6
      1          0               0         60        312      0.034          6
      1          0               0         99        413      0.056          6
      1          0               0         93        422      0.053          6
      1          0               0        103        379      0.057          6
      1          0               0         41        179      0.023          6
      1          0               0         86        335      0.048          6
      1          0               0         85        336      0.049          6
      1          0               0        116        402      0.065          6
      1          0               0        113        405      0.064          6
      1          0               0        105        393      0.060          6
      1          0               0         76        229      0.042          6
      1          0               0         95        349      0.053          6
      1          0               0         97        371      0.054          6
      1          0               0         76        217      0.042          6
      1          0               0        105        301      0.057          6
      1          0               0        108        349      0.060          6
      1          0               0        107        314      0.059          6
      1          0               0         83        335      0.046          6
      1          0               0        109        275      0.059          6
      1          0               0        115        251      0.062          6
      1          0               0         75        219      0.041          6
      1          0               0         93        355      0.053          6
      1          0               0         94        264      0.052          6
      1          0               0         93        262      0.051          6
      1          0               0         93        281      0.052          6
      1          0               0        109        321      0.061          6
      1          0               0         86        243      0.047          6
      1          0               0        101        365      0.056          6
      1          0               0         87        278      0.062          6
      1          0               0         82        275      0.058          6
      1          0               0        101        323      0.061          6
      1          0               0        108        418      0.060          6
      1          0               0        107        397      0.060          6
      1          0               0         95        316      0.052          6
      1          0               0        101        309      0.057          6
