success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0        109        555      0.174         10
      1          0               0         94        552      0.091         10
      1          0               0        103        696      0.099         10
      1          0               0         80        517      0.075         10
      1          0               0         99        702      0.098         10
      1          0               0         93        623      0.092         10
      1          0               0        103        539      0.097         10
      1          0               0         63        369      0.060         10
      1          0               0         91        572      0.088         10
      1          0               0         84        507      0.082         10
      1          0               0        117        648      0.111         10
      1          0               0        112        641      0.107         10
      1          0               0        104        654      0.100         10
      1          0               0         87        436      0.083         10
      1          0               0         95        525      0.091         10
      1          0               0         98        594      0.096         10
      1          0               0         97        515      0.093         10
      1          0               0        106        474      0.101         10
      1          0               0        108        527      0.103         10
      1          0               0        111        660      0.106         10
      1          0               0        112        648      0.108         10
      1          0               0        108        516      0.104         10
      1          0               0        114        436      0.106         10
      1          0               0         75        425      0.072         10
      1          0               0         93        611      0.090         10
      1          0               0        103        546      0.098         10
      1          0               0        104        596      0.100         10
      1          0               0         93        447      0.090         10
      1          0               0        116        681      0.114         10
      1          0               0         86        449      0.082         10
      1          0               0        101        567      0.096         10
      1          0               0        101        568      0.098         10
      1          0               0         90        527      0.088         10
      1          0               0        101        499      0.096         10
      1          0               0        108        654      0.106         10
      1          0               0        107        661      0.102         10
      1          0               0         95        580      0.092         10
      1          0               0        101        571      0.098         10
      1          0               0        125        713      0.119         10
      1          0               0         91        669      0.090         10
      1          0               0         93        613      0.089         10
      1          0               0         99        461      0.095         10
      1          0               0         86        554      0.082         10
      1          0               0        107        605      0.102         10
      1          0               0        103        613      0.098         10
      1          0               0        108        579      0.105         10
      1          0               0         77        440      0.073         10
      1          0               0         87        462      0.082         10
      1          0               0         85        554      0.084         10
      1          0               0        117        761      0.113         10
      1          0               0        135        503      0.126         10
      1          0               0         98        534      0.095         10
      1          0               0         89        568      0.086         10
      1          0               0         94        629      0.091         10
      1          0               0        104        701      0.101         10
      1          0               0        129        627      0.121         10
      1          0               0         80        473      0.077         10
      1          0               0        116        614      0.111         10
      1          0               0        103        564      0.098         10
      1          0               0        106        481      0.103         10
      1          0               0        114        600      0.108         10
      1          0               0         89        530      0.086         10
      1          0               0         95        470      0.090         10
      1          0               0        117        654      0.113         10
      1          0               0         94        585      0.090         10
      1          0               0         85        580      0.083         10
      1          0               0        100        633      0.096         10
      1          0               0        113        629      0.109         10
      1          0               0         87        531      0.083         10
      1          0               0         98        564      0.095         10
      1          0               0         88        567      0.085         10
      1          0               0         84        418      0.081         10
      1          0               0         97        694      0.095         10
      1          0               0        113        682      0.109         10
      1          0               0        117        575      0.111         10
      1          0               0         97        552      0.093         10
      1          0               0         97        553      0.094         10
      1          0               0         99        625      0.094         10
      1          0               0         97        542      0.093         10
      1          0               0         92        521      0.089         10
      1          0               0        108        546      0.103         10
      1          0               0         88        512      0.084         10
      1          0               0         83        580      0.080         10
      1          0               0         76        475      0.075         10
      1          0               0         87        655      0.087         10
      1          0               0        110        544      0.105         10
      1          0               0         96        475      0.091         10
      1          0               0        117        756      0.113         10
      1          0               0         79        510      0.076         10
      1          0               0         84        524      0.081         10
      1          0               0        107        561      0.103         10
      1          0               0        101        761      0.099         10
      1          0               0         76        480      0.073         10
      1          0               0        105        612      0.101         10
      1          0               0        113        613      0.111         10
      1          0               0        102        491      0.098         10
      1          0               0         94        612      0.091         10
      1          0               0         94        536      0.090         10
      1          0               0        116        649      0.112         10
      1          0               0         85        623      0.083         10
      1          0               0         93        501      0.089         10
      1          0               0         98        621      0.095         10
      1          0               0         75        563      0.073         10
