success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0        136        521      0.267           5.382                 1.92         10
      1          0               0        187       1017      1.215           8.674                 2.34         20
      1          0               0        138       1051      4.001           6.594                 4.72         30
      1          0               0        101        720     12.587           2.752                 15.4         40
      1          0               0         93        949     35.290           2.237                 24.3         50
      1          0               0        104       1442     74.207           1.875                 33.8         60
      1          0               0        146       1780    170.736           2.034                 35.7         70
      1          0               0        140       1507    225.980           1.121                 75.1         80
      1          0               0        101       1365    240.155           1.000                 90.0         90
      1          0               0        172       2285    562.006           1.000                1e+02        100
      1          0               0         76        373      0.120           6.421                  1.6         10
      1          0               0        127        560      0.782           8.890                 2.29         20
      1          0               0         71        550      2.750           6.817                 4.61         30
      1          0               0         47        553      7.019           4.851                 8.48         40
      1          0               0        131       1352     45.008           3.008                 17.1         50
      1          0               0        118       1845     77.840           1.839                 35.2         60
      1          0               0        110       1617    119.297           1.009                 69.7         70
      1          0               0        101       1566    163.870           1.000                 80.0         80
      1          0               0         83       1675    188.503           1.000                 90.0         90
      1          0               0        102       1713    314.120           1.000                1e+02        100
      1          0               0        176        600      0.247           6.852                 1.48         10
      1          0               0        100        862      0.885           7.550                 2.85         20
      1          0               0        129       1174      3.239           6.969                 4.49         30
      1          0               0         76        750      6.788           6.921                 6.06         40
      1          0               0         99       1229     23.982           4.778                 11.8         50
      1          0               0        143       1553     63.829           3.888                 21.4         60
      1          0               0        137       1843    131.476           2.453                 33.8         70
      1          0               0        146       2393    220.383           1.767                 49.3         80
      1          0               0        147       2207    331.067           1.014                 89.4         90
      1          0               0        137       2298    423.957           1.000                1e+02        100
      1          0               0         84        446      0.155           5.560                 1.82         10
      1          0               0        155        796      1.721           6.594                 3.15         20
      1          0               0        193       1289     10.822           3.264                 11.8         30
      1          0               0         84       1138      9.868           4.952                  9.0         40
      1          0               0        123       1174     42.471           1.691                 36.9         50
      1          0               0         89       1220     53.442           1.551                 46.0         60
      1          0               0        138       1882    137.478           1.986                 37.5         70
      1          0               0        170       2206    252.814           2.082                 39.8         80
      1          0               0        160       2311    346.154           1.106                 85.2         90
      1          0               0        158       1802    464.235           1.000                1e+02        100
      1          0               0        146        478      0.203           7.370                 1.38         10
      1          0               0         62        467      0.563           5.919                 3.65         20
      1          0               0        135        986      5.189           4.963                 6.35         30
      1          0               0        116        927     10.616           5.638                 7.19         40
      1          0               0        123       1110     21.274           5.593                 9.24         50
      1          0               0        144       1480     59.501           2.458                 25.9         60
      1          0               0        140       1554    118.491           1.871                 39.8         70
      1          0               0        143       1862    210.365           1.021                 79.2         80
      1          0               0        120       1730    256.332           1.025                 88.9         90
      1          0               0        130       1374    380.185           1.023                 98.8        100
      1          0               0        230        777      0.326           6.717                 1.51         10
      1          0               0        155       1143      1.120           7.652                  2.7         20
      1          0               0        124       1149      5.048           5.677                 5.46         30
      1          0               0        184       1728     15.267           5.158                 8.02         40
      1          0               0        162       1544     41.620           2.506                 22.0         50
      1          0               0        121       1625     60.911           2.240                 31.1         60
      1          0               0        114       1599    113.194           1.026                 69.1         70
      1          0               0         99       1726    145.936           1.010                 79.6         80
      1          0               0        129       1785    274.509           1.093                 85.8         90
      1          0               0         67       1554    194.739           1.299                 85.1        100
      1          0               0        109        335      0.186           6.119                  1.7         10
      1          0               0        110        609      0.913           7.873                 2.68         20
      1          0               0        128        840      3.805           6.617                 4.81         30
      1          0               0        135       1207     14.923           4.207                 10.6         40
      1          0               0        149       1168     31.486           3.799                 13.6         50
      1          0               0        154       1334     59.106           3.318                 19.8         60
      1          0               0        179       1861    130.561           2.514                 31.6         70
      1          0               0        167       2060    182.035           2.563                 34.0         80
      1          0               0        169       2242    354.262           1.112                 85.1         90
      1          0               0        157       2090    446.457           1.115                 94.3        100
      1          0               0        125        788      0.316           3.640                 3.08         10
      1          0               0        136       1299      1.193           6.243                 3.35         20
      1          0               0        125       1461      4.579           4.888                 6.37         30
      1          0               0        194       1482     18.440           4.649                 9.42         40
      1          0               0        169       2215     51.599           1.893                 35.3         50
