success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0         77        237      0.725           1.234                 8.83         10
      1          0               0         42        215      2.651           1.000                 20.0         20
      1          0               0         90        645     17.822           1.000                 30.0         30
      1          0               0         85        908     22.872           1.000                 40.0         40
      1          0               0         54        573     42.167           1.000                 50.0         50
      1          0               0         66       1001    105.736           1.000                 60.0         60
      1          0               0         62       1055    173.476           1.000                 70.0         70
      1          0               0         64        774    204.280           1.000                 80.0         80
      1          0               0         96       1382    497.003           1.000                 90.0         90
      1          0               0         71       1217    340.258           1.000                1e+02        100
      1          0               0         71        237      0.336           1.845                 5.87         10
      1          0               0         74        361      2.113           1.743                 12.6         20
      1          0               0         70        480      8.736           1.014                 29.8         30
      1          0               0         75        612     21.276           1.000                 40.0         40
      1          0               0         67        576     37.231           1.000                 50.0         50
      1          0               0         30        462     29.807           1.000                 60.0         60
      1          0               0         65        891    111.493           1.000                 70.0         70
      1          0               0         68        841    238.631           1.000                 80.0         80
      1          0               0         84       1715    321.976           1.000                 90.0         90
      1          0               0         98       2000    606.145           1.000                1e+02        100
      1          0               0         44        190      0.507           1.136                 9.32         10
      1          0               0         34        231      2.584           1.000                 20.0         20
      1          0               0         58        408     13.634           1.000                 30.0         30
      1          0               0         91        635     49.389           1.000                 40.0         40
      1          0               0         46        605     48.687           1.000                 50.0         50
      1          0               0         54        577     97.721           1.000                 60.0         60
      1          0               0         92        747    229.774           1.000                 70.0         70
      1          0               0         30        438    101.919           1.000                 80.0         80
      1          0               0         61        717    219.694           1.000                 90.0         90
      1          0               0         50        701    247.940           1.000                1e+02        100
      1          0               0         87        294      0.471           2.069                 6.42         10
      1          0               0         71        356      2.705           1.000                 20.0         20
      1          0               0         91        766     11.255           1.000                 30.0         30
      1          0               0         90       1047     25.801           1.000                 40.0         40
      1          0               0         81       1345     48.098           1.000                 50.0         50
      1          0               0         88       1244    145.714           1.000                 60.0         60
      1          0               0         91       1546    248.194           1.000                 70.0         70
      1          0               0        106       2282    292.269           1.000                 80.0         80
      1          0               0         77       2119    254.290           1.000                 90.0         90
      1          0               0         67       1454    504.522           1.000                1e+02        100
      1          0               0         46        131      0.378           2.674                 3.88         10
      1          0               0         56        381      4.021           1.071                 19.3         20
      1          0               0         67        644     15.916           1.015                 29.8         30
      1          0               0         39        553     21.639           1.000                 40.0         40
      1          0               0         33        483     35.144           1.000                 50.0         50
      1          0               0         73       1061    131.644           1.000                 60.0         60
      1          0               0         63       1038    173.419           1.000                 70.0         70
      1          0               0         63       1040    187.649           1.000                 80.0         80
      1          0               0         61       1014    269.530           1.000                 90.0         90
      1          0               0         67       1053    555.709           1.000                1e+02        100
      1          0               0         98        323      0.882           1.735                  6.6         10
      1          0               0        103        458      6.847           1.311                 16.9         20
      1          0               0         75        460     14.382           1.600                 21.0         30
      1          0               0         41        391     11.811           1.000                 40.0         40
      1          0               0         43        432     37.577           1.000                 50.0         50
      1          0               0         44        582     74.066           1.000                 60.0         60
      1          0               0         62        967    106.495           1.000                 70.0         70
      1          0               0         52        763    171.016           1.000                 80.0         80
      1          0               0         73        737    348.962           1.000                 90.0         90
      1          0               0         75       1056    506.366           1.000                1e+02        100
      1          0               0         52        200      0.545           1.577                 7.18         10
      1          0               0         61        336      4.553           1.000                 20.0         20
      1          0               0         69        487     16.277           1.000                 30.0         30
      1          0               0         62        796     27.491           1.000                 40.0         40
      1          0               0         55        809     58.443           1.000                 50.0         50
      1          0               0         70        920    116.226           1.000                 60.0         60
      1          0               0         66       1380    119.012           1.000                 70.0         70
      1          0               0         67       1592    284.861           1.000                 80.0         80
      1          0               0         86       1657    300.620           1.000                 90.0         90
      1          0               0         70       1807    541.249           1.000                1e+02        100
      1          0               0         78        453      0.685           1.833                 6.58         10
      1          0               0         84        445      5.773           1.548                 14.7         20
      1          0               0         97        963     22.117           1.392                 24.1         30
      1          0               0         77        903     41.594           1.026                 39.5         40
      1          0               0         92       1269     79.334           1.000                 50.0         50
      1          0               0         84       1132     81.825           1.000                 60.0         60
      1          0               0         65        995    152.299           1.000                 70.0         70
      1          0               0         79       1580    335.838           1.000                 80.0         80
      1          0               0         97       1592    497.570           1.000                 90.0         90
      1          0               0         52       1129    433.767           1.000                1e+02        100
      1          0               0         95        428      0.810           1.989                 5.47         10
      1          0               0         64        384      4.753           1.000                 20.0         20
      1          0               0         89        581     20.379           1.270                 26.0         30
