success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0        101        370      0.172         10
      1          0               0         36        173      0.046         10
      1          0               0         81        257      0.100         10
      1          0               0         63        212      0.075         10
      1          0               0         64        216      0.076         10
      1          0               0         38        176      0.044         10
      1          0               0         49        192      0.063         10
      1          0               0         88        260      0.103         10
      1          0               0         97        361      0.133         10
      1          0               0        120        392      0.172         10
      1          0               0        118        368      0.152         10
      1          0               0         61        206      0.071         10
      1          0               0         53        168      0.069         10
      1          0               0         68        218      0.086         10
      1          0               0        108        315      0.131         10
      1          0               0         48        204      0.066         10
      1          0               0        115        219      0.142         10
      1          0               0         50        237      0.065         10
      1          0               0         41        188      0.053         10
      1          0               0         54        197      0.071         10
      1          0               0         69        319      0.097         10
      1          0               0         93        370      0.111         10
      1          0               0         35        125      0.046         10
      1          0               0         86        241      0.106         10
      1          0               0         73        236      0.092         10
      1          0               0         74        320      0.156         10
      1          0               0         82        159      0.099         10
      1          0               0         89        330      0.115         10
      1          0               0         44        195      0.062         10
      1          0               0         79        356      0.132         10
      1          0               0         92        333      0.162         10
      1          0               0         37        121      0.045         10
      1          0               0         80        209      0.096         10
      1          0               0         97        320      0.115         10
      1          0               0         67        237      0.093         10
      1          0               0         81        198      0.096         10
      1          0               0         76        232      0.091         10
      1          0               0         83        297      0.109         10
      1          0               0        127        367      0.185         10
      1          0               0         35        121      0.080         10
      1          0               0         92        489      0.111         10
      1          0               0         63        214      0.070         10
      1          0               0         44        164      0.057         10
      1          0               0        102        300      0.146         10
      1          0               0         71        212      0.164         10
      1          0               0         75        186      0.085         10
      1          0               0         60        207      0.069         10
      1          0               0         88        436      0.129         10
      1          0               0         64        249      0.087         10
      1          0               0         62        181      0.075         10
      1          0               0         54        167      0.064         10
      1          0               0         53        202      0.066         10
      1          0               0         88        376      0.111         10
      1          0               0         85        340      0.110         10
      1          0               0         80        253      0.119         10
      1          0               0         53        263      0.081         10
      1          0               0         23         90      0.025         10
      1          0               0         67        212      0.083         10
      1          0               0         32        169      0.041         10
      1          0               0         32        132      0.065         10
      1          0               0        107        483      0.150         10
      1          0               0         70        269      0.080         10
      1          0               0         59        183      0.066         10
      1          0               0         68        234      0.082         10
      1          0               0         81        315      0.107         10
      1          0               0         76        212      0.096         10
      1          0               0         67        271      0.089         10
      1          0               0         98        467      0.151         10
      1          0               0         70        225      0.088         10
      1          0               0         64        191      0.079         10
      1          0               0         62        231      0.086         10
      1          0               0         58        240      0.072         10
      1          0               0         74        261      0.088         10
