success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0        433       2907      1.805          18.508                 1.09         20
      1          0               0        493       5133      4.064          38.686                 1.04         40
      1          0               0        975      13075     15.294          56.723                 1.06         60
      1          0               0       1226      17761     29.048          76.416                 1.05         80
      1          0               0        977      21045     27.533          94.759                 1.06        100
      1          0               0       1575      29152     63.853         112.103                 1.07        120
      1          0               0       1499      34995     84.494         132.265                 1.06        140
      1          0               0       1389      36490     94.136         146.919                 1.09        160
      1          0               0       1310      40471    103.294         164.044                  1.1        180
      1          0               0        694      24131     53.080         177.948                 1.13        200
      1          0               0        863       6135      3.963          18.443                 1.09         20
      1          0               0        952      12064      8.779          38.767                 1.03         40
      1          0               0        572       9749      8.559          55.656                 1.08         60
      1          0               0        904      18013     18.742          77.199                 1.04         80
      1          0               0        657      13424     17.525          95.391                 1.05        100
      1          0               0        709      13964     25.423         110.770                 1.09        120
      1          0               0        676      18057     30.672         127.714                  1.1        140
      1          0               0        838      25473     44.347         147.956                 1.08        160
      1          0               0       1466      44576    103.250         166.371                 1.08        180
      1          0               0       1394      44244    120.991         181.048                 1.11        200
      1          0               0        907       5885      3.783          19.593                 1.02         20
      1          0               0        997       9128      8.964          39.233                 1.02         40
      1          0               0       1062      14954     14.806          58.727                 1.02         60
      1          0               0        615       6906     10.712          77.769                 1.03         80
      1          0               0        868      11943     22.525          94.985                 1.05        100
      1          0               0        695      14375     22.391         110.967                 1.08        120
      1          0               0       1125      26565     46.653         130.527                 1.07        140
      1          0               0        780      20629     39.054         144.717                 1.11        160
      1          0               0       1395      38060    104.869         161.246                 1.12        180
      1          0               0       1054      29105     94.980         175.342                 1.14        200
      1          0               0        610       4109      2.482          19.652                 1.02         20
      1          0               0        794       7098      6.996          38.435                 1.04         40
      1          0               0       1055      11267     15.403          57.591                 1.04         60
      1          0               0        861      16641     18.879          74.545                 1.07         80
      1          0               0       1438      19792     44.550          94.325                 1.06        100
      1          0               0       1054      23087     41.270         110.606                 1.09        120
      1          0               0       1029      22511     49.569         124.393                 1.13        140
      1          0               0       1223      24183     66.803         143.867                 1.11        160
      1          0               0       1178      32413     85.916         161.149                 1.12        180
      1          0               0       1453      39325    134.661         179.981                 1.11        200
      1          0               0        930       6655      3.824          19.649                 1.02         20
      1          0               0       1238      12445     11.333          39.402                 1.02         40
      1          0               0        976      13347     14.524          59.053                 1.02         60
      1          0               0        995      17176     19.817          77.476                 1.03         80
      1          0               0        859      16658     23.951          96.440                 1.04        100
      1          0               0       1118      30721     41.034         115.035                 1.04        120
      1          0               0       1454      35324     68.862         134.838                 1.04        140
      1          0               0       1593      42070     92.979         150.420                 1.06        160
      1          0               0       1053      33659     66.343         167.764                 1.07        180
      1          0               0        979      34969     75.978         183.604                 1.09        200
      1          0               0        422       3018      1.668          19.107                 1.05         20
      1          0               0        789       6813      6.635          39.529                 1.01         40
      1          0               0       1145      11949     16.722          58.909                 1.02         60
      1          0               0       1434      23695     30.679          78.586                 1.02         80
      1          0               0       1660      32269     53.929          97.257                 1.03        100
      1          0               0       1249      34201     53.747         113.560                 1.06        120
      1          0               0       1428      33507     66.259         132.726                 1.06        140
      1          0               0       1798      62253    144.168         148.093                 1.08        160
      1          0               0       1490      54724    135.954         165.344                 1.09        180
      1          0               0       1588      51133    154.589         183.294                 1.09        200
      1          0               0        650       4804      2.775          18.858                 1.06         20
      1          0               0        869      10553      8.672          36.942                 1.09         40
      1          0               0        890      12153     13.672          56.916                 1.06         60
      1          0               0        719      13541     15.537          76.865                 1.04         80
      1          0               0        904      19224     27.180          95.529                 1.05        100
      1          0               0       1213      29794     50.557         112.047                 1.07        120
      1          0               0       1372      40687     77.047         129.873                 1.08        140
      1          0               0       1160      36593     86.826         142.765                 1.12        160
      1          0               0       1342      38758    118.674         162.779                 1.11        180
      1          0               0       1333      42298    127.541         182.059                  1.1        200
      1          0               0        496       2853      1.983          19.700                 1.02         20
      1          0               0        863      10052      8.508          38.608                 1.04         40
      1          0               0        887      14885     13.431          56.393                 1.07         60
      1          0               0        974      19029     21.652          75.373                 1.06         80
      1          0               0       1293      24680     39.648          95.827                 1.04        100
      1          0               0       1004      33726     44.517         112.524                 1.07        120
      1          0               0       1423      45031     79.957         129.410                 1.08        140
      1          0               0       1090      31758     60.380         150.459                 1.06        160
      1          0               0       1322      43608     66.411         165.517                 1.09        180
      1          0               0       1297      50664    107.894         180.808                 1.11        200
      1          0               0        452       2711      1.869          19.469                 1.03         20
      1          0               0        748       8384      6.854          39.253                 1.02         40
      1          0               0        838      16432     13.415          56.329                 1.07         60
      1          0               0       1273      22846     32.891          75.249                 1.06         80
      1          0               0        966      21536     35.218          90.022                 1.11        100
      1          0               0       1273      27456     55.746         110.131                 1.09        120
      1          0               0       1415      31654     88.171         128.563                 1.09        140
      1          0               0       1352      40312    104.276         143.902                 1.11        160
      1          0               0       1239      50319    112.344         159.942                 1.13        180
      1          0               0       1006      29628     95.924         177.941                 1.13        200
      1          0               0        748       6262      3.210          18.586                 1.08         20
      1          0               0        718       7746      6.976          36.714                 1.09         40
