success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0        433       2907      0.984          18.508                 1.09         20
      1          0               0        493       5133      3.466          38.686                 1.04         40
      1          0               0        975      13075     10.439          56.723                 1.06         60
      1          0               0       1226      17761     21.037          76.416                 1.05         80
      1          0               0        977      21045     18.878          94.759                 1.06        100
      1          0               0       1575      29152     40.330         112.103                 1.07        120
      1          0               0       1499      34995     48.195         132.265                 1.06        140
      1          0               0       1389      36490     59.005         146.919                 1.09        160
      1          0               0       1310      40471     69.962         164.044                  1.1        180
      1          0               0        694      24131     31.639         177.948                 1.13        200
      1          0               0        863       6135      2.184          18.443                 1.09         20
      1          0               0        952      12064      4.833          38.767                 1.03         40
      1          0               0        572       9749      4.747          55.656                 1.08         60
      1          0               0        904      18013     10.539          77.199                 1.04         80
      1          0               0        657      13424      9.562          95.391                 1.05        100
      1          0               0        709      13964     13.726         110.770                 1.09        120
      1          0               0        676      18057     16.608         127.714                  1.1        140
      1          0               0        838      25473     24.250         147.956                 1.08        160
      1          0               0       1466      44576     57.497         166.371                 1.08        180
      1          0               0       1394      44244     70.118         181.048                 1.11        200
      1          0               0        907       5885      2.185          19.593                 1.02         20
      1          0               0        997       9128      5.296          39.233                 1.02         40
      1          0               0       1062      14954      9.539          58.727                 1.02         60
      1          0               0        615       6906      6.816          77.769                 1.03         80
      1          0               0        868      11943     13.587          94.985                 1.05        100
      1          0               0        695      14375     15.958         110.967                 1.08        120
      1          0               0       1125      26565     29.554         130.527                 1.07        140
      1          0               0        780      20629     39.371         144.717                 1.11        160
      1          0               0       1395      38060     69.202         161.246                 1.12        180
      1          0               0       1054      29105     96.361         175.342                 1.14        200
      1          0               0        610       4109      1.395          19.652                 1.02         20
      1          0               0        794       7098      3.979          38.435                 1.04         40
      1          0               0       1055      11267     11.026          57.591                 1.04         60
      1          0               0        861      16641     10.702          74.545                 1.07         80
      1          0               0       1438      19792     28.340          94.325                 1.06        100
      1          0               0       1054      23087     22.795         110.606                 1.09        120
      1          0               0       1029      22511     27.460         124.393                 1.13        140
      1          0               0       1223      24183     37.001         143.867                 1.11        160
      1          0               0       1178      32413     47.671         161.149                 1.12        180
      1          0               0       1453      39325    105.521         179.981                 1.11        200
      1          0               0        930       6655      3.911          19.649                 1.02         20
      1          0               0       1238      12445     11.763          39.402                 1.02         40
      1          0               0        976      13347     13.931          59.053                 1.02         60
      1          0               0        995      17176     16.660          77.476                 1.03         80
      1          0               0        859      16658     14.801          96.440                 1.04        100
      1          0               0       1118      30721     24.658         115.035                 1.04        120
      1          0               0       1454      35324     37.922         134.838                 1.04        140
      1          0               0       1593      42070     51.815         150.420                 1.06        160
      1          0               0       1053      33659     36.719         167.764                 1.07        180
      1          0               0        979      34969     41.476         183.604                 1.09        200
      1          0               0        422       3018      0.940          19.107                 1.05         20
      1          0               0        789       6813      3.734          39.529                 1.01         40
      1          0               0       1145      11949      9.950          58.909                 1.02         60
      1          0               0       1434      23695     25.416          78.586                 1.02         80
      1          0               0       1660      32269     30.023          97.257                 1.03        100
      1          0               0       1249      34201     29.683         113.560                 1.06        120
      1          0               0       1428      33507     37.147         132.726                 1.06        140
      1          0               0       1798      62253     78.408         148.093                 1.08        160
      1          0               0       1490      54724     75.067         165.344                 1.09        180
      1          0               0       1588      51133     85.268         183.294                 1.09        200
      1          0               0        650       4804      1.536          18.858                 1.06         20
      1          0               0        869      10553      5.779          36.942                 1.09         40
      1          0               0        890      12153      7.547          56.916                 1.06         60
      1          0               0        719      13541      8.611          76.865                 1.04         80
      1          0               0        904      19224     15.170          95.529                 1.05        100
      1          0               0       1213      29794     28.838         112.047                 1.07        120
      1          0               0       1372      40687     42.641         129.873                 1.08        140
      1          0               0       1160      36593     49.913         142.765                 1.12        160
      1          0               0       1342      38758     69.661         162.779                 1.11        180
      1          0               0       1333      42298     69.594         182.059                  1.1        200
      1          0               0        496       2853      1.105          19.700                 1.02         20
      1          0               0        863      10052      4.630          38.608                 1.04         40
      1          0               0        887      14885      7.321          56.393                 1.07         60
      1          0               0        974      19029     11.855          75.373                 1.06         80
      1          0               0       1293      24680     21.640          95.827                 1.04        100
      1          0               0       1004      33726     24.831         112.524                 1.07        120
      1          0               0       1423      45031     49.847         129.410                 1.08        140
      1          0               0       1090      31758     47.147         150.459                 1.06        160
      1          0               0       1322      43608     72.538         165.517                 1.09        180
      1          0               0       1297      50664     76.815         180.808                 1.11        200
      1          0               0        452       2711      1.013          19.469                 1.03         20
      1          0               0        748       8384      4.571          39.253                 1.02         40
      1          0               0        838      16432      7.405          56.329                 1.07         60
      1          0               0       1273      22846     18.338          75.249                 1.06         80
      1          0               0        966      21536     18.834          90.022                 1.11        100
      1          0               0       1273      27456     29.979         110.131                 1.09        120
      1          0               0       1415      31654     48.780         128.563                 1.09        140
      1          0               0       1352      40312     54.611         143.902                 1.11        160
      1          0               0       1239      50319     61.117         159.942                 1.13        180
      1          0               0       1006      29628     53.596         177.941                 1.13        200
      1          0               0        748       6262      3.180          18.586                 1.08         20
      1          0               0        718       7746      6.861          36.714                 1.09         40
      1          0               0       1250      14761     17.920          55.337                 1.09         60
      1          0               0       1046      16095     12.278          75.435                 1.06         80
      1          0               0       1226      21380     22.474          90.961                  1.1        100
      1          0               0       1401      25709     57.678         109.053                  1.1        120
      1          0               0       1418      40333     75.878         126.833                 1.11        140
      1          0               0       1446      47075     67.386         144.185                 1.11        160
      1          0               0       1055      42517     58.788         161.662                 1.12        180
      1          0               0       1261      60499     80.050         178.787                 1.12        200
      1          0               0        890       6689      3.971          18.809                 1.07         20
      1          0               0       1303      11101      7.805          38.868                 1.03         40
      1          0               0       1353      20440     13.263          58.090                 1.03         60
      1          0               0        945      14934     19.283          77.916                 1.03         80
      1          0               0        835      15454     13.538          95.684                 1.05        100
      1          0               0        760      15598     14.206         114.704                 1.05        120
      1          0               0       1436      45802     46.057         128.719                 1.09        140
      1          0               0       1233      34418     42.730         146.114                  1.1        160
      1          0               0       1473      36851     67.933         160.004                 1.13        180
      1          0               0       1199      41740     62.100         175.711                 1.14        200
      1          0               0        706       3672      1.644          19.739                 1.01         20
      1          0               0        822       7681      4.165          39.316                 1.02         40
      1          0               0       1246      12435     10.870          57.192                 1.05         60
      1          0               0       1336      16595     17.864          75.061                 1.07         80
      1          0               0       1272      21745     22.298          93.340                 1.07        100
      1          0               0       1378      25678     32.242         113.073                 1.06        120
      1          0               0       1320      42013     39.634         128.781                 1.09        140
      1          0               0       1305      48652     56.738         145.273                  1.1        160
      1          0               0       1043      28620     37.539         165.108                 1.09        180
      1          0               0       1047      40142     65.650         182.070                  1.1        200
      1          0               0        810       3350      2.110          19.712                 1.02         20
      1          0               0       1149       8943      8.816          39.543                 1.01         40
      1          0               0        759       9056      7.389          58.689                 1.02         60
      1          0               0        719      12046      8.081          76.789                 1.04         80
      1          0               0       1051      22212     19.818          93.860                 1.07        100
      1          0               0       1019      22521     33.159         109.967                 1.09        120
      1          0               0       1282      33045     62.012         129.625                 1.08        140
      1          0               0       1250      32255     66.680         146.780                 1.09        160
      1          0               0       1450      40264     84.327         163.005                 1.11        180
      1          0               0       1272      41288     69.869         180.072                 1.11        200
      1          0               0        246       1406      0.529          19.724                 1.01         20
      1          0               0        635       4672      2.971          37.863                 1.06         40
      1          0               0        722       7615      6.066          56.359                 1.07         60
      1          0               0        913      14554     15.978          74.067                 1.08         80
      1          0               0       1113      18693     21.931          92.259                 1.08        100
      1          0               0       1042      18605     32.748         112.727                 1.07        120
      1          0               0       1218      34570     49.850         131.007                 1.07        140
      1          0               0        841      26897     39.630         148.788                 1.08        160
      1          0               0       1202      38099     50.602         169.614                 1.06        180
