number               collision            collision_obst       flowtime             makespan             runtime              success              sum_of_dists         max_dist            
10                   0                    0                    198                  38                   0.0                  100                  198.0                38.0                
10                   0                    0                    202                  51                   0.0                  100                  185.0                51.0                
10                   0                    0                    165                  38                   0.0                  100                  150.0                38.0                
10                   0                    0                    126                  26                   0.0                  100                  125.0                25.0                
10                   0                    0                    272                  57                   0.0                  100                  260.0                57.0                
10                   0                    0                    122                  29                   0.0                  100                  121.0                29.0                
10                   0                    0                    186                  51                   0.0                  100                  186.0                51.0                
10                   0                    0                    159                  31                   0.0                  100                  159.0                31.0                
10                   0                    0                    214                  49                   0.0                  100                  214.0                49.0                
10                   0                    0                    267                  70                   0.0                  100                  267.0                70.0                
10                   0                    0                    242                  55                   0.0                  100                  242.0                55.0                
10                   0                    0                    185                  34                   0.0                  100                  185.0                34.0                
10                   0                    0                    219                  56                   0.0                  100                  219.0                56.0                
10                   0                    0                    237                  40                   0.0                  100                  210.0                40.0                
10                   0                    0                    181                  54                   0.0                  100                  181.0                54.0                
10                   0                    0                    183                  38                   0.0                  100                  183.0                38.0                
10                   0                    0                    193                  35                   0.0                  100                  191.0                35.0                
10                   0                    0                    191                  41                   0.0                  100                  178.0                41.0                
10                   0                    0                    191                  49                   0.0                  100                  191.0                49.0                
10                   0                    0                    439                  62                   0.0                  100                  411.0                62.0                
10                   0                    0                    282                  59                   0.0                  100                  259.0                59.0                
10                   0                    0                    165                  39                   0.0                  100                  152.0                39.0                
10                   0                    0                    164                  44                   0.0                  100                  164.0                44.0                
10                   0                    0                    128                  34                   0.0                  100                  128.0                34.0                
10                   0                    0                    154                  33                   0.0                  100                  153.0                33.0                
10                   0                    0                    187                  33                   0.0                  100                  187.0                33.0                
10                   0                    0                    216                  44                   0.0                  100                  216.0                44.0                
10                   0                    0                    160                  49                   0.0                  100                  156.0                49.0                
10                   0                    0                    226                  65                   0.0                  100                  226.0                65.0                
10                   0                    0                    242                  39                   0.0                  100                  241.0                39.0                
10                   0                    0                    89                   16                   0.0                  100                  89.0                 16.0                
10                   0                    0                    150                  31                   0.0                  100                  149.0                31.0                
10                   0                    0                    196                  38                   0.0                  100                  196.0                38.0                
