number               collision            collision_obst       flowtime             makespan             runtime              success              sum_of_dists         max_dist            
40                   0                    0                    1527                 98                   0.005                100                  1527.0               98.0                
40                   0                    0                    1575                 94                   0.005                100                  1550.0               94.0                
40                   0                    0                    1275                 88                   0.004                100                  1274.0               88.0                
40                   0                    0                    1207                 63                   0.003                100                  1207.0               63.0                
40                   0                    0                    1725                 84                   0.004                100                  1725.0               84.0                
40                   0                    0                    1504                 76                   0.004                100                  1481.0               76.0                
40                   0                    0                    1359                 80                   0.004                100                  1359.0               80.0                
40                   0                    0                    2889                 137                  0.007                100                  2889.0               137.0               
40                   0                    0                    1758                 91                   0.004                100                  1731.0               91.0                
40                   0                    0                    1709                 73                   0.004                100                  1702.0               73.0                
40                   0                    0                    1158                 56                   0.003                100                  1158.0               56.0                
40                   0                    0                    1960                 117                  0.005                100                  1928.0               117.0               
40                   0                    0                    1618                 105                  0.005                100                  1579.0               105.0               
40                   0                    0                    1266                 72                   0.004                100                  1266.0               72.0                
40                   0                    0                    1378                 77                   0.004                100                  1378.0               77.0                
40                   0                    0                    1628                 119                  0.006                100                  1628.0               119.0               
40                   0                    0                    2483                 149                  0.007                100                  2468.0               149.0               
40                   0                    0                    2610                 141                  0.006                100                  2610.0               141.0               
40                   0                    0                    1385                 75                   0.004                100                  1368.0               75.0                
40                   0                    0                    2448                 159                  0.009                100                  2448.0               159.0               
40                   0                    0                    1734                 85                   0.004                100                  1726.0               85.0                
40                   0                    0                    1899                 84                   0.004                100                  1899.0               84.0                
40                   0                    0                    1572                 80                   0.004                100                  1572.0               80.0                
40                   0                    0                    1244                 70                   0.003                100                  1244.0               70.0                
40                   0                    0                    1128                 85                   0.004                100                  1128.0               85.0                
40                   0                    0                    2356                 135                  0.007                100                  2356.0               135.0               
40                   0                    0                    1622                 80                   0.004                100                  1574.0               80.0                
40                   0                    0                    1235                 80                   0.004                100                  1235.0               80.0                
40                   0                    0                    1442                 64                   0.003                100                  1442.0               64.0                
40                   0                    0                    1505                 73                   0.003                100                  1505.0               73.0                
40                   0                    0                    1905                 100                  0.005                100                  1895.0               100.0               
40                   0                    0                    1354                 61                   0.003                100                  1354.0               61.0                
40                   0                    0                    1933                 99                   0.005                100                  1933.0               99.0                
40                   0                    0                    2205                 109                  0.005                100                  2205.0               109.0               
40                   0                    0                    2269                 132                  0.007                100                  2241.0               132.0               
40                   0                    0                    2735                 137                  0.006                100                  2630.0               137.0               
40                   0                    0                    1331                 61                   0.003                100                  1330.0               61.0                
40                   0                    0                    1730                 91                   0.004                100                  1670.0               91.0                
40                   0                    0                    1982                 84                   0.005                100                  1946.0               84.0                
40                   0                    0                    1521                 69                   0.003                100                  1521.0               69.0                
40                   0                    0                    2160                 124                  0.006                100                  2160.0               124.0               
40                   0                    0                    1487                 82                   0.004                100                  1487.0               82.0                
40                   0                    0                    1867                 80                   0.004                100                  1840.0               80.0                
40                   0                    0                    1996                 100                  0.005                100                  1992.0               100.0               
40                   0                    0                    2784                 134                  0.006                100                  2775.0               133.0               
40                   0                    0                    1423                 72                   0.004                100                  1423.0               72.0                
40                   0                    0                    1738                 118                  0.005                100                  1738.0               118.0               
40                   0                    0                    1293                 63                   0.003                100                  1293.0               63.0                
40                   0                    0                    1651                 77                   0.004                100                  1651.0               77.0                
40                   0                    0                    2131                 108                  0.005                100                  2131.0               108.0               
40                   0                    0                    1450                 94                   0.004                100                  1450.0               94.0                
40                   0                    0                    1570                 80                   0.004                100                  1568.0               80.0                
40                   0                    0                    1550                 94                   0.005                100                  1550.0               94.0                
40                   0                    0                    1252                 61                   0.003                100                  1252.0               61.0                
40                   0                    0                    1799                 103                  0.005                100                  1799.0               103.0               
40                   0                    0                    2050                 93                   0.004                100                  2039.0               93.0                
40                   0                    0                    1683                 101                  0.005                100                  1683.0               101.0               
40                   0                    0                    1964                 106                  0.005                100                  1951.0               106.0               
40                   0                    0                    2642                 148                  0.007                100                  2632.0               148.0               
40                   0                    0                    1329                 78                   0.004                100                  1329.0               78.0                
40                   0                    0                    1589                 84                   0.004                100                  1582.0               84.0                
40                   0                    0                    2015                 102                  0.005                100                  2015.0               102.0               
40                   0                    0                    2232                 123                  0.006                100                  2215.0               123.0               
40                   0                    0                    1441                 68                   0.004                100                  1434.0               68.0                
40                   0                    0                    1425                 86                   0.004                100                  1425.0               86.0                
40                   0                    0                    1052                 53                   0.003                100                  1052.0               53.0                
40                   0                    0                    1588                 96                   0.004                100                  1588.0               96.0                
40                   0                    0                    1950                 84                   0.004                100                  1950.0               84.0                
40                   0                    0                    1879                 90                   0.004                100                  1878.0               90.0                
40                   0                    0                    1874                 89                   0.004                100                  1803.0               89.0                
40                   0                    0                    2118                 98                   0.005                100                  2118.0               98.0                
40                   0                    0                    1551                 98                   0.005                100                  1549.0               98.0                
40                   0                    0                    1108                 58                   0.003                100                  1108.0               58.0                
40                   0                    0                    1693                 85                   0.004                100                  1693.0               85.0                
40                   0                    0                    1615                 83                   0.004                100                  1615.0               83.0                
40                   0                    0                    1024                 77                   0.004                100                  1024.0               77.0                
40                   0                    0                    1263                 54                   0.003                100                  1263.0               54.0                
40                   0                    0                    1185                 76                   0.004                100                  1176.0               76.0                
40                   0                    0                    1491                 72                   0.004                100                  1480.0               72.0                
40                   0                    0                    2139                 134                  0.007                100                  2139.0               134.0               
40                   0                    0                    1406                 70                   0.004                100                  1406.0               70.0                
40                   0                    0                    1537                 76                   0.004                100                  1483.0               76.0                
40                   0                    0                    1322                 78                   0.004                100                  1322.0               78.0                
40                   0                    0                    2030                 101                  0.005                100                  2030.0               101.0               
40                   0                    0                    1406                 60                   0.003                100                  1406.0               60.0                
40                   0                    0                    2159                 130                  0.006                100                  2159.0               130.0               
40                   0                    0                    1482                 73                   0.004                100                  1482.0               73.0                
40                   0                    0                    1319                 76                   0.004                100                  1319.0               76.0                
40                   0                    0                    1540                 73                   0.004                100                  1536.0               73.0                
40                   0                    0                    1562                 87                   0.004                100                  1521.0               87.0                
40                   0                    0                    2214                 112                  0.005                100                  2153.0               112.0               
40                   0                    0                    2067                 134                  0.006                100                  2067.0               134.0               
40                   0                    0                    1286                 66                   0.003                100                  1286.0               66.0                
40                   0                    0                    1548                 98                   0.005                100                  1534.0               98.0                
40                   0                    0                    1257                 69                   0.003                100                  1253.0               69.0                
40                   0                    0                    1357                 75                   0.004                100                  1357.0               75.0                
40                   0                    0                    1214                 70                   0.003                100                  1214.0               70.0                
40                   0                    0                    1906                 96                   0.005                100                  1906.0               96.0                
40                   0                    0                    1356                 69                   0.003                100                  1356.0               69.0                
40                   0                    0                    1417                 70                   0.003                100                  1388.0               70.0                
40                   0                    0                    1546                 80                   0.004                100                  1531.0               80.0                
40                   0                    0                    1835                 102                  0.005                100                  1835.0               102.0               
40                   0                    0                    3008                 163                  0.007                100                  3008.0               163.0               
40                   0                    0                    2248                 103                  0.005                100                  2247.0               103.0               
40                   0                    0                    1610                 78                   0.004                100                  1567.0               78.0                
40                   0                    0                    2363                 118                  0.006                100                  2331.0               118.0               
40                   0                    0                    2462                 131                  0.006                100                  2462.0               131.0               
40                   0                    0                    1452                 92                   0.005                100                  1452.0               92.0                
40                   0                    0                    1393                 79                   0.004                100                  1393.0               79.0                
40                   0                    0                    2111                 136                  0.007                100                  2095.0               136.0               
40                   0                    0                    1842                 98                   0.005                100                  1842.0               98.0                
40                   0                    0                    1292                 66                   0.003                100                  1280.0               66.0                
40                   0                    0                    2034                 100                  0.005                100                  1983.0               100.0               
40                   0                    0                    1956                 104                  0.005                100                  1936.0               104.0               
40                   0                    0                    1442                 78                   0.004                100                  1442.0               78.0                
40                   0                    0                    1462                 106                  0.005                100                  1462.0               106.0               
40                   0                    0                    1546                 70                   0.003                100                  1537.0               70.0                
40                   0                    0                    1345                 74                   0.004                100                  1345.0               74.0                
40                   0                    0                    1633                 78                   0.004                100                  1611.0               78.0                
40                   0                    0                    1166                 65                   0.003                100                  1166.0               65.0                
40                   0                    0                    1597                 73                   0.003                100                  1554.0               73.0                
40                   0                    0                    1303                 62                   0.003                100                  1303.0               62.0                
40                   0                    0                    1560                 87                   0.004                100                  1529.0               87.0                
40                   0                    0                    1300                 60                   0.003                100                  1292.0               60.0                
40                   0                    0                    1523                 75                   0.003                100                  1523.0               75.0                
40                   0                    0                    1729                 74                   0.004                100                  1729.0               74.0                
40                   0                    0                    1239                 86                   0.004                100                  1239.0               86.0                
40                   0                    0                    1763                 132                  0.006                100                  1763.0               132.0               
40                   0                    0                    1827                 105                  0.005                100                  1777.0               105.0               
40                   0                    0                    1294                 75                   0.004                100                  1276.0               75.0                
40                   0                    0                    1393                 73                   0.003                100                  1348.0               73.0                
40                   0                    0                    1624                 116                  0.005                100                  1620.0               116.0               
40                   0                    0                    2590                 122                  0.006                100                  2590.0               122.0               
40                   0                    0                    1954                 106                  0.005                100                  1954.0               106.0               
40                   0                    0                    1700                 131                  0.006                100                  1686.0               131.0               
40                   0                    0                    1284                 65                   0.003                100                  1271.0               65.0                
40                   0                    0                    1143                 65                   0.003                100                  1143.0               65.0                
40                   0                    0                    2042                 104                  0.005                100                  2041.0               104.0               
40                   0                    0                    1576                 99                   0.005                100                  1576.0               99.0                
40                   0                    0                    1551                 98                   0.005                100                  1551.0               98.0                
40                   0                    0                    1260                 79                   0.004                100                  1260.0               79.0                
40                   0                    0                    1949                 115                  0.005                100                  1949.0               115.0               
40                   0                    0                    1346                 69                   0.003                100                  1346.0               69.0                
40                   0                    0                    1639                 78                   0.004                100                  1639.0               78.0                
40                   0                    0                    1697                 75                   0.005                100                  1695.0               75.0                
40                   0                    0                    1337                 66                   0.003                100                  1337.0               66.0                
40                   0                    0                    1718                 108                  0.006                100                  1681.0               108.0               
40                   0                    0                    1238                 69                   0.003                100                  1221.0               69.0                
40                   0                    0                    2130                 130                  0.007                100                  2106.0               130.0               
40                   0                    0                    1893                 96                   0.005                100                  1893.0               96.0                
40                   0                    0                    1390                 72                   0.003                100                  1390.0               72.0                
40                   0                    0                    1118                 74                   0.004                100                  1118.0               74.0                
40                   0                    0                    1586                 84                   0.004                100                  1586.0               84.0                
40                   0                    0                    1033                 73                   0.003                100                  1033.0               73.0                
40                   0                    0                    2094                 125                  0.006                100                  2094.0               125.0               
40                   0                    0                    1242                 81                   0.004                100                  1225.0               81.0                
40                   0                    0                    1536                 69                   0.003                100                  1536.0               69.0                
40                   0                    0                    2662                 166                  0.007                100                  2634.0               166.0               
40                   0                    0                    1522                 92                   0.006                100                  1522.0               92.0                
40                   0                    0                    1430                 74                   0.004                100                  1430.0               74.0                
40                   0                    0                    1228                 70                   0.003                100                  1228.0               70.0                
40                   0                    0                    1164                 82                   0.004                100                  1164.0               82.0                
40                   0                    0                    1929                 95                   0.005                100                  1929.0               95.0                
40                   0                    0                    1175                 71                   0.004                100                  1175.0               71.0                
40                   0                    0                    1236                 65                   0.003                100                  1234.0               65.0                
40                   0                    0                    1565                 65                   0.003                100                  1565.0               65.0                
40                   0                    0                    1535                 98                   0.005                100                  1494.0               98.0                
40                   0                    0                    1522                 78                   0.003                100                  1518.0               78.0                
40                   0                    0                    2423                 130                  0.006                100                  2423.0               130.0               
40                   0                    0                    2381                 166                  0.008                100                  2381.0               166.0               
40                   0                    0                    1799                 106                  0.006                100                  1799.0               106.0               
40                   0                    0                    1229                 87                   0.004                100                  1206.0               87.0                
40                   0                    0                    2403                 109                  0.006                100                  2282.0               109.0               
40                   0                    0                    2483                 143                  0.007                100                  2408.0               143.0               
40                   0                    0                    2255                 109                  0.005                100                  2255.0               109.0               
40                   0                    0                    2084                 131                  0.006                100                  2060.0               131.0               
40                   0                    0                    1508                 70                   0.003                100                  1508.0               70.0                
40                   0                    0                    1438                 88                   0.004                100                  1438.0               88.0                
40                   0                    0                    1939                 114                  0.006                100                  1939.0               114.0               
40                   0                    0                    1362                 54                   0.003                100                  1362.0               54.0                
40                   0                    0                    1377                 78                   0.004                100                  1377.0               78.0                
40                   0                    0                    1852                 93                   0.004                100                  1842.0               93.0                
40                   0                    0                    1351                 66                   0.003                100                  1351.0               66.0                
40                   0                    0                    1378                 87                   0.004                100                  1378.0               87.0                
40                   0                    0                    1202                 68                   0.003                100                  1202.0               68.0                
40                   0                    0                    2565                 153                  0.007                100                  2530.0               153.0               
40                   0                    0                    1935                 95                   0.004                100                  1921.0               95.0                
40                   0                    0                    1772                 99                   0.005                100                  1767.0               99.0                
40                   0                    0                    1448                 73                   0.003                100                  1431.0               73.0                
40                   0                    0                    1602                 95                   0.004                100                  1553.0               94.0                
40                   0                    0                    2183                 100                  0.005                100                  2182.0               100.0               
40                   0                    0                    1432                 96                   0.005                100                  1412.0               96.0                
40                   0                    0                    3140                 173                  0.007                100                  3139.0               173.0               
40                   0                    0                    1420                 66                   0.003                100                  1420.0               66.0                
40                   0                    0                    1658                 78                   0.004                100                  1658.0               78.0                
40                   0                    0                    1632                 82                   0.005                100                  1589.0               82.0                
40                   0                    0                    1546                 117                  0.005                100                  1545.0               117.0               
40                   0                    0                    2004                 87                   0.004                100                  2004.0               87.0                
40                   0                    0                    2155                 122                  0.006                100                  2124.0               122.0               
40                   0                    0                    1691                 98                   0.005                100                  1691.0               98.0                
40                   0                    0                    1439                 82                   0.004                100                  1428.0               82.0                
40                   0                    0                    1757                 81                   0.004                100                  1677.0               81.0                
40                   0                    0                    1298                 85                   0.004                100                  1298.0               85.0                
40                   0                    0                    1690                 96                   0.005                100                  1677.0               96.0                
40                   0                    0                    1521                 89                   0.004                100                  1521.0               89.0                
40                   0                    0                    1589                 103                  0.005                100                  1584.0               103.0               
40                   0                    0                    1362                 50                   0.002                100                  1362.0               50.0                
40                   0                    0                    1716                 95                   0.004                100                  1712.0               95.0                
40                   0                    0                    1850                 110                  0.005                100                  1848.0               110.0               
40                   0                    0                    1328                 102                  0.006                100                  1328.0               102.0               
40                   0                    0                    1417                 78                   0.004                100                  1410.0               78.0                
40                   0                    0                    1411                 78                   0.004                100                  1411.0               78.0                
40                   0                    0                    1682                 120                  0.006                100                  1682.0               120.0               
40                   0                    0                    1238                 58                   0.003                100                  1216.0               58.0                
40                   0                    0                    1736                 127                  0.006                100                  1736.0               127.0               
40                   0                    0                    1322                 66                   0.003                100                  1300.0               66.0                
40                   0                    0                    1788                 103                  0.005                100                  1680.0               103.0               
40                   0                    0                    1581                 99                   0.005                100                  1581.0               99.0                
40                   0                    0                    1295                 70                   0.003                100                  1293.0               70.0                
40                   0                    0                    1978                 108                  0.005                100                  1959.0               108.0               
40                   0                    0                    1296                 69                   0.003                100                  1290.0               69.0                
40                   0                    0                    1784                 89                   0.005                100                  1780.0               89.0                
40                   0                    0                    1670                 111                  0.005                100                  1670.0               111.0               
40                   0                    0                    1266                 65                   0.003                100                  1251.0               65.0                
40                   0                    0                    1180                 78                   0.004                100                  1176.0               78.0                
40                   0                    0                    1323                 84                   0.004                100                  1323.0               84.0                
40                   0                    0                    1347                 78                   0.004                100                  1330.0               78.0                
40                   0                    0                    1756                 106                  0.005                100                  1734.0               106.0               
40                   0                    0                    2235                 164                  0.007                100                  2234.0               164.0               
40                   0                    0                    1205                 72                   0.003                100                  1205.0               72.0                
40                   0                    0                    2802                 141                  0.006                100                  2801.0               141.0               
40                   0                    0                    1171                 107                  0.005                100                  1171.0               107.0               
40                   0                    0                    1479                 75                   0.004                100                  1442.0               75.0                
40                   0                    0                    1526                 87                   0.005                100                  1526.0               87.0                
40                   0                    0                    2057                 106                  0.006                100                  1976.0               106.0               
40                   0                    0                    2283                 130                  0.006                100                  2200.0               130.0               
40                   0                    0                    1883                 94                   0.004                100                  1853.0               94.0                
40                   0                    0                    1122                 87                   0.005                100                  1122.0               87.0                
40                   0                    0                    1504                 63                   0.003                100                  1504.0               63.0                
